subnum,trial,type,clicks,hits,clicktime,posx,posy,corr,id,rt,rt2
24,1P,1,1,1,77333,640,327,1,1,1237,1237
24,1P,1,2,2,83638,668,402,1,2,6305,6305
24,1P,1,3,3,84655,700,311,1,3,1017,1017
24,1P,1,4,4,85438,717,471,1,4,783,783
24,1,1,1,1,92982,356,481,1,1,1408,1408
24,1,1,2,2,94070,412,416,1,2,1088,1088
24,1,1,3,3,94766,416,309,1,3,696,696
24,1,1,4,4,95302,390,263,1,4,536,536
24,1,1,5,4,97798,343,480,0,1,2496,2496
24,1,1,6,4,98197,390,408,0,2,399,2895
24,1,1,7,4,98702,415,311,0,3,505,3400
24,1,1,8,4,99751,381,250,0,4,1049,4449
24,1,1,9,4,104703,361,483,0,1,4952,9401
24,1,1,10,4,105591,395,404,0,2,888,10289
24,1,1,11,4,106141,401,423,0,2,550,10839
24,1,1,12,4,106559,397,281,0,3,418,11257
24,1,1,13,4,107454,420,308,0,3,895,12152
24,1,1,14,4,108702,381,254,0,4,1248,13400
24,1,1,16,4,112301,365,242,0,4,3599,16999
24,1,1,17,4,112919,407,283,0,3,618,17617
24,1,1,18,4,114333,396,420,0,2,1414,19031
24,1,1,19,4,114831,361,481,0,1,498,19529
24,1,1,20,4,122477,370,493,0,1,7646,27175
24,1,1,21,4,122694,369,493,0,1,217,27392
24,1,1,22,4,122934,369,493,0,1,240,27632
24,1,1,23,4,123077,375,481,0,1,143,27775
24,1,1,24,4,123702,411,431,0,2,625,28400
24,1,1,28,4,125534,381,489,0,1,1832,30232
24,1,1,29,4,126205,395,427,0,2,671,30903
24,1,1,30,4,126950,411,301,0,3,745,31648
24,1,1,31,4,127638,370,259,0,4,688,32336
24,1,1,32,4,131430,351,483,0,1,3792,36128
24,1,1,33,4,132022,400,422,0,2,592,36720
24,1,1,34,4,132694,395,289,0,3,672,37392
24,1,1,35,4,133982,379,253,0,4,1288,38680
24,1,1,36,4,136670,362,476,0,1,2688,41368
24,1,1,37,4,137261,401,423,0,2,591,41959
24,1,1,38,5,149181,358,194,1,5,11920,53879
24,1,1,39,6,150253,536,275,1,6,1072,1072
24,1,1,40,7,152510,570,174,1,7,2257,2257
24,1,1,41,8,153469,693,189,1,8,959,959
24,1,1,42,9,154053,757,239,1,9,584,584
24,1,1,43,10,154517,783,187,1,10,464,464
24,1,1,44,11,155310,893,233,1,11,793,793
24,1,1,45,12,155790,865,274,1,12,480,480
24,1,1,46,13,156446,866,367,1,13,656,656
24,1,1,47,14,157166,932,440,1,14,720,720
24,1,1,48,15,157967,927,574,1,15,801,801
24,1,1,49,16,158671,830,544,1,16,704,704
24,1,1,50,17,160278,727,630,1,17,1607,1607
24,1,1,51,18,160798,681,538,1,18,520,520
24,1,1,52,19,161518,740,502,1,19,720,720
24,1,1,53,20,161959,686,500,1,20,441,441
24,1,1,54,21,162695,671,443,1,21,736,736
24,1,1,55,22,163326,574,416,1,22,631,631
24,1,1,56,23,163814,600,467,1,23,488,488
24,1,1,57,24,164735,520,523,1,24,921,921
24,1,1,58,25,165575,487,590,1,25,840,840
24,1,1,59,26,166454,389,624,1,26,879,879
24,2P,2,1,1,173623,592,418,1,1,2350,2350
24,2P,2,2,2,174230,607,314,1,2,607,607
24,2P,2,3,3,175430,638,457,1,3,1200,1200
24,2P,2,4,4,175991,712,429,1,4,561,561
24,2,2,1,1,181623,975,646,1,1,2347,2347
24,2,2,2,2,182983,1030,444,1,2,1360,1360
24,2,2,3,2,183967,943,247,0,4,984,984
24,2,2,4,2,184437,945,277,0,4,470,1454
24,2,2,5,2,184814,947,275,0,4,377,1831
24,2,2,6,2,185245,953,269,0,4,431,2262
24,2,2,7,3,186086,1012,254,1,3,841,3103
24,2,2,8,4,186710,960,264,1,4,624,624
24,2,2,9,5,187983,861,336,1,5,1273,1273
24,2,2,10,6,188686,871,425,1,6,703,703
24,2,2,11,7,189647,770,445,1,7,961,961
24,2,2,12,8,190221,715,398,1,8,574,574
24,2,2,13,9,191751,806,294,1,9,1530,1530
24,2,2,14,10,192534,845,214,1,10,783,783
24,2,2,15,11,194535,777,177,1,11,2001,2001
24,2,2,16,12,208886,670,154,1,12,14351,14351
24,2,2,17,13,214254,571,175,1,13,5368,5368
24,2,2,18,14,215006,522,187,1,14,752,752
24,2,2,19,15,216109,563,276,1,15,1103,1103
24,2,2,20,16,217166,603,336,1,16,1057,1057
24,2,2,21,17,228526,558,385,1,17,11360,11360
24,2,2,22,18,229037,525,355,1,18,511,511
24,2,2,23,19,231966,475,228,1,19,2929,2929
24,2,2,25,20,233125,361,269,1,20,1159,1159
24,2,2,27,21,237237,355,516,1,21,4112,4112
24,2,2,28,22,238102,551,455,1,22,865,865
24,2,2,29,23,239687,605,498,1,23,1585,1585
24,2,2,30,24,240414,676,532,1,24,727,727
24,2,2,31,25,241703,676,601,1,25,1289,1289
24,2,2,32,26,242197,748,624,1,26,494,494
24,3P,1,1,1,247366,638,398,1,1,3509,3509
24,3P,1,2,2,248110,630,330,1,2,744,744
24,3P,1,3,3,249094,587,368,1,3,984,984
24,3P,1,4,4,249823,684,447,1,4,729,729
24,3,1,1,0,255398,343,427,0,2,2593,2593
24,3,1,2,1,256559,397,618,1,1,1161,3754
24,3,1,3,2,257551,343,435,1,2,992,992
24,3,1,4,3,258663,350,259,1,3,1112,1112
24,3,1,5,4,259309,404,267,1,4,646,646
24,3,1,6,5,260365,484,347,1,5,1056,1056
24,3,1,7,6,261102,505,440,1,6,737,737
24,3,1,8,7,261767,576,448,1,7,665,665
24,3,1,9,8,262350,658,406,1,8,583,583
24,3,1,10,9,263133,569,286,1,9,783,783
24,3,1,11,10,263814,520,202,1,10,681,681
24,3,1,12,11,264374,608,190,1,11,560,560
24,3,1,13,12,265054,688,155,1,12,680,680
24,3,1,14,13,266213,799,175,1,13,1159,1159
24,3,1,15,14,266958,834,181,1,14,745,745
24,3,1,16,15,267742,815,273,1,15,784,784
24,3,1,17,16,268485,765,337,1,16,743,743
