subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
24,1,P,-1,1,55795,59411,3616,3615,1,803,495
24,1,P,-1,2,55795,60560,4765,894,3,953,390
24,1,P,-1,3,55795,61265,5470,450,5,833,300
24,1,P,-2,1,68890,69857,967,967,2,503,465
24,1,P,-2,2,68890,70657,1767,544,4,623,360
24,1,P,-2,3,68890,71837,2947,924,8,638,90
24,1,P,-3,1,79246,80480,1234,1233,6,998,210
24,1,P,-3,2,79246,81901,2655,1165,7,458,180
24,1,P,-3,3,79246,83198,3952,1042,9,818,120
24,1,T,1,1,122346,123980,1634,1633,8,638,90
24,1,T,1,2,122346,125231,2885,996,5,833,300
24,1,T,2,1,131038,132775,1737,1737,6,998,210
24,1,T,2,2,131038,134009,2971,960,4,623,360
24,1,T,3,1,140688,141584,896,895,4,623,360
24,1,T,3,2,140688,142814,2126,975,7,458,180
24,1,T,3,3,140688,143752,3064,684,2,503,465
24,1,T,4,1,150777,152156,1379,1379,8,638,90
24,1,T,4,2,150777,153491,2714,1080,1,803,495
24,1,T,4,3,150777,154221,3444,476,5,833,300
24,1,T,5,1,162290,163104,814,814,3,953,390
24,1,T,5,2,162290,164495,2205,1136,4,623,360
24,1,T,5,3,162290,165276,2986,526,1,803,495
24,1,T,5,4,162290,166527,4237,998,7,458,180
24,1,T,6,1,174723,175903,1180,1179,6,998,210
24,1,T,6,2,174723,176961,2238,802,1,803,495
24,1,T,6,3,174723,177680,2957,465,5,833,300
24,1,T,6,4,174723,178597,3874,662,8,638,90
24,1,T,7,1,187874,188530,656,655,5,833,300
24,1,T,7,2,187874,189450,1576,666,2,503,465
24,1,T,7,3,187874,190531,2657,825,1,803,495
24,1,T,7,4,187874,191708,3834,923,8,638,90
24,1,T,7,5,187874,192872,4998,909,6,998,210
24,1,T,8,1,201738,202927,1189,1189,4,623,360
24,1,T,8,2,201738,203933,2195,750,2,503,465
24,1,T,8,3,201738,204806,3068,618,7,458,180
24,1,T,8,4,201738,205731,3993,670,3,953,390
24,1,T,8,5,201738,206491,4753,505,1,803,495
24,1,T,9,1,216248,217578,1330,1330,3,953,390
24,1,T,9,2,216248,219037,2789,1206,9,818,120
24,1,T,9,3,216248,219639,3391,346,4,623,360
24,1,T,9,4,216248,220657,4409,763,2,503,465
24,1,T,9,5,216248,221583,5335,671,7,458,180
24,1,T,9,6,216248,222630,6382,793,8,638,90
24,1,T,10,1,232363,233226,863,862,3,953,390
24,1,T,10,2,232363,234851,2488,1371,7,458,180
24,1,T,10,3,232363,236339,3976,1233,2,503,465
24,1,T,10,4,232363,237099,4736,504,8,638,90
24,1,T,10,5,232363,238248,5885,895,4,623,360
24,1,T,10,6,232363,239276,6913,772,9,818,120
