subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
16,1,P,-1,1,51886,55092,3206,3206,1,803,495
16,1,P,-1,2,51886,56032,4146,683,3,953,390
16,1,P,-1,3,51886,56678,4792,391,5,833,300
16,1,P,-2,1,66117,67450,1333,1333,2,503,465
16,1,P,-2,2,66117,68025,1908,319,4,623,360
16,1,P,-2,3,66117,68723,2606,442,8,638,90
16,1,P,-3,1,75791,77110,1319,1318,6,998,210
16,1,P,-3,2,75791,77795,2004,429,7,458,180
16,1,P,-3,3,75791,78769,2978,720,9,818,120
16,1,T,1,1,90620,92146,1526,1525,8,638,90
16,1,T,1,2,90620,93197,2577,795,5,833,300
16,1,T,2,1,98799,100052,1253,1253,6,998,210
16,1,T,2,2,98799,100752,1953,440,4,623,360
16,1,T,3,1,107752,108527,775,775,4,623,360
16,1,T,3,2,107752,109275,1523,493,7,458,180
16,1,T,3,3,107752,110020,2268,490,2,503,465
16,1,T,4,1,116624,117538,914,914,8,638,90
16,1,T,4,2,116624,118620,1996,827,1,803,495
16,1,T,4,3,116624,119205,2581,331,5,833,300
16,1,T,4,4,116624,123277,6653,3817,5,833,300
16,1,T,5,1,131592,132831,1239,1238,3,953,390
16,1,T,5,2,131592,136063,4471,2977,4,623,360
16,1,T,5,3,131592,136847,5255,527,1,803,495
16,1,T,5,4,131592,137661,6069,558,7,458,180
16,1,T,6,1,145219,146215,996,996,6,998,210
16,1,T,6,2,145219,146893,1674,424,1,803,495
16,1,T,6,3,145219,147749,2530,601,5,833,300
16,1,T,6,4,145219,148539,3320,535,8,638,90
16,1,T,7,1,157422,158573,1151,1150,5,833,300
16,1,T,7,2,157422,159290,1868,462,2,503,465
16,1,T,7,3,157422,160995,3573,1450,1,803,495
16,1,T,7,4,157422,162147,4725,897,8,638,90
16,1,T,7,5,157422,162902,5480,499,6,998,210
16,1,T,8,1,171499,172710,1211,1211,4,623,360
16,1,T,8,2,171499,173474,1975,507,2,503,465
16,1,T,8,3,171499,174380,2881,649,7,458,180
16,1,T,8,4,171499,175463,3964,827,3,953,390
16,1,T,8,5,171499,176235,4736,517,1,803,495
16,1,T,9,1,185638,186592,954,953,3,953,390
16,1,T,9,2,185638,188025,2387,1177,9,818,120
16,1,T,9,3,185638,189506,3868,1227,2,503,465
16,1,T,9,4,185638,194094,8456,4333,4,623,360
16,1,T,9,5,185638,194930,9292,581,8,638,90
16,1,T,9,6,185638,195580,9942,394,7,458,180
16,1,T,10,1,205958,207977,2019,2018,3,953,390
16,1,T,10,2,205958,212649,6691,4418,2,503,465
16,1,T,10,3,205958,213531,7573,628,7,458,180
16,1,T,10,4,205958,214394,8436,608,8,638,90
16,1,T,10,5,205958,215066,9108,417,9,818,120
16,1,T,10,6,205958,216311,10353,991,4,623,360
16,1,T,10,7,205958,217399,11441,833,4,623,360
16,1,T,11,1,228131,229879,1748,1747,5,833,300
16,1,T,11,2,228131,230609,2478,475,9,818,120
16,1,T,11,3,228131,231573,3442,708,1,803,495
16,1,T,11,4,228131,233226,5095,1397,7,458,180
16,1,T,11,5,228131,234266,6135,784,8,638,90
16,1,T,11,6,228131,239165,11034,4642,2,503,465
16,1,T,11,7,228131,239703,11572,284,4,623,360
16,1,T,12,1,250987,253189,2202,2201,5,833,300
16,1,T,12,2,250987,254074,3087,629,7,458,180
16,1,T,12,3,250987,254945,3958,616,9,818,120
16,1,T,12,4,250987,255943,4956,744,4,623,360
16,1,T,12,5,250987,256697,5710,498,8,638,90
16,1,T,12,6,250987,257433,6446,481,2,503,465
16,1,T,12,7,250987,258332,7345,643,6,998,210
