subnum,block,type,correctresponse,trial,choice,x,y,stim,present,response,responded,corr,starttime,rt
18,0,practice,P,1,2,783,284,P,1,NONE,0,0,25383,1450
18,0,practice,P,2,3,583,484,P,1,NONE,0,0,27845,1451
18,0,practice,P,3,2,783,284,P,1,896|516|1|<pressed>,1,1,30303,616
18,0,practice,P,4,2,783,284,P,1,896|516|1|<released>,1,1,30921,188
18,0,practice,P,5,2,783,284,P,1,NONE,0,0,31382,1450
18,0,practice,P,6,1,583,284,R,0,896|516|1|<pressed>,1,0,33838,408
18,0,practice,P,7,1,583,284,P,1,NONE,0,0,35255,1450
18,0,practice,P,8,4,783,484,P,1,NONE,0,0,37712,1450
18,0,practice,P,9,2,783,284,P,1,NONE,0,0,40168,1450
18,0,practice,P,10,2,783,284,R,0,NONE,0,1,42624,1450
18,1,test,P,1,3,583,484,P,1,741|488|1|<pressed>,1,1,103873,509
18,1,test,P,2,2,783,284,R,0,NONE,0,1,105373,1450
18,1,test,P,3,3,583,484,P,1,741|486|1|<pressed>,1,1,106873,398
18,1,test,P,4,2,783,284,P,1,741|486|1|<pressed>,1,1,108373,507
18,1,test,P,5,3,583,484,P,1,741|486|1|<pressed>,1,1,109873,317
18,1,test,P,6,1,583,284,P,1,741|486|1|<pressed>,1,1,111373,249
18,1,test,P,7,1,583,284,P,1,741|486|1|<pressed>,1,1,112874,268
18,1,test,P,8,1,583,284,P,1,741|486|1|<pressed>,1,1,114372,306
18,1,test,P,9,3,583,484,P,1,741|486|1|<pressed>,1,1,115873,285
18,1,test,P,10,3,583,484,P,1,741|486|1|<pressed>,1,1,117372,298
18,1,test,P,11,4,783,484,R,0,741|486|1|<pressed>,1,0,118874,284
18,1,test,P,12,3,583,484,P,1,741|486|1|<pressed>,1,1,120373,401
18,1,test,P,13,3,583,484,P,1,741|486|1|<pressed>,1,1,121874,484
18,1,test,P,14,2,783,284,R,0,741|486|1|<pressed>,1,0,123373,345
18,1,test,P,15,1,583,284,R,0,741|486|1|<pressed>,1,0,124874,276
18,1,test,P,16,2,783,284,P,1,741|487|1|<pressed>,1,1,126373,641
18,1,test,P,17,1,583,284,R,0,NONE,0,1,127873,1450
18,1,test,P,18,2,783,284,P,1,741|487|1|<pressed>,1,1,129373,313
18,1,test,P,19,2,783,284,P,1,741|487|1|<pressed>,1,1,130874,502
18,1,test,P,20,1,583,284,P,1,741|487|1|<pressed>,1,1,132372,362
18,1,test,P,21,2,783,284,P,1,741|487|1|<pressed>,1,1,133874,284
18,1,test,P,22,3,583,484,P,1,741|487|1|<pressed>,1,1,135373,482
18,1,test,P,23,1,583,284,P,1,741|487|1|<pressed>,1,1,136873,293
18,1,test,P,24,2,783,284,P,1,741|487|1|<pressed>,1,1,138373,305
18,1,test,P,25,2,783,284,R,0,NONE,0,1,139873,1451
18,1,test,P,26,4,783,484,P,1,741|487|1|<pressed>,1,1,141372,338
18,1,test,P,27,4,783,484,P,1,741|487|1|<pressed>,1,1,142874,484
18,1,test,P,28,1,583,284,P,1,741|487|1|<pressed>,1,1,144373,297
18,1,test,P,29,2,783,284,P,1,741|487|1|<pressed>,1,1,145873,229
18,1,test,P,30,2,783,284,P,1,741|487|1|<pressed>,1,1,147373,313
18,1,test,P,31,2,783,284,P,1,741|487|1|<pressed>,1,1,148874,316
18,1,test,P,32,4,783,484,P,1,741|487|1|<pressed>,1,1,150373,466
18,1,test,P,33,3,583,484,P,1,741|487|1|<pressed>,1,1,151873,349
18,1,test,P,34,1,583,284,P,1,741|487|1|<pressed>,1,1,153372,386
18,1,test,P,35,2,783,284,P,1,741|487|1|<pressed>,1,1,154874,372
18,1,test,P,36,1,583,284,R,0,NONE,0,1,156373,1450
18,1,test,P,37,1,583,284,P,1,741|487|1|<pressed>,1,1,157873,261
18,1,test,P,38,2,783,284,P,1,741|487|1|<pressed>,1,1,159372,290
18,1,test,P,39,1,583,284,P,1,741|487|1|<pressed>,1,1,160874,276
18,1,test,P,40,3,583,484,P,1,741|487|1|<pressed>,1,1,162372,290
18,1,test,P,41,4,783,484,P,1,741|487|1|<pressed>,1,1,163874,292
18,1,test,P,42,4,783,484,P,1,741|487|1|<pressed>,1,1,165373,314
18,1,test,P,43,1,583,284,P,1,741|487|1|<pressed>,1,1,166874,556
18,1,test,P,44,2,783,284,R,0,NONE,0,1,168373,1450
18,1,test,P,45,1,583,284,P,1,741|487|1|<pressed>,1,1,169873,269
18,1,test,P,46,2,783,284,P,1,741|487|1|<pressed>,1,1,171373,490
18,1,test,P,47,3,583,484,P,1,741|487|1|<pressed>,1,1,172873,221
18,1,test,P,48,1,583,284,R,0,741|487|1|<pressed>,1,0,174372,370
18,1,test,P,49,3,583,484,P,1,741|487|1|<pressed>,1,1,175874,452
18,1,test,P,50,4,783,484,R,0,NONE,0,1,177373,1450
18,1,test,P,51,2,783,284,P,1,741|487|1|<pressed>,1,1,178873,421
18,1,test,P,52,4,783,484,P,1,741|487|1|<pressed>,1,1,180373,417
18,1,test,P,53,2,783,284,R,0,NONE,0,1,181873,1450
18,1,test,P,54,2,783,284,P,1,741|487|1|<pressed>,1,1,183372,410
18,1,test,P,55,2,783,284,P,1,741|487|1|<pressed>,1,1,184874,364
18,1,test,P,56,3,583,484,P,1,735|513|1|<pressed>,1,1,186372,330
18,1,test,P,57,2,783,284,P,1,735|513|1|<pressed>,1,1,187874,348
18,1,test,P,58,1,583,284,P,1,735|513|1|<pressed>,1,1,189373,345
18,1,test,P,59,3,583,484,R,0,735|513|1|<pressed>,1,0,190874,380
18,1,test,P,60,3,583,484,R,0,NONE,0,1,192373,1450
18,1,test,P,61,2,783,284,R,0,735|513|1|<pressed>,1,0,193873,381
18,1,test,P,62,1,583,284,R,0,735|513|1|<pressed>,1,0,195373,377
18,1,test,P,63,3,583,484,P,1,735|513|1|<pressed>,1,1,196874,468
18,1,test,P,64,1,583,284,P,1,735|513|1|<pressed>,1,1,198373,498
18,1,test,P,65,1,583,284,P,1,735|513|1|<pressed>,1,1,199873,485
18,1,test,P,66,4,783,484,P,1,735|513|1|<pressed>,1,1,201372,547
18,1,test,P,67,1,583,284,P,1,735|513|1|<pressed>,1,1,202873,333
18,1,test,P,68,1,583,284,P,1,735|513|1|<pressed>,1,1,204372,314
18,1,test,P,69,1,583,284,P,1,735|513|1|<pressed>,1,1,205874,436
18,1,test,P,70,2,783,284,R,0,NONE,0,1,207373,1450
18,1,test,P,71,3,583,484,P,1,735|513|1|<pressed>,1,1,208873,365
18,1,test,P,72,4,783,484,R,0,NONE,0,1,210372,1450
18,1,test,P,73,1,583,284,R,0,NONE,0,1,211873,1450
18,1,test,P,74,3,583,484,P,1,735|513|1|<pressed>,1,1,213373,353
18,1,test,P,75,1,583,284,R,0,NONE,0,1,214874,1450
18,1,test,P,76,2,783,284,P,1,735|513|1|<pressed>,1,1,216373,522
18,1,test,P,77,4,783,484,P,1,735|513|1|<pressed>,1,1,217873,477
18,1,test,P,78,4,783,484,P,1,735|513|1|<pressed>,1,1,219373,385
18,1,test,P,79,2,783,284,P,1,735|513|1|<pressed>,1,1,220874,502
18,1,test,P,80,2,783,284,P,1,735|513|1|<pressed>,1,1,222373,337
18,1,test,P,81,3,583,484,R,0,735|513|1|<pressed>,1,0,223874,364
18,1,test,P,82,3,583,484,P,1,735|513|1|<pressed>,1,1,225372,587
18,1,test,P,83,2,783,284,P,1,735|513|1|<pressed>,1,1,226873,461
18,1,test,P,84,1,583,284,P,1,735|513|1|<pressed>,1,1,228372,394
18,1,test,P,85,1,583,284,P,1,735|513|1|<pressed>,1,1,229874,516
18,1,test,P,86,3,583,484,P,1,735|513|1|<pressed>,1,1,231373,594
18,1,test,P,87,3,583,484,P,1,735|513|1|<pressed>,1,1,232873,285
18,1,test,P,88,2,783,284,R,0,735|513|1|<pressed>,1,0,234373,345
18,1,test,P,89,3,583,484,R,0,735|513|1|<pressed>,1,0,235874,452
18,1,test,P,90,2,783,284,P,1,735|513|1|<pressed>,1,1,237373,425
18,1,test,P,91,4,783,484,P,1,735|513|1|<pressed>,1,1,238873,445
18,1,test,P,92,1,583,284,P,1,735|513|1|<pressed>,1,1,240372,346
18,1,test,P,93,2,783,284,P,1,735|513|1|<pressed>,1,1,241874,492
18,1,test,P,94,2,783,284,P,1,735|513|1|<pressed>,1,1,243373,401
18,1,test,P,95,1,583,284,P,1,735|513|1|<pressed>,1,1,244874,492
18,1,test,P,96,2,783,284,P,1,735|513|1|<pressed>,1,1,246373,507
18,1,test,P,97,1,583,284,P,1,735|513|1|<pressed>,1,1,247873,341
18,1,test,P,98,1,583,284,P,1,735|513|1|<pressed>,1,1,249373,466
18,1,test,P,99,2,783,284,P,1,735|513|1|<pressed>,1,1,250873,453
18,1,test,P,100,1,583,284,P,1,735|513|1|<pressed>,1,1,252373,353
18,1,test,P,101,2,783,284,P,1,735|513|1|<pressed>,1,1,253874,316
18,1,test,P,102,4,783,484,P,1,735|513|1|<pressed>,1,1,255373,554
18,1,test,P,103,4,783,484,R,0,735|513|1|<pressed>,1,0,256873,365
18,1,test,P,104,3,583,484,P,1,735|513|1|<pressed>,1,1,258373,458
18,1,test,P,105,2,783,284,P,1,735|513|1|<pressed>,1,1,259873,573
18,1,test,P,106,1,583,284,P,1,735|513|1|<pressed>,1,1,261372,298
18,1,test,P,107,4,783,484,P,1,735|513|1|<pressed>,1,1,262874,332
18,1,test,P,108,2,783,284,P,1,735|513|1|<pressed>,1,1,264373,353
18,1,test,P,109,4,783,484,P,1,735|513|1|<pressed>,1,1,265874,300
18,1,test,P,110,1,583,284,R,0,735|513|1|<pressed>,1,0,267372,306
18,1,test,P,111,3,583,484,R,0,735|513|1|<pressed>,1,0,268874,300
18,1,test,P,112,2,783,284,R,0,NONE,0,1,270373,1450
18,1,test,P,113,4,783,484,R,0,NONE,0,1,271873,1450
18,1,test,P,114,4,783,484,P,1,735|513|1|<pressed>,1,1,273372,443
18,1,test,P,115,2,783,284,P,1,666|512|1|<pressed>,1,1,274873,341
18,1,test,P,116,4,783,484,P,1,666|512|1|<pressed>,1,1,276373,281
18,1,test,P,117,2,783,284,P,1,666|512|1|<pressed>,1,1,277874,308
18,1,test,P,118,1,583,284,P,1,666|512|1|<pressed>,1,1,279372,467
18,1,test,P,119,1,583,284,P,1,706|555|1|<pressed>,1,1,280873,389
18,1,test,P,120,1,583,284,P,1,701|561|1|<pressed>,1,1,282372,394
18,1,test,P,121,2,783,284,P,1,701|561|1|<pressed>,1,1,283874,444
18,1,test,P,122,4,783,484,P,1,701|561|1|<pressed>,1,1,285373,514
18,1,test,P,123,1,583,284,P,1,701|561|1|<pressed>,1,1,286873,309
18,1,test,P,124,3,583,484,P,1,701|561|1|<pressed>,1,1,288373,442
18,1,test,P,125,2,783,284,P,1,701|561|1|<pressed>,1,1,289873,405
18,1,test,P,126,1,583,284,P,1,701|561|1|<pressed>,1,1,291373,281
18,1,test,P,127,4,783,484,P,1,701|561|1|<pressed>,1,1,292874,348
18,1,test,P,128,2,783,284,P,1,674|520|1|<pressed>,1,1,294373,241
18,1,test,P,129,1,583,284,R,0,674|527|1|<pressed>,1,0,295874,284
18,1,test,P,130,1,583,284,P,1,577|360|1|<pressed>,1,1,297373,506
18,1,test,P,131,3,583,484,P,1,591|403|1|<pressed>,1,1,298873,469
18,1,test,P,132,3,583,484,P,1,594|416|1|<pressed>,1,1,300372,394
18,1,test,P,133,4,783,484,R,0,599|429|1|<pressed>,1,0,301874,364
18,1,test,P,134,2,783,284,P,1,615|485|1|<pressed>,1,1,303373,435
18,1,test,P,135,1,583,284,R,0,NONE,0,1,304873,1450
18,1,test,P,136,1,583,284,P,1,615|485|1|<pressed>,1,1,306373,289
18,1,test,P,137,2,783,284,P,1,615|485|1|<pressed>,1,1,307874,620
18,1,test,P,138,4,783,484,P,1,617|492|1|<pressed>,1,1,309373,370
18,1,test,P,139,2,783,284,P,1,617|491|1|<pressed>,1,1,310874,268
18,1,test,P,140,1,583,284,P,1,617|491|1|<pressed>,1,1,312373,337
18,1,test,P,141,4,783,484,P,1,617|491|1|<pressed>,1,1,313874,484
18,1,test,P,142,1,583,284,P,1,617|491|1|<pressed>,1,1,315372,298
