subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
19,1,P,-1,1,19241,20458,1217,1217,1,803,495
19,1,P,-1,2,19241,21089,1848,379,3,953,390
19,1,P,-1,3,19241,21706,2465,367,5,833,300
19,1,P,-2,1,28236,29313,1077,1077,2,503,465
19,1,P,-2,2,28236,30074,1838,510,4,623,360
19,1,P,-2,3,28236,30850,2614,526,8,638,90
19,1,P,-3,1,37782,39074,1292,1292,6,998,210
19,1,P,-3,2,37782,40435,2653,1111,7,458,180
19,1,P,-3,3,37782,41193,3411,508,9,818,120
19,1,T,1,1,54953,56538,1585,1585,8,638,90
19,1,T,1,2,54953,57282,2329,493,5,833,300
19,1,T,2,1,62558,63643,1085,1085,6,998,210
19,1,T,2,2,62558,64906,2348,1013,4,623,360
19,1,T,3,1,71628,72963,1335,1335,4,623,360
19,1,T,3,2,71628,74161,2533,948,7,458,180
19,1,T,3,3,71628,74971,3343,560,2,503,465
19,1,T,4,1,81335,82458,1123,1123,8,638,90
19,1,T,4,2,81335,83699,2364,990,1,803,495
19,1,T,4,3,81335,84435,3100,486,5,833,300
19,1,T,5,1,92471,93306,835,835,3,953,390
19,1,T,5,2,92471,94274,1803,718,4,623,360
19,1,T,5,3,92471,94787,2316,263,1,803,495
19,1,T,5,4,92471,96265,3794,1227,7,458,180
19,1,T,6,1,104023,106106,2083,2083,6,998,210
19,1,T,6,2,104023,107218,3195,861,1,803,495
19,1,T,6,3,104023,108074,4051,605,5,833,300
19,1,T,6,4,104023,109186,5163,862,8,638,90
19,1,T,7,1,117886,118739,853,853,5,833,300
19,1,T,7,2,117886,120587,2701,1598,2,503,465
19,1,T,7,3,117886,121507,3621,669,1,803,495
19,1,T,7,4,117886,122514,4628,756,8,638,90
19,1,T,7,5,117886,123371,5485,606,6,998,210
19,1,T,8,1,131966,133938,1972,1972,4,623,360
19,1,T,8,2,131966,134867,2901,678,2,503,465
19,1,T,8,3,131966,135827,3861,709,7,458,180
19,1,T,8,4,131966,136771,4805,694,3,953,390
19,1,T,8,5,131966,137355,5389,334,1,803,495
19,1,T,9,1,146646,148066,1420,1420,9,818,120
19,1,T,9,2,146646,148899,2253,583,3,953,390
19,1,T,9,3,146646,150042,3396,893,2,503,465
19,1,T,9,4,146646,150675,4029,383,4,623,360
19,1,T,9,5,146646,152201,5555,1276,8,638,90
19,1,T,9,6,146646,153161,6515,709,7,458,180
19,1,T,10,1,163239,164058,819,819,3,953,390
19,1,T,10,2,163239,164891,1652,583,7,458,180
19,1,T,10,3,163239,165603,2364,462,2,503,465
19,1,T,10,4,163239,166802,3563,948,8,638,90
19,1,T,10,5,163239,167427,4188,375,4,623,360
19,1,T,10,6,163239,168001,4762,324,9,818,120
