subnum,block,type,correctresponse,trial,choice,x,y,stim,present,response,responded,corr,starttime,rt
16,0,practice,P,1,3,583,484,R,0,NONE,0,1,22823,1452
16,0,practice,P,2,2,783,284,P,1,NONE,0,0,24324,1453
16,0,practice,P,3,1,583,284,P,1,NONE,0,0,26828,1453
16,0,practice,P,4,3,583,484,P,1,NONE,0,0,29329,1454
16,0,practice,P,5,3,583,484,P,1,NONE,0,0,31830,1453
16,0,practice,P,6,1,583,284,P,1,NONE,0,0,34330,1455
16,0,practice,P,7,3,583,484,P,1,NONE,0,0,36831,1452
16,0,practice,P,8,4,783,484,P,1,NONE,0,0,39330,1453
16,0,practice,P,9,2,783,284,R,0,NONE,0,1,41831,1452
16,0,practice,P,10,2,783,284,P,1,NONE,0,0,43300,1452
16,1,test,P,1,2,783,284,P,1,NONE,0,0,84204,1451
16,1,test,P,2,4,783,484,P,1,NONE,0,0,85707,1453
16,1,test,P,3,2,783,284,P,1,NONE,0,0,87207,1452
16,1,test,P,4,4,783,484,P,1,1293|568|1|<released>,1,1,88708,95
16,1,test,P,5,4,783,484,R,0,NONE,0,1,90203,1452
16,1,test,P,6,4,783,484,P,1,1293|568|1|<pressed>,1,1,91707,688
16,1,test,P,7,4,783,484,P,1,1293|568|1|<pressed>,1,1,93206,573
16,1,test,P,8,3,583,484,P,1,1293|568|1|<pressed>,1,1,94705,426
16,1,test,P,9,1,583,284,R,0,1293|568|1|<pressed>,1,0,96204,463
16,1,test,P,10,2,783,284,P,1,1295|567|1|<pressed>,1,1,97706,698
16,1,test,P,11,3,583,484,P,1,1269|595|1|<pressed>,1,1,99206,453
16,1,test,P,12,4,783,484,P,1,1290|533|1|<pressed>,1,1,100706,395
16,1,test,P,13,1,583,284,P,1,1291|519|1|<pressed>,1,1,102206,517
16,1,test,P,14,3,583,484,P,1,1291|519|1|<pressed>,1,1,103706,553
16,1,test,P,15,4,783,484,P,1,1291|519|1|<pressed>,1,1,105205,566
16,1,test,P,16,1,583,284,P,1,1291|521|1|<pressed>,1,1,106707,518
16,1,test,P,17,2,783,284,P,1,1291|521|1|<pressed>,1,1,108202,473
16,1,test,P,18,2,783,284,P,1,1278|480|1|<pressed>,1,1,109707,351
16,1,test,P,19,3,583,484,P,1,1278|480|1|<pressed>,1,1,111204,311
16,1,test,P,20,3,583,484,R,0,1277|479|1|<pressed>,1,0,112706,409
16,1,test,P,21,3,583,484,P,1,1320|443|1|<pressed>,1,1,114207,518
16,1,test,P,22,3,583,484,R,0,NONE,0,1,115706,1453
16,1,test,P,23,1,583,284,P,1,1317|444|1|<pressed>,1,1,117205,527
16,1,test,P,24,3,583,484,P,1,1317|444|1|<pressed>,1,1,118704,612
16,1,test,P,25,1,583,284,P,1,1317|444|1|<pressed>,1,1,120206,549
16,1,test,P,26,2,783,284,P,1,1317|444|1|<pressed>,1,1,121709,520
16,1,test,P,27,4,783,484,P,1,1317|446|1|<pressed>,1,1,123206,559
16,1,test,P,28,3,583,484,P,1,1317|451|1|<pressed>,1,1,124707,544
16,1,test,P,29,3,583,484,P,1,1316|452|1|<pressed>,1,1,126207,460
16,1,test,P,30,1,583,284,P,1,1316|452|1|<pressed>,1,1,127706,609
16,1,test,P,31,4,783,484,P,1,1316|452|1|<pressed>,1,1,129205,461
16,1,test,P,32,4,783,484,P,1,1316|452|1|<pressed>,1,1,130704,515
16,1,test,P,33,4,783,484,R,0,NONE,0,1,132207,1452
16,1,test,P,34,3,583,484,R,0,1316|452|1|<pressed>,1,0,133706,554
16,1,test,P,35,1,583,284,P,1,1320|452|1|<pressed>,1,1,135205,573
16,1,test,P,36,4,783,484,P,1,1320|452|1|<pressed>,1,1,136704,587
16,1,test,P,37,2,783,284,P,1,1320|452|1|<pressed>,1,1,138206,520
16,1,test,P,38,2,783,284,R,0,NONE,0,1,139707,1453
16,1,test,P,39,1,583,284,P,1,1320|452|1|<pressed>,1,1,141205,613
16,1,test,P,40,2,783,284,P,1,1320|452|1|<pressed>,1,1,142706,519
16,1,test,P,41,4,783,484,P,1,1279|429|1|<pressed>,1,1,144207,676
16,1,test,P,42,4,783,484,P,1,1278|429|1|<pressed>,1,1,145706,594
16,1,test,P,43,3,583,484,R,0,NONE,0,1,147205,1454
16,1,test,P,44,1,583,284,R,0,NONE,0,1,148704,1452
16,1,test,P,45,1,583,284,R,0,NONE,0,1,150208,1453
16,1,test,P,46,4,783,484,P,1,1278|429|1|<pressed>,1,1,151707,544
16,1,test,P,47,3,583,484,P,1,1253|387|1|<pressed>,1,1,153204,591
16,1,test,P,48,3,583,484,P,1,1251|386|1|<pressed>,1,1,154708,494
16,1,test,P,49,3,583,484,P,1,1246|386|1|<pressed>,1,1,156206,582
16,1,test,P,50,3,583,484,P,1,1242|386|1|<pressed>,1,1,157706,585
16,1,test,P,51,1,583,284,P,1,1242|386|1|<pressed>,1,1,159205,678
16,1,test,P,52,4,783,484,P,1,1242|386|1|<pressed>,1,1,160705,593
16,1,test,P,53,1,583,284,P,1,1242|386|1|<pressed>,1,1,162206,742
16,1,test,P,54,1,583,284,P,1,1242|386|1|<pressed>,1,1,163705,530
16,1,test,P,55,4,783,484,R,0,NONE,0,1,165204,1453
16,1,test,P,56,1,583,284,P,1,1242|386|1|<pressed>,1,1,166708,558
16,1,test,P,57,1,583,284,R,0,NONE,0,1,168207,1454
16,1,test,P,58,3,583,484,P,1,1221|377|1|<pressed>,1,1,169707,473
16,1,test,P,59,4,783,484,P,1,1217|376|1|<pressed>,1,1,171207,555
16,1,test,P,60,1,583,284,P,1,1206|378|1|<pressed>,1,1,172707,577
16,1,test,P,61,4,783,484,P,1,1206|378|1|<pressed>,1,1,174203,487
16,1,test,P,62,4,783,484,P,1,1206|378|1|<pressed>,1,1,175705,545
16,1,test,P,63,4,783,484,P,1,1206|378|1|<pressed>,1,1,177209,673
16,1,test,P,64,1,583,284,P,1,1206|378|1|<pressed>,1,1,178706,681
16,1,test,P,65,3,583,484,P,1,1206|378|1|<pressed>,1,1,180206,773
16,1,test,P,66,3,583,484,P,1,1206|378|1|<pressed>,1,1,181702,485
16,1,test,P,67,3,583,484,P,1,1206|378|1|<pressed>,1,1,183206,437
16,1,test,P,68,2,783,284,P,1,1206|378|1|<pressed>,1,1,184706,537
16,1,test,P,69,2,783,284,P,1,1206|378|1|<pressed>,1,1,186205,478
16,1,test,P,70,3,583,484,R,0,1206|378|1|<pressed>,1,0,187706,345
16,1,test,P,71,1,583,284,P,1,1242|352|1|<pressed>,1,1,189203,432
16,1,test,P,72,1,583,284,R,0,NONE,0,1,190704,1453
16,1,test,P,73,3,583,484,P,1,1269|353|1|<pressed>,1,1,192207,406
16,1,test,P,74,2,783,284,P,1,1276|355|1|<pressed>,1,1,193706,593
