subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
24,1,P,-1,1,70454,71593,1139,1139,1,803,495
24,1,P,-1,2,70454,72448,1994,605,3,953,390
24,1,P,-1,3,70454,72992,2538,294,5,833,300
24,1,P,-2,1,79459,80368,909,909,2,503,465
24,1,P,-2,2,79459,81064,1605,446,4,623,360
24,1,P,-2,3,79459,81600,2141,286,8,638,90
24,1,P,-3,1,88195,89496,1301,1301,6,998,210
24,1,P,-3,2,88195,90480,2285,733,7,458,180
24,1,P,-3,3,88195,91279,3084,548,9,818,120
24,1,T,1,1,100332,101239,907,907,8,638,90
24,1,T,1,2,100332,101920,1588,431,5,833,300
24,1,T,2,1,107426,108560,1134,1134,6,998,210
24,1,T,2,2,107426,109585,2159,774,4,623,360
24,1,T,3,1,116266,117055,789,789,4,623,360
24,1,T,3,2,116266,117832,1566,526,7,458,180
24,1,T,3,3,116266,118552,2286,469,2,503,465
24,1,T,4,1,124994,126095,1101,1101,8,638,90
24,1,T,4,2,124994,126920,1926,574,1,803,495
24,1,T,4,3,124994,127657,2663,486,5,833,300
24,1,T,5,1,135618,137080,1462,1462,3,953,390
24,1,T,5,2,135618,137553,1935,223,4,623,360
24,1,T,5,3,135618,138176,2558,373,1,803,495
24,1,T,5,4,135618,138856,3238,430,7,458,180
24,1,T,6,1,146801,148327,1526,1526,6,998,210
24,1,T,6,2,146801,149087,2286,510,1,803,495
24,1,T,6,3,146801,149736,2935,398,5,833,300
24,1,T,6,4,146801,150544,3743,557,8,638,90
24,1,T,7,1,159115,160079,964,964,5,833,300
24,1,T,7,2,159115,160880,1765,550,2,503,465
24,1,T,7,3,159115,161769,2654,639,1,803,495
24,1,T,7,4,159115,162568,3453,549,8,638,90
24,1,T,7,5,159115,163488,4373,669,6,998,210
24,1,T,8,1,171826,172617,791,791,4,623,360
24,1,T,8,2,171826,173447,1621,580,2,503,465
24,1,T,8,3,171826,174215,2389,518,7,458,180
24,1,T,8,4,171826,175272,3446,807,3,953,390
24,1,T,8,5,171826,175745,3919,223,1,803,495
24,1,T,9,1,185138,185944,806,806,3,953,390
24,1,T,9,2,185138,186455,1317,260,9,818,120
24,1,T,9,3,185138,187215,2077,510,2,503,465
24,1,T,9,4,185138,187664,2526,198,4,623,360
24,1,T,9,5,185138,188287,3149,372,8,638,90
24,1,T,9,6,185138,189079,3941,541,7,458,180
24,1,T,10,1,198587,199705,1118,1118,3,953,390
24,1,T,10,2,198587,201015,2428,1060,9,818,120
24,1,T,10,3,198587,201688,3101,422,8,638,90
24,1,T,10,4,198587,202423,3836,484,7,458,180
24,1,T,10,5,198587,203024,4437,350,2,503,465
24,1,T,10,6,198587,203383,4796,109,4,623,360
24,1,T,11,1,213602,214416,814,814,5,833,300
24,1,T,11,2,213602,214960,1358,294,9,818,120
24,1,T,11,3,213602,215753,2151,543,1,803,495
24,1,T,11,4,213602,216463,2861,460,7,458,180
24,1,T,11,5,213602,220047,6445,3333,4,623,360
24,1,T,11,6,213602,220529,6927,231,2,503,465
24,1,T,11,7,213602,221007,7405,228,8,638,90
24,1,T,12,1,231187,231816,629,629,5,833,300
24,1,T,12,2,231187,232504,1317,437,9,818,120
24,1,T,12,3,231187,233248,2061,493,2,503,465
24,1,T,12,4,231187,234488,3301,990,7,458,180
24,1,T,12,5,231187,235175,3988,437,4,623,360
24,1,T,12,6,231187,235744,4557,319,8,638,90
24,1,T,12,7,231187,236447,5260,452,6,998,210
24,1,T,13,1,247898,248816,918,918,5,833,300
24,1,T,13,2,247898,249488,1590,421,9,818,120
24,1,T,13,3,247898,250152,2254,413,1,803,495
24,1,T,13,4,247898,250992,3094,590,8,638,90
24,1,T,13,5,247898,251552,3654,309,6,998,210
24,1,T,13,6,247898,252295,4397,492,2,503,465
24,1,T,13,7,247898,253128,5230,583,4,623,360
24,1,T,13,8,247898,253800,5902,422,7,458,180
24,1,T,14,1,265139,265904,765,765,5,833,300
24,1,T,14,2,265139,266800,1661,646,9,818,120
24,1,T,14,3,265139,267536,2397,485,6,998,210
24,1,T,14,4,265139,268423,3284,636,3,953,390
24,1,T,14,5,265139,269447,4308,773,4,623,360
24,1,T,14,6,265139,270000,4861,303,2,503,465
24,1,T,14,7,265139,270928,5789,678,7,458,180
24,1,T,14,8,265139,271793,6654,614,3,953,390
