Nome do Algoritmo,Melhor Resultado,Melhores Parametros
GaussianNB,0.5629629629629629,{}
RandomForestClassifier,0.6555555555555556,"{'criterion': 'entropy', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10}"
KNeighborsClassifier,0.6537037037037037,"{'n_neighbors': 5, 'p': 2}"
LogisticRegression,0.5333333333333333,"{'C': 1.0, 'solver': 'lbfgs', 'tol': 0.01}"
SVC,0.6203703703703703,"{'C': 2.0, 'kernel': 'rbf', 'tol': 0.001}"
MLPClassifier,0.6648148148148149,"{'activation': 'relu', 'hidden_layer_sizes': (10, 10), 'max_iter': 100, 'random_state': 0, 'solver': 'adam'}"
XGBClassifier,0.6092592592592592,"{'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 100}"
