subnum,trial,type,clicks,hits,clicktime,posx,posy,corr,id,rt,rt2
18,1P,1,1,1,65936,715,434,1,1,1792,1792
18,1P,1,2,2,68703,706,319,1,2,2767,2767
18,1P,1,3,3,69615,653,436,1,3,912,912
18,1P,1,4,4,70479,620,478,1,4,864,864
18,1,1,1,1,89703,685,505,1,1,11148,11148
18,1,1,2,2,90607,664,439,1,2,904,904
18,1,1,3,3,91327,603,252,1,3,720,720
18,1,1,4,4,91687,592,194,1,4,360,360
18,1,1,6,5,93231,341,221,1,5,1544,1544
18,1,1,7,6,93743,386,316,1,6,512,512
18,1,1,8,7,94231,391,410,1,7,488,488
18,1,1,9,8,94847,333,510,1,8,616,616
18,1,1,10,9,95503,371,611,1,9,656,656
18,1,1,11,10,96167,437,503,1,10,664,664
18,1,1,12,11,96927,499,532,1,11,760,760
18,1,1,13,12,97639,500,609,1,12,712,712
18,1,1,14,13,98095,534,579,1,13,456,456
18,1,1,15,14,98639,523,442,1,14,544,544
18,1,1,16,15,99151,569,358,1,15,512,512
18,1,1,17,16,99951,645,320,1,16,800,800
18,1,1,18,17,101079,767,275,1,17,1128,1128
18,1,1,19,18,101807,856,138,1,18,728,728
18,1,1,20,19,102879,1022,171,1,19,1072,1072
18,1,1,21,20,103311,951,207,1,20,432,432
18,1,1,22,21,103767,894,250,1,21,456,456
18,1,1,23,22,104159,937,326,1,22,392,392
18,1,1,25,23,105207,960,414,1,23,1048,1048
18,1,1,26,24,105951,958,544,1,24,744,744
18,1,1,27,25,106703,882,620,1,25,752,752
18,1,1,28,26,107359,774,552,1,26,656,656
18,2P,2,1,1,116455,727,451,1,1,5061,5061
18,2P,2,2,2,117263,598,300,1,2,808,808
18,2P,2,3,3,117831,685,352,1,3,568,568
18,2P,2,4,4,118527,763,346,1,4,696,696
18,2,2,1,0,217815,385,307,0,2,95070,95070
18,2,2,2,1,218719,444,359,1,1,904,95974
18,2,2,3,2,219302,370,308,1,2,583,583
18,2,2,4,3,219734,376,251,1,3,432,432
18,2,2,5,4,220247,419,138,1,4,513,513
18,2,2,6,5,221710,559,146,1,5,1463,1463
18,2,2,8,6,222631,607,132,1,6,921,921
18,2,2,9,7,223350,697,124,1,7,719,719
18,2,2,10,8,224414,772,126,1,8,1064,1064
18,2,2,11,9,225110,801,181,1,9,696,696
18,2,2,12,10,225782,981,138,1,10,672,672
18,2,2,13,11,226239,906,200,1,11,457,457
18,2,2,14,12,226919,793,259,1,12,680,680
18,2,2,15,13,227550,810,359,1,13,631,631
18,2,2,16,14,228335,764,424,1,14,785,785
18,2,2,17,15,229111,874,503,1,15,776,776
18,2,2,18,16,229758,974,547,1,16,647,647
18,2,2,19,17,230463,946,593,1,17,705,705
18,2,2,20,18,230862,919,571,1,18,399,399
18,2,2,21,19,231718,781,579,1,19,856,856
18,2,2,22,20,232719,602,588,1,20,1001,1001
18,2,2,23,21,233182,600,532,1,21,463,463
18,2,2,24,22,233583,524,460,1,22,401,401
18,2,2,25,23,234391,495,568,1,23,808,808
18,2,2,26,24,235222,412,609,1,24,831,831
18,2,2,28,25,236078,389,547,1,25,856,856
18,2,2,29,26,237799,543,379,1,26,1721,1721
18,3P,1,1,1,254470,652,466,1,1,2341,2341
18,3P,1,2,2,255238,601,433,1,2,768,768
18,3P,1,3,3,256118,718,314,1,3,880,880
18,3P,1,4,4,257014,661,402,1,4,896,896
18,3,1,1,1,262974,813,410,1,1,4717,4717
18,3,1,2,2,263406,779,437,1,2,432,432
18,3,1,3,3,264006,675,521,1,3,600,600
18,3,1,5,4,265022,582,560,1,4,1016,1016
18,3,1,6,5,265886,473,631,1,5,864,864
18,3,1,7,6,266406,391,612,1,6,520,520
18,3,1,8,7,267006,374,508,1,7,600,600
18,3,1,9,8,267742,585,469,1,8,736,736
18,3,1,10,9,268182,606,442,1,9,440,440
18,3,1,11,10,268719,541,379,1,10,537,537
18,3,1,12,11,269406,534,265,1,11,687,687
18,3,1,13,12,270006,431,244,1,12,600,600
18,3,1,14,13,270702,353,126,1,13,696,696
18,3,1,15,14,271374,460,144,1,14,672,672
18,3,1,16,15,272326,545,204,1,15,952,952
18,3,1,17,16,273462,660,284,1,16,1136,1136
18,3,1,18,17,273934,667,330,1,17,472,472
18,3,1,19,18,274414,703,275,1,18,480,480
18,3,1,20,19,274990,752,152,1,19,576,576
18,3,1,21,20,275582,851,214,1,20,592,592
18,3,1,22,21,276198,939,157,1,21,616,616
18,3,1,23,22,276966,1004,266,1,22,768,768
18,3,1,24,23,277494,1012,377,1,23,528,528
18,3,1,25,24,278542,1010,501,1,24,1048,1048
18,3,1,26,25,278974,1004,610,1,25,432,432
18,3,1,27,26,279599,821,521,1,26,625,625
18,4P,2,2,1,282846,686,309,1,1,1686,1686
18,4P,2,3,2,283438,699,376,1,2,592,592
18,4P,2,5,3,284934,616,438,1,3,1496,1496
18,4P,2,6,4,285694,632,392,1,4,760,760
18,4,2,1,1,304038,722,380,1,1,14274,14274
18,4,2,2,2,304646,825,411,1,2,608,608
18,4,2,3,3,305238,874,502,1,3,592,592
18,4,2,4,4,306038,803,549,1,4,800,800
18,4,2,5,5,306478,889,526,1,5,440,440
18,4,2,6,6,307262,985,636,1,6,784,784
18,4,2,7,7,307766,953,502,1,7,504,504
18,4,2,8,8,308502,954,311,1,8,736,736
18,4,2,9,9,309302,999,201,1,9,800,800
18,4,2,10,10,309854,905,250,1,10,552,552
18,4,2,11,11,310870,828,206,1,11,1016,1016
18,4,2,12,12,311686,678,266,1,12,816,816
18,4,2,13,13,312350,617,357,1,13,664,664
18,4,2,14,14,312846,621,420,1,14,496,496
18,4,2,15,15,315046,523,488,1,15,2200,2200
18,4,2,16,16,315710,524,567,1,16,664,664
18,4,2,17,17,316678,381,506,1,17,968,968
18,4,2,18,18,317142,444,448,1,18,464,464
18,4,2,19,19,317974,499,374,1,19,832,832
18,4,2,20,20,319382,413,355,1,20,1408,1408
18,4,2,21,21,320094,350,263,1,21,712,712
18,4,2,22,22,320606,385,153,1,22,512,512
18,4,2,23,23,321214,425,168,1,23,608,608
18,4,2,24,24,321942,498,261,1,24,728,728
18,4,2,25,25,322790,649,186,1,25,848,848
18,4,2,26,26,323254,716,134,1,26,464,464
18,5P,1,1,1,325334,586,309,1,1,1254,1254
