Nome do Algoritmo,Melhor Resultado,Melhores Parametros
GaussianNB,0.4972222222222221,{}
RandomForestClassifier,0.6361111111111111,"{'criterion': 'gini', 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 10}"
KNeighborsClassifier,0.6361111111111111,"{'n_neighbors': 20, 'p': 1}"
LogisticRegression,0.5194444444444445,"{'C': 1.5, 'solver': 'lbfgs', 'tol': 0.01}"
SVC,0.6361111111111111,"{'C': 1.0, 'kernel': 'poly', 'tol': 0.001}"
MLPClassifier,0.47777777777777775,{'max_iter': 500}
XGBClassifier,0.586111111111111,{'max_depth': 3}
