Nome do Algoritmo,Melhor Resultado,Melhores Parametros
GaussianNB,0.586111111111111,{}
RandomForestClassifier,0.6333333333333334,"{'criterion': 'entropy', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 40}"
KNeighborsClassifier,0.5638888888888889,"{'n_neighbors': 3, 'p': 2}"
LogisticRegression,0.4083333333333333,"{'C': 1.5, 'solver': 'saga', 'tol': 0.01}"
SVC,0.6055555555555555,"{'C': 1.5, 'kernel': 'rbf', 'tol': 0.001}"
MLPClassifier,0.6083333333333334,{'max_iter': 100}
XGBClassifier,0.5916666666666666,{'max_depth': 5}
