subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
16,1,P,-1,1,40322,41182,860,860,1,803,495
16,1,P,-1,2,40322,41579,1257,145,3,953,390
16,1,P,-1,3,40322,42163,1841,331,5,833,300
16,1,P,-2,1,48944,49836,892,892,2,503,465
16,1,P,-2,2,48944,50171,1227,81,4,623,360
16,1,P,-2,3,48944,50626,1682,201,8,638,90
16,1,P,-3,1,57092,57714,622,622,6,998,210
16,1,P,-3,2,57092,58458,1366,492,7,458,180
16,1,P,-3,3,57092,58978,1886,267,9,818,120
16,1,T,1,1,66680,67801,1121,1121,8,638,90
16,1,T,1,2,66680,68619,1939,564,5,833,300
16,1,T,2,1,73943,74915,972,972,6,998,210
16,1,T,2,2,73943,75572,1629,401,4,623,360
16,1,T,3,1,81860,82668,808,808,4,623,360
16,1,T,3,2,81860,83131,1271,210,7,458,180
16,1,T,3,3,81860,83676,1816,292,2,503,465
16,1,T,4,1,89806,90579,773,773,8,638,90
16,1,T,4,2,89806,91429,1623,597,1,803,495
16,1,T,4,3,89806,92019,2213,336,5,833,300
16,1,T,5,1,99360,99947,587,587,3,953,390
16,1,T,5,2,99360,100556,1196,355,4,623,360
16,1,T,5,3,99360,101253,1893,444,1,803,495
16,1,T,5,4,99360,101812,2452,305,7,458,180
16,1,T,6,1,109346,110099,753,753,6,998,210
16,1,T,6,2,109346,110789,1443,438,1,803,495
16,1,T,6,3,109346,111403,2057,361,5,833,300
16,1,T,6,4,109346,112049,2703,394,8,638,90
16,1,T,7,1,121077,122388,1311,1310,5,833,300
16,1,T,7,2,121077,123747,2670,1106,2,503,465
16,1,T,7,3,121077,124324,3247,324,1,803,495
16,1,T,7,4,121077,125473,4396,896,8,638,90
16,1,T,7,5,121077,126203,5126,476,6,998,210
16,1,T,8,1,134940,135494,554,554,4,623,360
16,1,T,8,2,134940,136030,1090,285,2,503,465
16,1,T,8,3,134940,136579,1639,297,7,458,180
16,1,T,8,4,134940,137222,2282,389,3,953,390
16,1,T,8,5,134940,138271,3331,795,1,803,495
16,1,T,9,1,147616,148438,822,822,3,953,390
16,1,T,9,2,147616,149209,1593,518,9,818,120
16,1,T,9,3,147616,150043,2427,580,2,503,465
16,1,T,9,4,147616,150562,2946,266,4,623,360
16,1,T,9,5,147616,151298,3682,483,8,638,90
16,1,T,9,6,147616,152290,4674,738,7,458,180
16,1,T,10,1,161934,162684,750,750,3,953,390
16,1,T,10,2,161934,163811,1877,874,7,458,180
16,1,T,10,3,161934,164806,2872,742,2,503,465
16,1,T,10,4,161934,165299,3365,241,8,638,90
16,1,T,10,5,161934,165763,3829,211,5,833,300
16,1,T,10,6,161934,166204,4270,187,4,623,360
16,1,T,11,1,176457,177300,843,843,5,833,300
16,1,T,11,2,176457,177825,1368,272,9,818,120
16,1,T,11,3,176457,178691,2234,613,1,803,495
16,1,T,11,4,176457,179347,2890,404,7,458,180
16,1,T,11,5,176457,179930,3473,332,4,623,360
16,1,T,11,6,176457,180406,3949,222,2,503,465
16,1,T,11,7,176457,180978,4521,318,9,818,120
16,1,T,12,1,191894,192764,870,870,5,833,300
16,1,T,12,2,191894,193241,1347,224,9,818,120
16,1,T,12,3,191894,194019,2125,525,7,458,180
16,1,T,12,4,191894,194484,2590,212,2,503,465
16,1,T,12,5,191894,195034,3140,297,8,638,90
16,1,T,12,6,191894,195828,3934,540,4,623,360
16,1,T,12,7,191894,196507,4613,426,6,998,210
