subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
19,1,P,-1,1,49956,51042,1086,1086,1,803,495
19,1,P,-1,2,49956,51563,1607,271,3,953,390
19,1,P,-1,3,49956,52748,2792,935,5,833,300
19,1,P,-2,1,59143,59868,725,725,2,503,465
19,1,P,-2,2,59143,60226,1083,108,4,623,360
19,1,P,-2,3,59143,60835,1692,358,8,638,90
19,1,P,-3,1,69558,70339,781,781,6,998,210
19,1,P,-3,2,69558,71322,1764,733,7,458,180
19,1,P,-3,3,69558,71867,2309,295,9,818,120
19,1,T,1,1,82666,83803,1137,1137,8,638,90
19,1,T,1,2,82666,84435,1769,382,5,833,300
19,1,T,2,1,90239,91026,787,787,6,998,210
19,1,T,2,2,90239,91643,1404,366,4,623,360
19,1,T,3,1,97926,98475,549,549,4,623,360
19,1,T,3,2,97926,99114,1188,388,7,458,180
19,1,T,3,3,97926,99652,1726,288,2,503,465
19,1,T,4,1,105780,106715,935,935,8,638,90
19,1,T,4,2,105780,107388,1608,422,1,803,495
19,1,T,4,3,105780,107819,2039,181,5,833,300
19,1,T,5,1,114990,115812,822,822,3,953,390
19,1,T,5,2,114990,116363,1373,301,4,623,360
19,1,T,5,3,114990,116835,1845,221,1,803,495
19,1,T,5,4,114990,117499,2509,414,7,458,180
19,1,T,6,1,125004,126114,1110,1110,6,998,210
19,1,T,6,2,125004,126996,1992,631,1,803,495
19,1,T,6,3,125004,127475,2471,229,5,833,300
19,1,T,6,4,125004,128018,3014,292,8,638,90
19,1,T,7,1,136204,136739,535,535,5,833,300
19,1,T,7,2,136204,137218,1014,228,2,503,465
19,1,T,7,3,136204,137732,1528,264,1,803,495
19,1,T,7,4,136204,138451,2247,469,8,638,90
19,1,T,7,5,136204,139010,2806,308,6,998,210
19,1,T,8,1,147230,148139,909,909,4,623,360
19,1,T,8,2,147230,148587,1357,198,2,503,465
19,1,T,8,3,147230,148979,1749,141,7,458,180
19,1,T,8,4,147230,149715,2485,485,3,953,390
19,1,T,8,5,147230,150035,2805,69,1,803,495
19,1,T,9,1,159133,160162,1029,1029,3,953,390
19,1,T,9,2,159133,160731,1598,318,9,818,120
19,1,T,9,3,159133,161427,2294,446,2,503,465
19,1,T,9,4,159133,162234,3101,557,4,623,360
19,1,T,9,5,159133,162643,3510,159,7,458,180
19,1,T,10,1,172199,173700,1501,1501,3,953,390
19,1,T,10,2,172199,174339,2140,389,7,458,180
19,1,T,10,3,172199,174899,2700,309,2,503,465
19,1,T,10,4,172199,175467,3268,317,9,818,120
19,1,T,10,5,172199,175883,3684,166,4,623,360
