subnum,trial,type,clicks,hits,clicktime,posx,posy,corr,id,rt,rt2
50,1P,1,1,1,36204,615,468,1,1,1437,1437
50,1P,1,2,2,37100,672,471,1,2,896,896
50,1P,1,3,3,38364,678,407,1,3,1264,1264
50,1P,1,4,4,39644,769,470,1,4,1280,1280
50,1,1,1,1,45444,834,314,1,1,1329,1329
50,1,1,2,2,48748,702,360,1,2,3304,3304
50,1,1,3,3,49460,711,416,1,3,712,712
50,1,1,4,4,50268,599,416,1,4,808,808
50,1,1,5,5,50797,562,440,1,5,529,529
50,1,1,6,6,51540,544,488,1,6,743,743
50,1,1,8,7,53917,436,606,1,7,2377,2377
50,1,1,9,8,54797,445,434,1,8,880,880
50,1,1,10,9,55524,462,357,1,9,727,727
50,1,1,11,10,56180,482,291,1,10,656,656
50,1,1,12,11,57132,439,139,1,11,952,952
50,1,1,13,12,57813,575,240,1,12,681,681
50,1,1,15,13,59084,666,191,1,13,1271,1271
50,1,1,16,14,59660,741,119,1,14,576,576
50,1,1,17,15,60396,754,236,1,15,736,736
50,1,1,18,16,61212,902,178,1,16,816,816
50,1,1,19,17,62028,961,172,1,17,816,816
50,1,1,20,18,63076,980,253,1,18,1048,1048
50,1,1,21,19,64757,1005,371,1,19,1681,1681
50,1,1,23,20,65837,1019,420,1,20,1080,1080
50,1,1,25,21,66747,929,474,1,21,910,910
50,1,1,26,22,69989,832,587,1,22,3242,3242
50,1,1,27,23,70628,715,644,1,23,639,639
50,1,1,28,24,71460,758,464,1,24,832,832
50,1,1,29,25,72196,835,433,1,25,736,736
50,1,1,31,26,73108,807,381,1,26,912,912
50,2P,2,1,1,75997,706,294,1,1,1296,1296
50,2P,2,3,2,76997,790,378,1,2,1000,1000
50,2P,2,4,2,78252,666,358,0,4,1255,1255
50,2P,2,5,2,78965,636,345,0,4,713,1968
50,2P,2,6,2,79284,662,358,0,4,319,2287
50,2P,2,7,2,79708,662,358,0,4,424,2711
50,2P,2,8,2,79989,662,358,0,4,281,2992
50,2P,2,9,2,80869,662,356,0,4,880,3872
50,2P,2,12,2,83845,654,362,0,4,2976,6848
50,2P,2,13,2,84084,654,362,0,4,239,7087
50,2P,2,14,2,86444,659,366,0,4,2360,9447
50,2P,2,15,2,86740,659,366,0,4,296,9743
50,2P,2,16,2,87012,659,366,0,4,272,10015
50,2P,2,17,2,87260,659,366,0,4,248,10263
50,2P,2,18,2,87773,659,366,0,4,513,10776
50,2P,2,19,2,88011,659,366,0,4,238,11014
50,2P,2,20,2,89140,661,368,0,4,1129,12143
50,2P,2,21,2,89700,661,368,0,4,560,12703
50,2P,2,22,2,91909,655,368,0,4,2209,14912
50,2P,2,24,2,94412,654,374,0,4,2503,17415
50,2P,2,25,2,98556,654,352,0,4,4144,21559
50,2P,2,26,3,99580,747,474,1,3,1024,22583
50,2P,2,27,4,100957,655,362,1,4,1377,1377
50,2,2,1,1,114140,320,390,1,1,1233,1233
50,2,2,2,2,114853,375,422,1,2,713,713
50,2,2,3,3,116028,466,432,1,3,1175,1175
50,2,2,4,4,117228,375,535,1,4,1200,1200
50,2,2,5,5,118893,352,619,1,5,1665,1665
50,2,2,6,6,119805,473,592,1,6,912,912
50,2,2,8,7,121660,525,538,1,7,1855,1855
50,2,2,9,8,122813,588,532,1,8,1153,1153
50,2,2,10,9,123580,681,464,1,9,767,767
50,2,2,11,10,125028,695,608,1,10,1448,1448
50,2,2,12,11,125789,731,503,1,11,761,761
50,2,2,13,12,126556,783,488,1,12,767,767
50,2,2,14,13,128476,949,590,1,13,1920,1920
50,2,2,15,14,130084,964,325,1,14,1608,1608
50,2,2,16,14,130797,964,325,0,14,713,713
50,2,2,17,15,134564,950,209,1,15,3767,4480
50,2,2,18,16,135364,832,235,1,16,800,800
50,2,2,19,17,139428,761,173,1,17,4064,4064
50,2,2,20,18,140692,671,185,1,18,1264,1264
50,2,2,21,19,143869,584,154,1,19,3177,3177
50,2,2,22,20,144588,617,314,1,20,719,719
50,2,2,23,21,145692,512,324,1,21,1104,1104
50,2,2,24,22,146340,497,253,1,22,648,648
50,2,2,25,23,149765,433,217,1,23,3425,3425
50,2,2,26,24,150821,351,239,1,24,1056,1056
50,2,2,27,25,151700,397,291,1,25,879,879
50,2,2,28,26,152084,328,313,1,26,384,384
50,3P,1,1,1,160845,618,346,1,1,2598,2598
50,3P,1,2,2,164108,669,387,1,2,3263,3263
50,3P,1,3,3,165332,658,468,1,3,1224,1224
50,3P,1,4,4,166156,748,420,1,4,824,824
50,3,1,1,1,175732,1044,397,1,1,1824,1824
50,3,1,2,2,182300,978,429,1,2,6568,6568
50,3,1,3,3,183132,900,439,1,3,832,832
50,3,1,4,4,183989,981,526,1,4,857,857
50,3,1,5,5,185588,1002,624,1,5,1599,1599
50,3,1,7,6,187108,874,598,1,6,1520,1520
50,3,1,8,7,187732,831,543,1,7,624,624
50,3,1,9,8,188404,763,530,1,8,672,672
50,3,1,11,9,190861,692,465,1,9,2457,2457
50,3,1,12,10,191508,674,608,1,10,647,647
50,3,1,13,11,192372,633,525,1,11,864,864
50,3,1,14,12,193348,575,463,1,12,976,976
50,3,1,15,13,194909,400,589,1,13,1561,1561
50,3,1,16,14,196364,402,340,1,14,1455,1455
50,3,1,17,15,199740,402,186,1,15,3376,3376
50,3,1,18,16,200861,520,213,1,16,1121,1121
50,3,1,19,17,201861,613,159,1,17,1000,1000
50,3,1,20,17,202580,636,151,0,17,719,719
50,3,1,21,18,203668,693,195,1,18,1088,1807
50,3,1,22,19,204548,782,170,1,19,880,880
50,3,1,23,20,206212,761,316,1,20,1664,1664
50,3,1,24,21,207885,861,331,1,21,1673,1673
50,3,1,25,22,208989,875,267,1,22,1104,1104
50,3,1,26,23,209724,921,213,1,23,735,735
50,3,1,27,23,210500,969,289,0,25,776,776
50,3,1,28,24,212276,1034,240,1,24,1776,2552
50,3,1,29,25,213188,979,273,1,25,912,912
50,3,1,30,26,213748,1003,307,1,26,560,560
50,4P,2,1,1,218636,596,347,1,1,1940,1940
50,4P,2,2,2,220124,685,433,1,2,1488,1488
50,4P,2,3,3,220676,720,415,1,3,552,552
50,4P,2,4,4,222556,663,310,1,4,1880,1880
50,4,2,1,1,228861,522,253,1,1,1315,1315
50,4,2,2,2,229797,379,191,1,2,936,936
50,4,2,3,3,230805,392,297,1,3,1008,1008
50,4,2,4,4,231524,441,362,1,4,719,719
50,4,2,5,5,232284,343,402,1,5,760,760
50,4,2,6,6,233108,387,516,1,6,824,824
50,4,2,7,7,234076,344,554,1,7,968,968
50,4,2,8,8,234981,437,622,1,8,905,905
50,4,2,9,9,235877,495,509,1,9,896,896
50,4,2,10,10,239652,550,552,1,10,3775,3775
50,4,2,11,11,241572,617,593,1,11,1920,1920
50,4,2,12,11,242380,611,595,0,11,808,808
50,4,2,13,12,243436,740,598,1,12,1056,1864
50,4,2,14,13,246516,773,542,1,13,3080,3080
50,4,2,15,14,248564,773,483,1,14,2048,2048
50,4,2,16,15,249676,809,637,1,15,1112,1112
50,4,2,17,16,250332,877,609,1,16,656,656
50,4,2,18,17,252580,996,428,1,17,2248,2248
50,4,2,19,18,254132,835,392,1,18,1552,1552
50,4,2,20,19,255148,891,306,1,19,1016,1016
50,4,2,21,20,256684,1027,230,1,20,1536,1536
50,4,2,22,21,258252,865,225,1,21,1568,1568
50,4,2,23,22,258997,801,242,1,22,745,745
50,4,2,24,23,260660,699,299,1,23,1663,1663
50,4,2,25,24,261332,631,351,1,24,672,672
50,4,2,26,25,263220,616,427,1,25,1888,1888
50,4,2,27,26,265324,514,447,1,26,2104,2104
50,5P,1,1,1,267620,658,344,1,1,1541,1541
50,5P,1,2,2,268428,707,312,1,2,808,808
50,5P,1,3,3,269316,619,453,1,3,888,888
50,5P,1,4,4,270292,706,437,1,4,976,976
50,5,1,1,1,272244,619,268,1,1,1235,1235
50,5,1,4,2,276588,635,166,1,2,4344,4344
50,5,1,5,3,277765,477,200,1,3,1177,1177
50,5,1,6,4,278244,497,263,1,4,479,479
50,5,1,7,5,279228,429,294,1,5,984,984
50,5,1,8,6,279853,331,331,1,6,625,625
50,5,1,9,7,280789,407,443,1,7,936,936
50,5,1,10,8,282476,552,637,1,8,1687,1687
50,5,1,11,9,283044,617,588,1,9,568,568
50,5,1,13,10,284212,678,634,1,10,1168,1168
50,5,1,14,11,285164,829,555,1,11,952,952
50,5,1,15,12,285740,749,503,1,12,576,576
50,5,1,16,13,287492,725,420,1,13,1752,1752
50,5,1,17,14,288412,838,435,1,14,920,920
50,5,1,18,15,289116,912,475,1,15,704,704
50,5,1,19,16,289957,905,590,1,16,841,841
50,5,1,21,17,291212,1028,608,1,17,1255,1255
50,5,1,22,18,291781,979,510,1,18,569,569
50,5,1,23,19,292460,990,356,1,19,679,679
50,5,1,24,20,293300,981,258,1,20,840,840
50,5,1,25,21,293789,1016,221,1,21,489,489
50,5,1,26,22,294797,1006,176,1,22,1008,1008
50,5,1,27,23,295949,864,336,1,23,1152,1152
50,5,1,29,24,297732,769,272,1,24,1783,1783
