subnum,block,type,correctresponse,trial,choice,x,y,stim,present,response,responded,corr,starttime,rt
24,0,practice,P,1,2,783,284,P,1,NONE,0,0,19288,1452
24,0,practice,P,2,4,783,484,R,0,684|130|1|<pressed>,1,0,21782,1257
24,0,practice,P,3,4,783,484,P,1,NONE,0,0,24087,1452
24,0,practice,P,4,1,583,284,R,0,NONE,0,1,26582,1453
24,0,practice,P,5,4,783,484,P,1,684|144|1|<pressed>,1,1,28047,649
24,0,practice,P,6,1,583,284,P,1,684|144|1|<released>,1,1,28710,99
24,0,practice,P,7,4,783,484,P,1,NONE,0,0,28837,1451
24,0,practice,P,8,1,583,284,P,1,684|144|1|<pressed>,1,1,31332,629
24,0,practice,P,9,1,583,284,P,1,684|144|1|<released>,1,1,31976,128
24,0,practice,P,10,1,583,284,P,1,NONE,0,0,32783,1452
24,1,test,P,1,3,583,484,P,1,8|112|1|<pressed>,1,1,42841,951
24,1,test,P,2,3,583,484,P,1,9|115|1|<pressed>,1,1,44346,686
24,1,test,P,3,1,583,284,P,1,9|118|1|<pressed>,1,1,45843,608
24,1,test,P,4,3,583,484,P,1,10|124|1|<pressed>,1,1,47342,490
24,1,test,P,5,2,783,284,P,1,10|124|1|<pressed>,1,1,48846,475
24,1,test,P,6,3,583,484,P,1,11|125|1|<pressed>,1,1,50345,374
24,1,test,P,7,2,783,284,R,0,NONE,0,1,51845,1453
24,1,test,P,8,2,783,284,P,1,11|126|1|<pressed>,1,1,53341,484
24,1,test,P,9,3,583,484,R,0,11|128|1|<pressed>,1,0,54843,383
24,1,test,P,10,4,783,484,P,1,NONE,0,0,56344,1453
24,1,test,P,11,3,583,484,P,1,11|130|1|<pressed>,1,1,57842,535
24,1,test,P,12,3,583,484,P,1,11|133|1|<pressed>,1,1,59341,548
24,1,test,P,13,2,783,284,R,0,NONE,0,1,60841,1452
24,1,test,P,14,1,583,284,P,1,11|135|1|<pressed>,1,1,62344,367
24,1,test,P,15,1,583,284,P,1,11|135|1|<pressed>,1,1,63843,514
24,1,test,P,16,4,783,484,P,1,11|136|1|<pressed>,1,1,65345,543
24,1,test,P,17,2,783,284,P,1,11|136|1|<pressed>,1,1,66845,516
24,1,test,P,18,2,783,284,R,0,NONE,0,1,68344,1452
24,1,test,P,19,1,583,284,P,1,11|136|1|<pressed>,1,1,69841,624
24,1,test,P,20,1,583,284,P,1,11|144|1|<pressed>,1,1,71343,409
24,1,test,P,21,1,583,284,P,1,11|144|1|<pressed>,1,1,72845,546
24,1,test,P,22,4,783,484,P,1,11|144|1|<pressed>,1,1,74340,402
24,1,test,P,23,1,583,284,P,1,11|144|1|<pressed>,1,1,75842,374
24,1,test,P,24,4,783,484,P,1,11|145|1|<pressed>,1,1,77342,385
24,1,test,P,25,3,583,484,P,1,8|146|1|<pressed>,1,1,78844,395
24,1,test,P,26,2,783,284,R,0,NONE,0,1,80344,1453
24,1,test,P,27,3,583,484,P,1,9|148|1|<pressed>,1,1,81846,442
24,1,test,P,28,3,583,484,R,0,NONE,0,1,83344,1453
24,1,test,P,29,1,583,284,R,0,NONE,0,1,84840,1452
24,1,test,P,30,4,783,484,R,0,NONE,0,1,86343,1452
24,1,test,P,31,2,783,284,P,1,9|149|1|<pressed>,1,1,87844,429
24,1,test,P,32,4,783,484,P,1,4|155|1|<pressed>,1,1,89343,518
24,1,test,P,33,1,583,284,P,1,3|161|1|<pressed>,1,1,90842,942
24,1,test,P,34,3,583,484,P,1,2|161|1|<released>,1,1,92344,656
24,1,test,P,35,1,583,284,P,1,2|161|1|<pressed>,1,1,93843,429
24,1,test,P,36,2,783,284,R,0,NONE,0,1,95343,1454
24,1,test,P,37,4,783,484,P,1,2|161|1|<pressed>,1,1,96840,416
24,1,test,P,38,1,583,284,P,1,2|161|1|<pressed>,1,1,98344,515
24,1,test,P,39,1,583,284,P,1,2|161|1|<pressed>,1,1,99841,478
24,1,test,P,40,1,583,284,R,0,NONE,0,1,101341,1452
