subnum,trial,type,clicks,hits,clicktime,posx,posy,corr,id,rt,rt2
202426,1P,1,1,1,48557,631,466,1,1,2500,2500
202426,1P,1,2,1,49989,621,478,0,1,1432,1432
202426,1P,1,3,1,50429,621,478,0,1,440,1872
202426,1P,1,4,2,51221,751,406,1,2,792,2664
202426,1P,1,5,2,51917,650,389,0,4,696,696
202426,1P,1,6,3,52589,785,323,1,3,672,1368
202426,1P,1,7,4,53317,649,384,1,4,728,728
202426,1,1,1,1,59173,383,338,1,1,1258,1258
202426,1,1,2,2,59957,467,406,1,2,784,784
202426,1,1,3,3,60621,384,442,1,3,664,664
202426,1,1,4,4,61076,395,497,1,4,455,455
202426,1,1,5,5,62445,367,600,1,5,1369,1369
202426,1,1,6,6,63076,504,634,1,6,631,631
202426,1,1,7,7,63669,615,581,1,7,593,593
202426,1,1,8,8,64477,592,475,1,8,808,808
202426,1,1,9,9,65148,668,371,1,9,671,671
202426,1,1,10,10,66204,802,480,1,10,1056,1056
202426,1,1,11,11,66581,857,506,1,11,377,377
202426,1,1,12,12,67021,894,456,1,12,440,440
202426,1,1,13,13,67693,950,430,1,13,672,672
202426,1,1,14,14,68125,1008,457,1,14,432,432
202426,1,1,15,15,68765,1022,395,1,15,640,640
202426,1,1,16,16,69453,1014,268,1,16,688,688
202426,1,1,17,17,70173,977,123,1,17,720,720
202426,1,1,18,18,71068,896,220,1,18,895,895
202426,1,1,19,19,71652,883,325,1,19,584,584
202426,1,1,20,20,72061,858,380,1,20,409,409
202426,1,1,21,21,72780,746,310,1,21,719,719
202426,1,1,22,22,73413,739,140,1,22,633,633
202426,1,1,23,23,74061,611,191,1,23,648,648
202426,1,1,24,24,74541,522,179,1,24,480,480
202426,1,1,25,25,75028,427,172,1,25,487,487
202426,1,1,26,26,75660,525,304,1,26,632,632
202426,2P,2,1,1,79341,677,412,1,1,866,866
202426,2P,2,2,1,80869,652,292,0,3,1528,1528
202426,2P,2,3,1,82277,691,410,0,1,1408,2936
202426,2P,2,4,2,83149,757,425,1,2,872,3808
202426,2P,2,5,2,84125,628,414,0,4,976,976
202426,2P,2,6,3,85061,643,284,1,3,936,1912
202426,2P,2,7,4,85525,629,397,1,4,464,464
202426,2,2,1,1,92261,1000,332,1,1,1463,1463
202426,2,2,2,2,93589,905,413,1,2,1328,1328
202426,2,2,3,3,94293,994,443,1,3,704,704
202426,2,2,4,4,94788,967,498,1,4,495,495
202426,2,2,5,4,95453,880,629,0,6,665,665
202426,2,2,7,5,96356,995,599,1,5,903,1568
202426,2,2,8,6,97029,878,631,1,6,673,673
202426,2,2,9,7,97853,752,578,1,7,824,824
202426,2,2,10,8,98677,768,471,1,8,824,824
202426,2,2,11,9,100269,700,370,1,9,1592,1592
202426,2,2,12,10,101133,581,460,1,10,864,864
202426,2,2,13,11,101700,534,504,1,11,567,567
202426,2,2,14,12,102365,454,451,1,12,665,665
202426,2,2,15,13,103020,411,421,1,13,655,655
202426,2,2,16,13,103629,521,389,0,20,609,609
202426,2,2,17,14,107573,367,471,1,14,3944,4553
202426,2,2,18,15,108397,359,385,1,15,824,824
202426,2,2,19,15,109236,490,386,0,20,839,839
202426,2,2,20,16,110957,375,257,1,16,1721,2560
202426,2,2,21,16,111573,504,340,0,19,616,616
202426,2,2,22,16,112037,497,374,0,20,464,1080
202426,2,2,23,16,112557,499,328,0,19,520,1600
202426,2,2,24,16,114012,500,324,0,19,1455,3055
202426,2,2,25,16,115173,500,324,0,19,1161,4216
202426,2,2,26,16,116837,507,373,0,20,1664,5880
202426,2,2,27,16,117813,485,221,0,18,976,6856
202426,2,2,28,17,119677,398,143,1,17,1864,8720
202426,2,2,29,18,121086,476,232,1,18,1409,1409
202426,2,2,30,19,121646,498,336,1,19,560,560
202426,2,2,31,20,122077,504,388,1,20,431,431
202426,2,2,32,21,122828,602,295,1,21,751,751
202426,2,2,33,22,123645,632,144,1,22,817,817
202426,2,2,34,23,124269,759,190,1,23,624,624
202426,2,2,35,24,124804,841,176,1,24,535,535
202426,2,2,36,25,125325,927,176,1,25,521,521
202426,2,2,37,26,126052,844,301,1,26,727,727
202426,3P,1,1,1,130021,753,375,1,1,891,891
202426,3P,1,2,2,130500,688,372,1,2,479,479
202426,3P,1,3,3,131412,686,450,1,3,912,912
202426,3P,1,4,4,132076,611,292,1,4,664,664
202426,3,1,1,1,136901,578,380,1,1,810,810
202426,3,1,2,2,137613,644,332,1,2,712,712
202426,3,1,3,3,138292,814,346,1,3,679,679
202426,3,1,4,4,138701,746,388,1,4,409,409
202426,3,1,5,5,139085,782,444,1,5,384,384
202426,3,1,6,6,139517,772,548,1,6,432,432
202426,3,1,8,7,140333,893,471,1,7,816,816
202426,3,1,9,8,140813,917,578,1,8,480,480
202426,3,1,10,9,141309,961,517,1,9,496,496
202426,3,1,11,10,141773,1013,482,1,10,464,464
202426,3,1,12,11,142285,991,447,1,11,512,512
202426,3,1,13,12,142732,1015,297,1,12,447,447
202426,3,1,14,13,143460,1029,154,1,13,728,728
202426,3,1,15,14,143964,867,255,1,14,504,504
202426,3,1,16,15,144349,820,270,1,15,385,385
202426,3,1,17,16,144701,832,216,1,16,352,352
202426,3,1,18,17,145421,681,220,1,17,720,720
202426,3,1,19,18,146061,496,125,1,18,640,640
202426,3,1,20,19,146461,451,160,1,19,400,400
