subnum,trial,type,clicks,hits,clicktime,posx,posy,corr,id,rt,rt2
3,1P,1,1,0,39477,591,365,0,2,2594,2594
3,1P,1,2,1,40277,670,418,1,1,800,3394
3,1P,1,3,2,41157,594,364,1,2,880,880
3,1P,1,4,3,41781,650,313,1,3,624,624
3,1P,1,5,4,42310,763,369,1,4,529,529
3,1,1,1,1,49149,362,194,1,1,1607,1607
3,1,1,2,2,50117,391,411,1,2,968,968
3,1,1,3,3,50621,406,490,1,3,504,504
3,1,1,4,4,52181,402,558,1,4,1560,1560
3,1,1,5,5,52693,442,532,1,5,512,512
3,1,1,6,6,53038,453,462,1,6,345,345
3,1,1,7,7,53413,489,436,1,7,375,375
3,1,1,8,8,53749,456,376,1,8,336,336
3,1,1,9,9,54117,493,304,1,9,368,368
3,1,1,10,10,55293,569,384,1,10,1176,1176
3,1,1,11,11,55677,576,489,1,11,384,384
3,1,1,12,12,56438,681,570,1,12,761,761
3,1,1,13,13,56862,751,592,1,13,424,424
3,1,1,14,14,57949,761,447,1,14,1087,1087
3,1,1,15,15,58213,742,348,1,15,264,264
3,1,1,16,16,59021,827,437,1,16,808,808
3,1,1,17,17,59677,876,357,1,17,656,656
3,1,1,18,18,60445,1038,383,1,18,768,768
3,1,1,20,19,61045,1021,295,1,19,600,600
3,1,1,21,20,61726,807,270,1,20,681,681
3,1,1,23,21,62685,741,144,1,21,959,959
3,1,1,24,22,63325,651,130,1,22,640,640
3,1,1,26,23,64069,594,251,1,23,744,744
3,1,1,27,24,64389,561,174,1,24,320,320
3,1,1,28,25,64974,477,156,1,25,585,585
3,1,1,29,26,65213,460,224,1,26,239,239
3,2P,2,1,1,68693,704,468,1,1,2011,2011
3,2P,2,2,1,71861,616,402,0,3,3168,3168
3,2P,2,3,2,75477,738,394,1,2,3616,6784
3,2P,2,4,2,75773,771,306,0,4,296,296
3,2P,2,5,3,76133,606,413,1,3,360,656
3,2P,2,6,4,77605,757,298,1,4,1472,1472
3,2,2,1,1,90621,807,552,1,1,1318,1318
3,2,2,2,2,91165,881,564,1,2,544,544
3,2,2,3,3,92077,1015,560,1,3,912,912
3,2,2,4,4,92773,1002,445,1,4,696,696
3,2,2,5,5,95965,1032,348,1,5,3192,3192
3,2,2,6,6,96446,971,252,1,6,481,481
3,2,2,7,7,96853,932,199,1,7,407,407
3,2,2,8,8,97237,860,169,1,8,384,384
3,2,2,9,9,98205,812,292,1,9,968,968
3,2,2,10,10,98765,742,198,1,10,560,560
3,2,2,11,11,101541,602,124,1,11,2776,2776
3,2,2,12,12,102645,541,259,1,12,1104,1104
3,2,2,13,13,103829,496,144,1,13,1184,1184
3,2,2,14,14,104389,367,195,1,14,560,560
3,2,2,15,15,104949,414,266,1,15,560,560
3,2,2,16,16,105581,361,337,1,16,632,632
3,2,2,17,17,106485,405,490,1,17,904,904
3,2,2,18,18,106933,471,518,1,18,448,448
3,2,2,19,19,109261,336,629,1,19,2328,2328
3,2,2,20,20,110637,470,574,1,20,1376,1376
3,2,2,21,21,111821,564,607,1,21,1184,1184
3,2,2,22,22,112365,529,515,1,22,544,544
3,2,2,23,23,113725,692,452,1,23,1360,1360
3,2,2,24,24,114029,725,397,1,24,304,304
3,2,2,25,25,116821,770,471,1,25,2792,2792
3,2,2,26,26,117365,871,425,1,26,544,544
3,3P,1,1,1,120853,774,397,1,1,2091,2091
