Nome do Algoritmo,Melhor Resultado,Melhores Parametros
GaussianNB,0.44333333333333336,{}
RandomForestClassifier,0.5733333333333334,"{'criterion': 'gini', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 40}"
KNeighborsClassifier,0.6100000000000001,"{'n_neighbors': 3, 'p': 1}"
LogisticRegression,0.54,"{'C': 2.0, 'solver': 'lbfgs', 'tol': 0.01}"
SVC,0.6399999999999999,"{'C': 2.0, 'kernel': 'rbf', 'tol': 0.001}"
MLPClassifier,0.5900000000000001,"{'activation': 'relu', 'hidden_layer_sizes': (50, 50), 'max_iter': 1500, 'random_state': 0, 'solver': 'sgd'}"
XGBClassifier,0.545,"{'learning_rate': 0.15, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 200}"
