subnum,trial,type,clicks,hits,clicktime,posx,posy,corr,id,rt,rt2
16,1P,1,1,1,33249,646,458,1,1,1257,1257
16,1P,1,2,2,39473,597,303,1,2,6224,6224
16,1P,1,3,3,40297,712,393,1,3,824,824
16,1P,1,5,4,41617,580,383,1,4,1320,1320
16,1,1,1,1,53873,483,421,1,1,1423,1423
16,1,1,2,2,54641,388,272,1,2,768,768
16,1,1,3,3,55521,357,137,1,3,880,880
16,1,1,4,4,56457,575,134,1,4,936,936
16,1,1,5,5,57265,530,191,1,5,808,808
16,1,1,6,6,57969,603,226,1,6,704,704
16,1,1,7,7,58745,599,323,1,7,776,776
16,1,1,8,8,59561,715,269,1,8,816,816
16,1,1,9,9,60217,792,240,1,9,656,656
16,1,1,10,10,60793,796,182,1,10,576,576
16,1,1,11,11,62241,706,124,1,11,1448,1448
16,1,1,12,12,63177,834,127,1,12,936,936
16,1,1,13,12,64009,935,213,0,14,832,832
16,1,1,14,13,64617,890,191,1,13,608,1440
16,1,1,15,14,65337,955,225,1,14,720,720
16,1,1,16,15,66273,898,319,1,15,936,936
16,1,1,17,16,67241,866,530,1,16,968,968
16,1,1,18,17,68441,760,501,1,17,1200,1200
16,1,1,20,18,69713,722,407,1,18,1272,1272
16,1,1,21,19,70609,649,505,1,19,896,896
16,1,1,22,20,71177,636,575,1,20,568,568
16,1,1,23,21,72457,540,461,1,21,1280,1280
16,1,1,24,22,73521,549,526,1,22,1064,1064
16,1,1,25,23,74393,461,582,1,23,872,872
16,1,1,26,24,76161,388,527,1,24,1768,1768
16,1,1,27,25,77097,338,488,1,25,936,936
16,1,1,28,26,77937,423,434,1,26,840,840
16,2P,2,1,1,81793,578,358,1,1,1694,1694
16,2P,2,2,2,83857,762,367,1,2,2064,2064
16,2P,2,3,3,84473,741,291,1,3,616,616
16,2P,2,6,4,85777,679,313,1,4,1304,1304
16,2,2,1,1,92425,580,393,1,1,2397,2397
16,2,2,3,2,93961,469,331,1,2,1536,1536
16,2,2,4,3,94721,357,335,1,3,760,760
