Nome do Algoritmo,Melhor Resultado,Melhores Parametros
GaussianNB,0.6339285714285714,{}
RandomForestClassifier,0.5803571428571429,"{'criterion': 'entropy', 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 100}"
KNeighborsClassifier,0.5892857142857143,"{'n_neighbors': 10, 'p': 2}"
LogisticRegression,0.59375,"{'C': 1.0, 'solver': 'lbfgs', 'tol': 0.01}"
SVC,0.6116071428571428,"{'C': 1.0, 'kernel': 'linear', 'tol': 0.001}"
MLPClassifier,0.6875,"{'activation': 'relu', 'hidden_layer_sizes': (50, 50), 'max_iter': 1000, 'random_state': 0, 'solver': 'sgd'}"
XGBClassifier,0.53125,"{'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 200}"
