subnum,block,type,correctresponse,trial,choice,x,y,stim,present,response,responded,corr,starttime,rt
28,0,practice,P,1,3,583,484,P,1,1362|54|1|<pressed>,1,1,21426,723
28,0,practice,P,2,3,583,484,R,0,978|176|1|<pressed>,1,0,22924,658
28,0,practice,P,3,1,583,284,P,1,1078|134|1|<pressed>,1,1,24615,422
28,0,practice,P,4,2,783,284,P,1,1079|134|1|<pressed>,1,1,25924,481
28,0,practice,P,5,3,583,484,P,1,934|319|1|<pressed>,1,1,27424,253
28,0,practice,P,6,2,783,284,R,0,NONE,0,1,28925,1452
28,0,practice,P,7,1,583,284,P,1,938|309|1|<pressed>,1,1,30424,269
28,0,practice,P,8,2,783,284,P,1,938|309|1|<pressed>,1,1,31925,304
28,0,practice,P,9,1,583,284,P,1,938|309|1|<pressed>,1,1,33424,365
28,0,practice,P,10,1,583,284,P,1,938|309|1|<pressed>,1,1,34924,330
28,1,test,P,1,2,783,284,P,1,931|467|1|<released>,1,1,42760,597
28,1,test,P,2,1,583,284,R,0,NONE,0,1,44263,1452
28,1,test,P,3,2,783,284,P,1,930|467|1|<pressed>,1,1,45763,322
28,1,test,P,4,4,783,484,R,0,NONE,0,1,47263,1453
28,1,test,P,5,3,583,484,P,1,930|467|1|<pressed>,1,1,48762,395
28,1,test,P,6,2,783,284,P,1,930|467|1|<pressed>,1,1,50264,358
28,1,test,P,7,3,583,484,P,1,930|467|1|<pressed>,1,1,51762,371
28,1,test,P,8,3,583,484,P,1,930|467|1|<pressed>,1,1,53263,375
28,1,test,P,9,2,783,284,P,1,930|467|1|<pressed>,1,1,54762,419
28,1,test,P,10,1,583,284,P,1,930|467|1|<pressed>,1,1,56263,382
28,1,test,P,11,4,783,484,R,0,NONE,0,1,57762,1452
28,1,test,P,12,2,783,284,R,0,NONE,0,1,59262,1454
28,1,test,P,13,2,783,284,P,1,929|467|1|<pressed>,1,1,60764,490
28,1,test,P,14,1,583,284,P,1,928|466|1|<pressed>,1,1,62261,393
28,1,test,P,15,4,783,484,R,0,NONE,0,1,63762,1451
28,1,test,P,16,4,783,484,P,1,928|466|1|<pressed>,1,1,65262,534
28,1,test,P,17,1,583,284,P,1,928|466|1|<pressed>,1,1,66763,402
28,1,test,P,18,2,783,284,P,1,926|466|1|<pressed>,1,1,68261,289
28,1,test,P,19,1,583,284,P,1,924|465|1|<pressed>,1,1,69763,387
28,1,test,P,20,3,583,484,P,1,920|463|1|<pressed>,1,1,71263,304
28,1,test,P,21,2,783,284,P,1,920|463|1|<pressed>,1,1,72762,444
28,1,test,P,22,2,783,284,P,1,920|463|1|<pressed>,1,1,74264,389
28,1,test,P,23,1,583,284,P,1,920|463|1|<pressed>,1,1,75762,339
28,1,test,P,24,1,583,284,P,1,920|463|1|<pressed>,1,1,77262,384
28,1,test,P,25,2,783,284,P,1,920|463|1|<pressed>,1,1,78763,395
28,1,test,P,26,4,783,484,R,0,NONE,0,1,80262,1452
28,1,test,P,27,4,783,484,P,1,920|463|1|<pressed>,1,1,81761,500
28,1,test,P,28,4,783,484,P,1,920|463|1|<pressed>,1,1,83263,342
28,1,test,P,29,2,783,284,P,1,920|463|1|<pressed>,1,1,84761,317
28,1,test,P,30,1,583,284,R,0,NONE,0,1,86261,1453
28,1,test,P,31,4,783,484,P,1,920|463|1|<pressed>,1,1,87762,339
28,1,test,P,32,3,583,484,P,1,920|463|1|<pressed>,1,1,89262,319
28,1,test,P,33,4,783,484,P,1,920|463|1|<pressed>,1,1,90763,386
28,1,test,P,34,2,783,284,P,1,920|463|1|<pressed>,1,1,92263,326
28,1,test,P,35,2,783,284,R,0,920|463|1|<pressed>,1,0,93762,340
28,1,test,P,36,4,783,484,P,1,920|463|1|<pressed>,1,1,95263,471
28,1,test,P,37,3,583,484,R,0,920|463|1|<pressed>,1,0,96763,346
28,1,test,P,38,1,583,284,P,1,920|463|1|<pressed>,1,1,98262,416
28,1,test,P,39,4,783,484,P,1,920|463|1|<pressed>,1,1,99763,474
28,1,test,P,40,2,783,284,P,1,919|462|1|<pressed>,1,1,101264,389
28,1,test,P,41,4,783,484,R,0,919|462|1|<pressed>,1,0,102763,387
28,1,test,P,42,3,583,484,P,1,919|462|1|<pressed>,1,1,104263,343
28,1,test,P,43,4,783,484,P,1,919|462|1|<pressed>,1,1,105761,513
28,1,test,P,44,4,783,484,P,1,919|462|1|<pressed>,1,1,107262,415
28,1,test,P,45,2,783,284,P,1,919|462|1|<pressed>,1,1,108762,364
28,1,test,P,46,1,583,284,P,1,919|462|1|<pressed>,1,1,110263,343
28,1,test,P,47,4,783,484,P,1,919|462|1|<pressed>,1,1,111761,356
28,1,test,P,48,3,583,484,P,1,919|462|1|<pressed>,1,1,113262,328
28,1,test,P,49,4,783,484,P,1,919|462|1|<pressed>,1,1,114763,338
28,1,test,P,50,2,783,284,P,1,919|462|1|<pressed>,1,1,116262,336
28,1,test,P,51,2,783,284,P,1,919|462|1|<pressed>,1,1,117763,314
28,1,test,P,52,2,783,284,P,1,911|453|1|<pressed>,1,1,119262,343
28,1,test,P,53,2,783,284,P,1,911|453|1|<pressed>,1,1,120763,331
28,1,test,P,54,4,783,484,P,1,911|453|1|<pressed>,1,1,122263,295
28,1,test,P,55,2,783,284,R,0,NONE,0,1,123764,1453
28,1,test,P,56,4,783,484,P,1,911|453|1|<pressed>,1,1,125262,352
28,1,test,P,57,2,783,284,R,0,NONE,0,1,126761,1452
28,1,test,P,58,2,783,284,P,1,911|453|1|<pressed>,1,1,128262,367
28,1,test,P,59,1,583,284,P,1,911|453|1|<pressed>,1,1,129763,322
28,1,test,P,60,1,583,284,P,1,911|453|1|<pressed>,1,1,131263,375
28,1,test,P,61,4,783,484,R,0,889|394|1|<pressed>,1,0,132764,481
28,1,test,P,62,2,783,284,R,0,889|393|1|<pressed>,1,0,134263,439
28,1,test,P,63,1,583,284,P,1,889|393|1|<pressed>,1,1,135762,428
28,1,test,P,64,2,783,284,R,0,889|393|1|<pressed>,1,0,137264,358
28,1,test,P,65,3,583,484,P,1,889|393|1|<pressed>,1,1,138762,491
28,1,test,P,66,3,583,484,P,1,889|393|1|<pressed>,1,1,140262,560
28,1,test,P,67,3,583,484,P,1,890|401|1|<pressed>,1,1,141763,419
28,1,test,P,68,3,583,484,P,1,890|401|1|<pressed>,1,1,143262,280
28,1,test,P,69,1,583,284,R,0,NONE,0,1,144761,1453
28,1,test,P,70,1,583,284,P,1,890|401|1|<pressed>,1,1,146262,368
28,1,test,P,71,4,783,484,P,1,890|401|1|<pressed>,1,1,147766,367
28,1,test,P,72,2,783,284,P,1,890|401|1|<pressed>,1,1,149262,328
28,1,test,P,73,4,783,484,P,1,890|401|1|<pressed>,1,1,150763,378
28,1,test,P,74,4,783,484,P,1,890|401|1|<pressed>,1,1,152262,352
28,1,test,P,75,2,783,284,R,0,890|401|1|<pressed>,1,0,153762,275
28,1,test,P,76,2,783,284,P,1,890|401|1|<pressed>,1,1,155263,382
28,1,test,P,77,3,583,484,P,1,890|401|1|<pressed>,1,1,156761,388
28,1,test,P,78,1,583,284,P,1,890|401|1|<pressed>,1,1,158265,453
28,1,test,P,79,4,783,484,P,1,890|401|1|<pressed>,1,1,159764,369
28,1,test,P,80,4,783,484,R,0,NONE,0,1,161262,1453
28,1,test,P,81,1,583,284,P,1,890|401|1|<pressed>,1,1,162763,451
28,1,test,P,82,2,783,284,P,1,890|401|1|<pressed>,1,1,164262,623
28,1,test,P,83,1,583,284,P,1,890|401|1|<pressed>,1,1,165762,379
28,1,test,P,84,4,783,484,R,0,890|401|1|<pressed>,1,0,167262,336
28,1,test,P,85,4,783,484,P,1,890|401|1|<pressed>,1,1,168761,388
28,1,test,P,86,1,583,284,P,1,890|401|1|<pressed>,1,1,170262,416
28,1,test,P,87,2,783,284,P,1,890|401|1|<pressed>,1,1,171762,411
28,1,test,P,88,3,583,484,R,0,890|401|1|<pressed>,1,0,173262,280
28,1,test,P,89,1,583,284,P,1,890|402|1|<pressed>,1,1,174764,338
28,1,test,P,90,3,583,484,P,1,890|402|1|<pressed>,1,1,176263,335
28,1,test,P,91,3,583,484,P,1,890|402|1|<pressed>,1,1,177763,403
28,1,test,P,92,3,583,484,P,1,890|402|1|<pressed>,1,1,179263,295
28,1,test,P,93,2,783,284,P,1,890|402|1|<pressed>,1,1,180762,500
28,1,test,P,94,3,583,484,P,1,890|402|1|<pressed>,1,1,182262,295
28,1,test,P,95,3,583,484,P,1,889|402|1|<pressed>,1,1,183762,292
28,1,test,P,96,4,783,484,R,0,889|402|1|<pressed>,1,0,185263,303
28,1,test,P,97,3,583,484,P,1,888|403|1|<pressed>,1,1,186762,427
28,1,test,P,98,1,583,284,P,1,892|405|1|<pressed>,1,1,188263,413
28,1,test,P,99,1,583,284,P,1,892|405|1|<pressed>,1,1,189763,347
28,1,test,P,100,2,783,284,P,1,892|405|1|<pressed>,1,1,191262,344
28,1,test,P,101,1,583,284,P,1,892|405|1|<pressed>,1,1,192761,317
28,1,test,P,102,3,583,484,P,1,893|406|1|<pressed>,1,1,194262,295
28,1,test,P,103,2,783,284,R,0,NONE,0,1,195762,1452
28,1,test,P,104,3,583,484,P,1,893|406|1|<pressed>,1,1,197262,487
28,1,test,P,105,4,783,484,P,1,893|406|1|<pressed>,1,1,198763,427
28,1,test,P,106,3,583,484,P,1,855|421|1|<pressed>,1,1,200265,573
28,1,test,P,107,4,783,484,P,1,855|421|1|<pressed>,1,1,201763,529
28,1,test,P,108,2,783,284,P,1,855|421|1|<pressed>,1,1,203262,391
28,1,test,P,109,4,783,484,P,1,853|421|1|<pressed>,1,1,204763,419
28,1,test,P,110,1,583,284,P,1,853|421|1|<pressed>,1,1,206263,327
28,1,test,P,111,1,583,284,P,1,860|422|1|<pressed>,1,1,207764,338
28,1,test,P,112,3,583,484,P,1,860|422|1|<pressed>,1,1,209262,344
28,1,test,P,113,3,583,484,P,1,860|422|1|<pressed>,1,1,210762,395
28,1,test,P,114,3,583,484,P,1,860|422|1|<pressed>,1,1,212263,319
28,1,test,P,115,1,583,284,P,1,860|422|1|<pressed>,1,1,213762,308
28,1,test,P,116,2,783,284,R,0,860|422|1|<pressed>,1,0,215263,230
28,1,test,P,117,4,783,484,P,1,860|422|1|<pressed>,1,1,216762,324
28,1,test,P,118,3,583,484,P,1,860|422|1|<pressed>,1,1,218262,287
28,1,test,P,119,4,783,484,P,1,860|422|1|<pressed>,1,1,219762,379
28,1,test,P,120,2,783,284,P,1,860|422|1|<pressed>,1,1,221262,399
28,1,test,P,121,3,583,484,P,1,860|422|1|<pressed>,1,1,222763,379
28,1,test,P,122,3,583,484,P,1,860|422|1|<pressed>,1,1,224262,311
28,1,test,P,123,4,783,484,P,1,860|422|1|<pressed>,1,1,225762,347
28,1,test,P,124,3,583,484,P,1,860|422|1|<pressed>,1,1,227262,336
28,1,test,P,125,4,783,484,R,0,860|422|1|<pressed>,1,0,228762,260
28,1,test,P,126,4,783,484,P,1,860|422|1|<pressed>,1,1,230263,422
28,1,test,P,127,1,583,284,P,1,860|422|1|<pressed>,1,1,231761,420
28,1,test,P,128,4,783,484,R,0,860|422|1|<pressed>,1,0,233263,1334
28,1,test,P,129,1,583,284,P,1,860|422|1|<released>,1,1,234763,362
28,1,test,P,130,3,583,484,P,1,860|422|1|<pressed>,1,1,236262,311
28,1,test,P,131,1,583,284,P,1,860|422|1|<pressed>,1,1,237762,283
28,1,test,P,132,4,783,484,P,1,860|422|1|<pressed>,1,1,239262,255
28,1,test,P,133,3,583,484,P,1,860|422|1|<pressed>,1,1,240762,276
28,1,test,P,134,3,583,484,P,1,860|422|1|<pressed>,1,1,242262,232
28,1,test,P,135,2,783,284,P,1,860|422|1|<pressed>,1,1,243762,380
28,1,test,P,136,3,583,484,R,0,860|422|1|<pressed>,1,0,245262,367
28,1,test,P,137,3,583,484,R,0,NONE,0,1,246762,1452
28,1,test,P,138,1,583,284,P,1,860|422|1|<pressed>,1,1,248263,486
28,1,test,P,139,2,783,284,P,1,860|421|1|<pressed>,1,1,249762,467
28,1,test,P,140,3,583,484,P,1,864|414|1|<pressed>,1,1,251262,432
28,1,test,P,141,1,583,284,P,1,864|414|1|<pressed>,1,1,252762,308
28,1,test,P,142,1,583,284,P,1,866|414|1|<pressed>,1,1,254262,367
28,1,test,P,143,3,583,484,P,1,866|414|1|<pressed>,1,1,255763,394
28,1,test,P,144,1,583,284,P,1,867|414|1|<pressed>,1,1,257264,373
28,1,test,P,145,2,783,284,P,1,867|414|1|<pressed>,1,1,258763,330
28,1,test,P,146,2,783,284,P,1,867|414|1|<pressed>,1,1,260263,287
28,1,test,P,147,3,583,484,P,1,867|414|1|<pressed>,1,1,261763,330
28,1,test,P,148,2,783,284,P,1,867|414|1|<pressed>,1,1,263265,340
28,1,test,P,149,3,583,484,R,0,867|413|1|<pressed>,1,0,264762,396
28,1,test,P,150,2,783,284,P,1,867|413|1|<pressed>,1,1,266263,575
28,1,test,P,151,1,583,284,R,0,867|413|1|<pressed>,1,0,267763,339
28,1,test,P,152,2,783,284,R,0,NONE,0,1,269263,1453
28,1,test,P,153,4,783,484,P,1,701|270|1|<pressed>,1,1,270763,481
28,1,test,P,154,2,783,284,P,1,700|273|1|<pressed>,1,1,272262,368
28,1,test,P,155,4,783,484,P,1,704|275|1|<pressed>,1,1,273763,283
28,1,test,P,156,4,783,484,R,0,702|278|1|<pressed>,1,0,275262,319
28,1,test,P,157,2,783,284,R,0,702|278|1|<pressed>,1,0,276763,298
28,1,test,P,158,4,783,484,P,1,702|278|1|<pressed>,1,1,278262,415
28,1,test,P,159,4,783,484,P,1,702|278|1|<pressed>,1,1,279762,499
28,1,test,P,160,2,783,284,P,1,702|278|1|<pressed>,1,1,281262,343
28,2,practice,R,1,1,583,284,P,0,NONE,0,1,293428,1453
28,2,practice,R,2,3,583,484,R,1,701|289|1|<pressed>,1,1,294932,433
28,2,practice,R,3,4,783,484,R,1,711|296|1|<pressed>,1,1,296430,416
28,2,practice,R,4,4,783,484,R,1,711|296|1|<pressed>,1,1,297930,356
28,2,practice,R,5,1,583,284,R,1,711|297|1|<pressed>,1,1,299431,342
28,2,practice,R,6,3,583,484,R,1,711|297|1|<pressed>,1,1,300930,467
28,2,practice,R,7,2,783,284,P,0,NONE,0,1,302429,1453
28,2,practice,R,8,3,583,484,R,1,711|297|1|<pressed>,1,1,303931,354
