subnum,block,type,correctresponse,trial,choice,x,y,stim,present,response,responded,corr,starttime,rt
19,0,practice,P,1,4,783,484,P,1,NONE,0,0,58989,1450
19,0,practice,P,2,1,583,284,P,1,NONE,0,0,61447,1450
19,0,practice,P,3,3,583,484,P,1,NONE,0,0,63904,1450
19,0,practice,P,4,3,583,484,P,1,871|756|1|<pressed>,1,1,66361,328
19,0,practice,P,5,3,583,484,R,0,871|756|1|<released>,1,0,66696,135
19,0,practice,P,6,2,783,284,R,0,NONE,0,1,67839,1450
19,0,practice,P,7,1,583,284,P,1,NONE,0,0,69291,1450
19,0,practice,P,8,1,583,284,P,1,NONE,0,0,71747,1450
19,0,practice,P,9,2,783,284,P,1,NONE,0,0,74203,1450
19,0,practice,P,10,3,583,484,P,1,1138|130|1|<pressed>,1,1,76658,469
19,1,test,P,1,2,783,284,P,1,1210|14|1|<pressed>,1,1,81496,800
19,1,test,P,2,1,583,284,P,1,1210|14|1|<pressed>,1,1,82996,420
19,1,test,P,3,2,783,284,P,1,1209|14|1|<pressed>,1,1,84496,424
19,1,test,P,4,2,783,284,P,1,1209|14|1|<pressed>,1,1,85995,381
19,1,test,P,5,2,783,284,P,1,1209|14|1|<pressed>,1,1,87496,384
19,1,test,P,6,3,583,484,R,0,NONE,0,1,88996,1450
19,1,test,P,7,4,783,484,P,1,1209|14|1|<pressed>,1,1,90496,424
19,1,test,P,8,1,583,284,P,1,1209|14|1|<pressed>,1,1,91995,373
19,1,test,P,9,2,783,284,P,1,1209|14|1|<pressed>,1,1,93496,416
19,1,test,P,10,1,583,284,P,1,1209|14|1|<pressed>,1,1,94995,373
19,1,test,P,11,2,783,284,P,1,1209|14|1|<pressed>,1,1,96496,424
19,1,test,P,12,3,583,484,P,1,1209|14|1|<pressed>,1,1,97996,420
19,1,test,P,13,2,783,284,P,1,1209|14|1|<pressed>,1,1,99496,368
19,1,test,P,14,2,783,284,P,1,1209|14|1|<pressed>,1,1,100996,412
19,1,test,P,15,2,783,284,P,1,1209|14|1|<pressed>,1,1,102496,352
19,1,test,P,16,2,783,284,P,1,1209|14|1|<pressed>,1,1,103996,348
19,1,test,P,17,3,583,484,P,1,1209|14|1|<pressed>,1,1,105496,392
19,1,test,P,18,3,583,484,P,1,1209|14|1|<pressed>,1,1,106995,365
19,1,test,P,19,4,783,484,P,1,1209|14|1|<pressed>,1,1,108496,384
19,1,test,P,20,1,583,284,P,1,1209|14|1|<pressed>,1,1,109996,348
19,1,test,P,21,2,783,284,P,1,1209|14|1|<pressed>,1,1,111496,352
19,1,test,P,22,2,783,284,P,1,1209|14|1|<pressed>,1,1,112995,477
19,1,test,P,23,4,783,484,P,1,1209|14|1|<pressed>,1,1,114496,376
19,1,test,P,24,4,783,484,P,1,1209|14|1|<pressed>,1,1,115996,364
19,1,test,P,25,1,583,284,R,0,1209|14|1|<pressed>,1,0,117496,392
19,1,test,P,26,4,783,484,P,1,1209|14|1|<pressed>,1,1,118997,467
19,1,test,P,27,3,583,484,P,1,1209|14|1|<pressed>,1,1,120496,296
19,1,test,P,28,1,583,284,P,1,1209|14|1|<pressed>,1,1,121996,372
19,1,test,P,29,4,783,484,P,1,1209|14|1|<pressed>,1,1,123496,328
19,1,test,P,30,2,783,284,P,1,1209|14|1|<pressed>,1,1,124996,364
19,1,test,P,31,2,783,284,P,1,1209|14|1|<pressed>,1,1,126496,360
19,1,test,P,32,1,583,284,R,0,NONE,0,1,127996,1450
19,1,test,P,33,3,583,484,P,1,1209|14|1|<pressed>,1,1,129496,304
19,1,test,P,34,4,783,484,P,1,1209|14|1|<pressed>,1,1,130996,316
19,1,test,P,35,2,783,284,R,0,1209|14|1|<pressed>,1,0,132496,344
19,1,test,P,36,4,783,484,P,1,1189|35|1|<pressed>,1,1,133996,372
19,1,test,P,37,2,783,284,P,1,1185|38|1|<pressed>,1,1,135496,432
19,1,test,P,38,1,583,284,P,1,1185|38|1|<pressed>,1,1,136995,429
19,1,test,P,39,4,783,484,P,1,1185|38|1|<pressed>,1,1,138496,472
19,1,test,P,40,3,583,484,P,1,1185|38|1|<pressed>,1,1,139996,460
19,1,test,P,41,2,783,284,P,1,1185|38|1|<pressed>,1,1,141496,448
19,1,test,P,42,1,583,284,P,1,1185|38|1|<pressed>,1,1,142995,358
19,1,test,P,43,1,583,284,P,1,1185|38|1|<pressed>,1,1,144496,384
19,1,test,P,44,3,583,484,P,1,1185|38|1|<pressed>,1,1,145995,437
19,1,test,P,45,3,583,484,R,0,NONE,0,1,147496,1450
19,1,test,P,46,2,783,284,R,0,NONE,0,1,148995,1451
19,1,test,P,47,4,783,484,P,1,1185|38|1|<pressed>,1,1,150496,456
19,1,test,P,48,1,583,284,P,1,1185|38|1|<pressed>,1,1,151995,461
19,1,test,P,49,4,783,484,P,1,1185|38|1|<pressed>,1,1,153496,448
19,1,test,P,50,3,583,484,P,1,1185|38|1|<pressed>,1,1,154995,397
19,1,test,P,51,1,583,284,P,1,1185|38|1|<pressed>,1,1,156496,392
19,1,test,P,52,1,583,284,P,1,1185|38|1|<pressed>,1,1,157996,348
19,1,test,P,53,4,783,484,R,0,1185|38|1|<pressed>,1,0,159496,360
19,1,test,P,54,4,783,484,P,1,1185|38|1|<pressed>,1,1,160995,446
19,1,test,P,55,4,783,484,R,0,NONE,0,1,162496,1450
19,1,test,P,56,4,783,484,P,1,1185|38|1|<pressed>,1,1,163996,396
19,1,test,P,57,3,583,484,P,1,1185|38|1|<pressed>,1,1,165496,432
19,1,test,P,58,2,783,284,P,1,1185|38|1|<pressed>,1,1,166996,572
19,1,test,P,59,4,783,484,P,1,1185|38|1|<pressed>,1,1,168496,368
19,1,test,P,60,3,583,484,P,1,1185|38|1|<pressed>,1,1,169996,452
19,1,test,P,61,4,783,484,P,1,1185|38|1|<pressed>,1,1,171496,344
19,1,test,P,62,2,783,284,P,1,1185|38|1|<pressed>,1,1,172996,460
19,1,test,P,63,3,583,484,R,0,NONE,0,1,174496,1450
19,1,test,P,64,2,783,284,P,1,1185|38|1|<pressed>,1,1,175995,333
19,1,test,P,65,1,583,284,P,1,1185|38|1|<pressed>,1,1,177496,344
19,1,test,P,66,1,583,284,P,1,1185|38|1|<pressed>,1,1,178996,356
19,1,test,P,67,1,583,284,R,0,1185|38|1|<pressed>,1,0,180496,344
19,1,test,P,68,2,783,284,P,1,1185|38|1|<pressed>,1,1,181996,268
19,1,test,P,69,1,583,284,R,0,NONE,0,1,183496,1450
19,1,test,P,70,1,583,284,P,1,1185|38|1|<pressed>,1,1,184996,436
19,1,test,P,71,4,783,484,P,1,1185|38|1|<pressed>,1,1,186496,384
19,1,test,P,72,2,783,284,P,1,1179|40|1|<pressed>,1,1,187995,421
19,1,test,P,73,1,583,284,P,1,1179|40|1|<pressed>,1,1,189496,408
19,1,test,P,74,4,783,484,P,1,1179|40|1|<pressed>,1,1,190995,525
19,1,test,P,75,4,783,484,P,1,1179|40|1|<pressed>,1,1,192496,504
19,1,test,P,76,3,583,484,P,1,1179|40|1|<pressed>,1,1,193996,620
19,1,test,P,77,2,783,284,P,1,1179|40|1|<pressed>,1,1,195496,464
19,1,test,P,78,3,583,484,P,1,1179|40|1|<pressed>,1,1,196996,324
19,1,test,P,79,3,583,484,P,1,1179|40|1|<pressed>,1,1,198496,384
19,1,test,P,80,1,583,284,P,1,1179|40|1|<pressed>,1,1,199995,502
19,1,test,P,81,2,783,284,P,1,1179|40|1|<pressed>,1,1,201496,408
19,1,test,P,82,3,583,484,P,1,1179|40|1|<pressed>,1,1,202996,324
19,1,test,P,83,2,783,284,P,1,1179|40|1|<pressed>,1,1,204496,432
19,1,test,P,84,1,583,284,R,0,NONE,0,1,205995,1451
19,1,test,P,85,3,583,484,R,0,1179|40|1|<pressed>,1,0,207496,336
19,1,test,P,86,1,583,284,P,1,1179|40|1|<pressed>,1,1,208995,373
19,1,test,P,87,1,583,284,P,1,1179|40|1|<pressed>,1,1,210496,543
19,1,test,P,88,1,583,284,P,1,1179|40|1|<pressed>,1,1,211996,324
19,1,test,P,89,3,583,484,R,0,NONE,0,1,213496,1450
19,1,test,P,90,4,783,484,R,0,1179|40|1|<pressed>,1,0,214995,333
19,1,test,P,91,3,583,484,P,1,1179|40|1|<pressed>,1,1,216496,464
19,1,test,P,92,2,783,284,P,1,1179|40|1|<pressed>,1,1,217995,469
19,1,test,P,93,1,583,284,P,1,1179|40|1|<pressed>,1,1,219496,456
19,1,test,P,94,2,783,284,P,1,1179|40|1|<pressed>,1,1,220995,405
19,1,test,P,95,3,583,484,P,1,1179|40|1|<pressed>,1,1,222496,488
19,1,test,P,96,1,583,284,P,1,1179|40|1|<pressed>,1,1,223995,485
19,1,test,P,97,2,783,284,R,0,NONE,0,1,225496,1450
19,1,test,P,98,3,583,484,P,1,1179|40|1|<pressed>,1,1,226995,382
19,1,test,P,99,2,783,284,P,1,1179|40|1|<pressed>,1,1,228496,408
19,1,test,P,100,2,783,284,P,1,1179|40|1|<pressed>,1,1,229996,503
19,1,test,P,101,3,583,484,P,1,1179|40|1|<pressed>,1,1,231496,456
19,1,test,P,102,1,583,284,P,1,1179|40|1|<pressed>,1,1,232996,460
19,1,test,P,103,4,783,484,R,0,NONE,0,1,234496,1450
19,1,test,P,104,4,783,484,P,1,1179|40|1|<pressed>,1,1,235995,349
19,1,test,P,105,1,583,284,P,1,1179|40|1|<pressed>,1,1,237496,392
19,1,test,P,106,3,583,484,P,1,1179|40|1|<pressed>,1,1,238996,468
19,1,test,P,107,2,783,284,P,1,1179|40|1|<pressed>,1,1,240496,392
19,1,test,P,108,2,783,284,P,1,1179|40|1|<pressed>,1,1,241996,444
19,1,test,P,109,2,783,284,P,1,1179|40|1|<pressed>,1,1,243496,400
19,1,test,P,110,1,583,284,P,1,1179|40|1|<pressed>,1,1,244995,421
19,1,test,P,111,2,783,284,P,1,1179|40|1|<pressed>,1,1,246496,400
19,1,test,P,112,3,583,484,P,1,1179|40|1|<pressed>,1,1,247995,413
19,1,test,P,113,3,583,484,R,0,NONE,0,1,249496,1450
19,1,test,P,114,3,583,484,P,1,1179|40|1|<pressed>,1,1,250995,365
19,1,test,P,115,3,583,484,P,1,1179|40|1|<pressed>,1,1,252496,424
19,1,test,P,116,1,583,284,R,0,NONE,0,1,253995,1450
19,1,test,P,117,4,783,484,P,1,1179|40|1|<pressed>,1,1,255496,336
19,1,test,P,118,3,583,484,P,1,1179|40|1|<pressed>,1,1,256996,348
19,1,test,P,119,2,783,284,P,1,1179|40|1|<pressed>,1,1,258496,424
19,1,test,P,120,2,783,284,P,1,1179|40|1|<pressed>,1,1,259996,428
19,1,test,P,121,3,583,484,P,1,1179|40|1|<pressed>,1,1,261496,368
19,1,test,P,122,4,783,484,R,0,NONE,0,1,262995,1451
19,1,test,P,123,3,583,484,P,1,1179|40|1|<pressed>,1,1,264496,336
19,1,test,P,124,3,583,484,R,0,1179|40|1|<pressed>,1,0,265995,365
19,1,test,P,125,1,583,284,P,1,1179|40|1|<pressed>,1,1,267496,440
19,1,test,P,126,1,583,284,P,1,1179|40|1|<pressed>,1,1,268995,461
19,1,test,P,127,4,783,484,P,1,1179|40|1|<pressed>,1,1,270496,408
19,1,test,P,128,2,783,284,P,1,1179|40|1|<pressed>,1,1,271995,453
19,1,test,P,129,3,583,484,P,1,1179|40|1|<pressed>,1,1,273496,368
19,1,test,P,130,1,583,284,P,1,1179|40|1|<pressed>,1,1,274995,421
19,1,test,P,131,4,783,484,R,0,NONE,0,1,276496,1450
19,1,test,P,132,2,783,284,R,0,1179|40|1|<pressed>,1,0,277996,356
19,1,test,P,133,2,783,284,P,1,1179|40|1|<pressed>,1,1,279496,424
19,1,test,P,134,3,583,484,P,1,1179|40|1|<pressed>,1,1,280995,461
19,1,test,P,135,1,583,284,R,0,NONE,0,1,282496,1450
19,1,test,P,136,2,783,284,P,1,1179|40|1|<pressed>,1,1,283996,300
19,1,test,P,137,1,583,284,P,1,1179|40|1|<pressed>,1,1,285496,480
