subnum,trial,type,clicks,hits,clicktime,posx,posy,corr,id,rt,rt2
48,1P,1,1,1,47678,697,381,1,1,1982,1982
48,1P,1,2,1,50318,704,393,0,1,2640,2640
48,1P,1,3,2,51061,701,279,1,2,743,3383
48,1P,1,4,3,51718,682,326,1,3,657,657
48,1P,1,6,4,52926,772,300,1,4,1208,1208
48,1,1,1,1,70782,635,270,1,1,2217,2217
48,1,1,2,2,71590,562,182,1,2,808,808
48,1,1,3,3,72478,665,127,1,3,888,888
48,1,1,4,4,73582,794,145,1,4,1104,1104
48,1,1,5,5,74510,902,179,1,5,928,928
48,1,1,6,6,75197,965,267,1,6,687,687
48,1,1,7,7,75782,1018,331,1,7,585,585
48,1,1,8,8,76446,1013,423,1,8,664,664
48,1,1,9,9,77117,1022,501,1,9,671,671
48,1,1,10,10,77678,897,485,1,10,561,561
48,1,1,11,11,78254,836,407,1,11,576,576
48,1,1,12,12,78710,813,299,1,12,456,456
48,1,1,13,13,79286,798,391,1,13,576,576
48,1,1,14,14,79862,746,372,1,14,576,576
48,1,1,15,15,80334,639,364,1,15,472,472
48,1,1,16,16,81005,710,535,1,16,671,671
48,1,1,17,17,82622,487,443,1,17,1617,1617
48,1,1,18,18,83157,493,497,1,18,535,535
48,1,1,19,19,83870,531,600,1,19,713,713
48,1,1,21,20,85302,439,614,1,20,1432,1432
48,1,1,22,21,85774,335,572,1,21,472,472
48,1,1,23,22,86622,386,464,1,22,848,848
48,1,1,24,23,87109,351,381,1,23,487,487
48,1,1,25,24,87702,373,359,1,24,593,593
48,1,1,26,25,88550,413,310,1,25,848,848
48,1,1,27,26,89061,490,342,1,26,511,511
48,2P,2,1,1,92430,610,456,1,1,1325,1325
48,2P,2,2,1,93157,632,393,0,3,727,727
48,2P,2,3,2,95310,621,298,1,2,2153,2880
48,2P,2,4,3,96013,650,387,1,3,703,703
48,2P,2,5,4,97173,752,422,1,4,1160,1160
48,2,2,1,1,102478,721,268,1,1,2682,2682
48,2,2,2,2,103117,801,182,1,2,639,639
48,2,2,3,3,104318,693,139,1,3,1201,1201
48,2,2,4,4,105854,563,143,1,4,1536,1536
48,2,2,5,5,106870,480,175,1,5,1016,1016
48,2,2,7,6,109005,384,263,1,6,2135,2135
48,2,2,8,7,109878,347,323,1,7,873,873
48,2,2,9,8,110630,365,424,1,8,752,752
48,2,2,10,9,111222,351,488,1,9,592,592
48,2,2,11,10,111830,474,468,1,10,608,608
48,2,2,12,11,112350,515,400,1,11,520,520
48,2,2,13,12,113181,535,306,1,12,831,831
48,2,2,14,13,114246,565,410,1,13,1065,1065
48,2,2,15,14,115069,609,378,1,14,823,823
48,2,2,16,15,115934,730,379,1,15,865,865
48,2,2,17,16,117230,646,543,1,16,1296,1296
48,2,2,18,17,118654,858,435,1,17,1424,1424
48,2,2,19,18,119117,872,489,1,18,463,463
48,2,2,20,19,119942,829,597,1,19,825,825
48,2,2,21,20,120974,887,608,1,20,1032,1032
48,2,2,22,21,121806,1010,579,1,21,832,832
48,2,2,23,22,122558,966,451,1,22,752,752
48,2,2,24,23,123622,1036,386,1,23,1064,1064
48,2,2,25,24,124302,965,341,1,24,680,680
48,2,2,26,25,124870,940,306,1,25,568,568
48,2,2,27,26,125366,891,337,1,26,496,496
48,3P,1,1,1,128598,786,468,1,1,1614,1614
48,3P,1,2,2,129526,683,374,1,2,928,928
48,3P,1,3,3,130558,629,306,1,3,1032,1032
48,3P,1,4,4,131614,709,465,1,4,1056,1056
48,3,1,1,1,139606,510,411,1,1,1634,1634
48,3,1,2,2,141582,429,378,1,2,1976,1976
48,3,1,3,3,142878,359,317,1,3,1296,1296
48,3,1,4,4,143854,465,279,1,4,976,976
48,3,1,5,5,144646,592,381,1,5,792,792
48,3,1,6,6,145197,669,434,1,6,551,551
48,3,1,7,7,145606,649,392,1,7,409,409
48,3,1,8,8,146149,583,309,1,8,543,543
48,3,1,9,9,147149,439,164,1,9,1000,1000
48,3,1,10,10,147910,465,162,1,10,761,761
48,3,1,11,11,148486,545,150,1,11,576,576
48,3,1,12,12,149446,766,154,1,12,960,960
48,3,1,13,13,150382,1032,129,1,13,936,936
48,3,1,14,14,151173,905,317,1,14,791,791
48,3,1,15,15,151726,948,385,1,15,553,553
48,3,1,16,16,152197,876,415,1,16,471,471
48,3,1,17,17,153181,931,462,1,17,984,984
48,3,1,18,18,154133,911,570,1,18,952,952
48,3,1,19,19,155165,767,577,1,19,1032,1032
48,3,1,20,20,155598,685,617,1,20,433,433
48,3,1,21,21,156366,584,603,1,21,768,768
48,3,1,22,22,156990,500,596,1,22,624,624
48,3,1,23,23,157718,437,529,1,23,728,728
48,3,1,25,24,159382,327,567,1,24,1664,1664
48,3,1,26,25,160278,401,485,1,25,896,896
48,3,1,27,26,160742,455,455,1,26,464,464
48,4P,2,1,1,164702,630,438,1,1,2116,2116
48,4P,2,2,2,165630,606,296,1,2,928,928
48,4P,2,3,3,166310,747,358,1,3,680,680
48,4P,2,4,4,166942,742,302,1,4,632,632
48,4,2,1,1,171870,522,369,1,1,1074,1074
48,4,2,2,2,173037,476,329,1,2,1167,1167
48,4,2,3,3,175262,533,254,1,3,2225,2225
48,4,2,4,4,176334,356,230,1,4,1072,1072
48,4,2,5,5,177550,353,325,1,5,1216,1216
48,4,2,6,6,178470,441,429,1,6,920,920
48,4,2,7,7,179286,438,507,1,7,816,816
48,4,2,8,8,180326,442,568,1,8,1040,1040
48,4,2,9,9,181782,590,556,1,9,1456,1456
48,4,2,10,10,184077,672,564,1,10,2295,2295
48,4,2,11,11,184718,710,531,1,11,641,641
48,4,2,12,12,188045,788,449,1,12,3327,3327
48,4,2,13,13,192678,870,485,1,13,4633,4633
48,4,2,14,14,193542,852,556,1,14,864,864
48,4,2,15,15,194326,869,640,1,15,784,784
48,4,2,16,16,194998,948,578,1,16,672,672
48,4,2,17,17,196542,1009,443,1,17,1544,1544
48,4,2,18,18,197390,885,212,1,18,848,848
48,4,2,19,19,198830,752,190,1,19,1440,1440
48,4,2,20,20,199894,649,204,1,20,1064,1064
48,4,2,21,21,201398,698,284,1,21,1504,1504
48,4,2,22,22,203013,769,313,1,22,1615,1615
48,4,2,23,23,204125,759,395,1,23,1112,1112
48,4,2,24,24,204870,687,411,1,24,745,745
48,4,2,25,25,205502,638,392,1,25,632,632
48,4,2,27,26,206598,587,386,1,26,1096,1096
48,5P,1,1,1,208646,650,292,1,1,1214,1214
48,5P,1,2,2,209582,593,477,1,2,936,936
48,5P,1,3,3,210157,674,403,1,3,575,575
48,5P,1,4,4,210590,724,359,1,4,433,433
48,5,1,1,1,218998,857,357,1,1,1010,1010
48,5,1,2,2,219502,893,316,1,2,504,504
48,5,1,3,3,220270,826,250,1,3,768,768
48,5,1,4,4,220966,992,217,1,4,696,696
48,5,1,5,5,221758,1023,307,1,5,792,792
48,5,1,6,6,222470,926,449,1,6,712,712
48,5,1,7,7,222918,943,501,1,7,448,448
48,5,1,8,8,223310,933,561,1,8,392,392
48,5,1,9,9,224510,792,555,1,9,1200,1200
48,5,1,11,10,225534,693,574,1,10,1024,1024
48,5,1,12,11,226125,652,544,1,11,591,591
48,5,1,13,12,226870,552,451,1,12,745,745
48,5,1,14,13,227662,501,469,1,13,792,792
48,5,1,15,14,228117,505,563,1,14,455,455
48,5,1,17,15,228926,503,622,1,15,809,809
48,5,1,18,16,229534,399,591,1,16,608,608
48,5,1,19,17,230342,374,449,1,17,808,808
48,5,1,20,18,231782,483,215,1,18,1440,1440
48,5,1,21,19,232414,602,171,1,19,632,632
48,5,1,22,20,233157,722,177,1,20,743,743
48,5,1,23,21,233902,668,254,1,21,745,745
48,5,1,24,22,234366,595,327,1,22,464,464
48,5,1,25,23,234982,595,410,1,23,616,616
48,5,1,26,24,235366,682,413,1,24,384,384
48,5,1,27,25,235702,735,400,1,25,336,336
48,5,1,28,26,235950,775,386,1,26,248,248
48,6P,2,1,1,238005,658,318,1,1,1141,1141
48,6P,2,2,2,238398,658,365,1,2,393,393
48,6P,2,3,3,239326,724,363,1,3,928,928
48,6P,2,5,4,240013,717,484,1,4,687,687
48,6,2,1,1,244590,1026,193,1,1,1626,1626
48,6,2,2,2,245966,806,170,1,2,1376,1376
48,6,2,3,3,246854,750,290,1,3,888,888
48,6,2,4,4,247638,837,304,1,4,784,784
48,6,2,5,5,248342,815,388,1,5,704,704
48,6,2,6,6,249350,745,360,1,6,1008,1008
48,6,2,7,7,251382,619,342,1,7,2032,2032
48,6,2,8,8,254670,489,365,1,8,3288,3288
48,6,2,9,9,256197,512,448,1,9,1527,1527
48,6,2,11,10,259862,479,547,1,10,3665,3665
48,6,2,12,11,261238,339,580,1,11,1376,1376
48,6,2,13,12,262422,404,496,1,12,1184,1184
48,6,2,14,13,263606,339,395,1,13,1184,1184
48,6,2,15,14,264334,330,282,1,14,728,728
48,6,2,16,15,265734,541,288,1,15,1400,1400
48,6,2,17,16,266526,654,132,1,16,792,792
48,6,2,18,17,267286,652,249,1,17,760,760
48,6,2,19,18,268173,637,469,1,18,887,887
48,6,2,20,19,269686,737,572,1,19,1513,1513
48,6,2,21,20,270222,847,498,1,20,536,536
48,6,2,22,21,271101,899,539,1,21,879,879
48,6,2,23,22,271870,893,634,1,22,769,769
48,6,2,24,23,272702,969,621,1,23,832,832
48,6,2,25,24,273125,966,498,1,24,423,423
48,6,2,26,25,273742,972,403,1,25,617,617
48,6,2,27,26,276093,893,369,1,26,2351,2351
48,7P,1,4,1,280454,723,468,1,1,3535,3535
48,7P,1,5,2,281694,608,425,1,2,1240,1240
48,7P,1,6,3,282486,692,348,1,3,792,792
48,7P,1,8,4,283157,599,322,1,4,671,671
48,7,1,1,1,289542,547,148,1,1,1427,1427
48,7,1,3,2,291189,651,226,1,2,1647,1647
48,7,1,4,3,291694,677,199,1,3,505,505
48,7,1,6,4,292526,819,279,1,4,832,832
48,7,1,7,5,293165,870,151,1,5,639,639
48,7,1,8,6,293670,1014,177,1,6,505,505
48,7,1,9,7,294197,1038,287,1,7,527,527
48,7,1,10,8,295165,1003,489,1,8,968,968
48,7,1,11,9,296117,943,600,1,9,952,952
48,7,1,12,10,296510,837,578,1,10,393,393
48,7,1,13,11,297061,766,501,1,11,551,551
48,7,1,14,12,298510,662,557,1,12,1449,1449
48,7,1,15,13,298966,682,449,1,13,456,456
48,7,1,16,14,299422,750,402,1,14,456,456
48,7,1,18,15,300798,518,295,1,15,1376,1376
48,7,1,20,16,302254,489,349,1,16,1456,1456
48,7,1,21,17,303021,503,437,1,17,767,767
48,7,1,22,18,303566,463,529,1,18,545,545
48,7,1,23,19,304181,448,611,1,19,615,615
48,7,1,24,20,304798,417,510,1,20,617,617
48,7,1,25,21,305350,418,438,1,21,552,552
48,7,1,26,22,306029,330,373,1,22,679,679
48,7,1,27,23,306574,353,324,1,23,545,545
48,7,1,28,24,307069,436,297,1,24,495,495
48,7,1,29,25,308021,376,259,1,25,952,952
48,7,1,30,26,308518,420,174,1,26,497,497
48,8P,2,1,1,311013,727,400,1,1,2269,2269
48,8P,2,2,2,311734,766,287,1,2,721,721
48,8P,2,3,3,312286,619,380,1,3,552,552
48,8P,2,4,3,312558,763,312,0,2,272,272
48,8P,2,5,4,312974,749,318,1,4,416,688
48,8,2,1,1,319037,852,409,1,1,1858,1858
48,8,2,2,2,319894,938,386,1,2,857,857
48,8,2,4,3,322438,987,306,1,3,2544,2544
48,8,2,5,4,323109,917,288,1,4,671,671
48,8,2,6,5,324222,797,352,1,5,1113,1113
48,8,2,7,6,324902,678,431,1,6,680,680
48,8,2,8,7,326254,697,395,1,7,1352,1352
48,8,2,9,8,327694,786,290,1,8,1440,1440
48,8,2,10,9,329510,907,155,1,9,1816,1816
48,8,2,11,10,329926,885,162,1,10,416,416
48,8,2,12,11,332141,833,157,1,11,2215,2215
48,8,2,13,12,333534,572,140,1,12,1393,1393
48,8,2,14,13,334854,343,144,1,13,1320,1320
48,8,2,16,14,336109,458,311,1,14,1255,1255
48,8,2,17,15,336782,430,372,1,15,673,673
48,8,2,18,16,337342,489,413,1,16,560,560
48,8,2,19,17,337910,438,464,1,17,568,568
48,8,2,20,18,338446,439,563,1,18,536,536
48,8,2,21,19,339157,616,568,1,19,711,711
48,8,2,22,20,339790,677,626,1,20,633,633
48,8,2,23,21,340518,755,625,1,21,728,728
48,8,2,24,22,341302,863,613,1,22,784,784
48,8,2,25,23,342910,903,537,1,23,1608,1608
48,8,2,26,24,343774,1012,565,1,24,864,864
48,8,2,27,25,344454,945,468,1,25,680,680
48,8,2,28,26,344822,886,456,1,26,368,368
48,9P,1,1,1,349109,596,455,1,1,1419,1419
48,9P,1,2,2,349686,699,438,1,2,577,577
48,9P,1,3,3,350213,797,349,1,3,527,527
48,9P,1,4,4,350766,738,323,1,4,553,553
48,9,1,1,1,352646,352,212,1,1,1411,1411
48,9,1,2,2,353494,547,191,1,2,848,848
48,9,1,4,3,355366,606,296,1,3,1872,1872
48,9,1,5,4,355966,543,309,1,4,600,600
48,9,1,6,5,356518,535,385,1,5,552,552
48,9,1,7,6,357197,629,365,1,6,679,679
48,9,1,8,7,358222,763,358,1,7,1025,1025
