Nome do Algoritmo,Melhor Resultado,Melhores Parametros
GaussianNB,0.5666666666666667,{}
RandomForestClassifier,0.6683333333333333,"{'criterion': 'entropy', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}"
KNeighborsClassifier,0.6466666666666667,"{'n_neighbors': 2, 'p': 1}"
LogisticRegression,0.54,"{'C': 1.0, 'solver': 'lbfgs', 'tol': 0.001}"
SVC,0.6666666666666667,"{'C': 1.0, 'kernel': 'rbf', 'tol': 0.001}"
MLPClassifier,0.5966666666666667,"{'activation': 'relu', 'hidden_layer_sizes': (50, 50), 'max_iter': 100, 'random_state': 0, 'solver': 'adam'}"
XGBClassifier,0.615,"{'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 200}"
