subnum,trial,type,clicks,hits,clicktime,posx,posy,corr,id,rt,rt2
27,1P,1,1,1,59025,596,337,1,1,38372,38372
27,1P,1,2,2,60401,709,488,1,2,1376,1376
27,1P,1,3,3,60882,783,374,1,3,481,481
27,1P,1,4,4,61377,688,373,1,4,495,495
27,1,1,1,1,71914,649,189,1,1,1514,1514
27,1,1,2,2,72706,544,247,1,2,792,792
27,1,1,3,3,73578,482,181,1,3,872,872
27,1,1,4,4,74337,377,141,1,4,759,759
27,1,1,5,5,75025,388,286,1,5,688,688
27,1,1,6,6,75666,456,246,1,6,641,641
27,1,1,7,7,76329,487,313,1,7,663,663
27,1,1,8,8,77153,448,395,1,8,824,824
27,1,1,9,9,77906,568,305,1,9,753,753
27,1,1,10,10,78578,634,338,1,10,672,672
27,1,1,11,11,79994,636,427,1,11,1416,1416
27,1,1,12,12,80722,559,490,1,12,728,728
27,1,1,13,13,81297,478,536,1,13,575,575
27,1,1,14,14,81906,523,583,1,14,609,609
27,1,1,15,15,82377,568,587,1,15,471,471
27,1,1,16,16,83137,631,602,1,16,760,760
27,1,1,17,17,83914,855,624,1,17,777,777
27,1,1,18,18,84714,760,528,1,18,800,800
27,1,1,19,19,85329,845,463,1,19,615,615
27,1,1,20,20,86313,743,400,1,20,984,984
27,1,1,21,21,87009,858,331,1,21,696,696
27,1,1,22,22,87986,936,374,1,22,977,977
27,1,1,23,23,88618,981,456,1,23,632,632
27,1,1,25,24,90305,1019,301,1,24,1687,1687
27,1,1,26,25,90794,992,238,1,25,489,489
27,1,1,27,26,91594,858,154,1,26,800,800
27,2P,2,1,1,95305,647,350,1,1,972,972
27,2P,2,2,2,95922,584,396,1,2,617,617
27,2P,2,3,3,96481,770,267,1,3,559,559
27,2P,2,4,4,97249,754,465,1,4,768,768
27,2,2,1,1,102297,727,190,1,1,1809,1809
27,2,2,2,2,103049,836,235,1,2,752,752
27,2,2,3,3,103682,879,171,1,3,633,633
27,2,2,4,4,104369,987,139,1,4,687,687
27,2,2,5,5,106041,986,289,1,5,1672,1672
27,2,2,6,6,106794,912,256,1,6,753,753
27,2,2,7,7,108658,881,308,1,7,1864,1864
27,2,2,8,8,109778,925,400,1,8,1120,1120
27,2,2,9,9,111449,778,304,1,9,1671,1671
27,2,2,10,10,112089,726,357,1,10,640,640
27,2,2,11,11,113041,744,421,1,11,952,952
