Nome do Algoritmo,Melhor Resultado,Melhores Parametros
GaussianNB,0.5451388888888888,{}
RandomForestClassifier,0.6527777777777777,"{'criterion': 'entropy', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 10}"
KNeighborsClassifier,0.6336805555555555,"{'n_neighbors': 3, 'p': 2}"
LogisticRegression,0.4305555555555556,"{'C': 1.0, 'solver': 'lbfgs', 'tol': 0.01}"
SVC,0.501736111111111,"{'C': 2.0, 'kernel': 'poly', 'tol': 0.001}"
MLPClassifier,0.7517361111111112,"{'activation': 'tanh', 'hidden_layer_sizes': (50, 50), 'max_iter': 500, 'random_state': 0, 'solver': 'adam'}"
XGBClassifier,0.6649305555555556,"{'learning_rate': 0.05, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 100}"
