subnum,block,type,correctresponse,trial,choice,x,y,stim,present,response,responded,corr,starttime,rt
19,0,practice,P,1,2,783,284,P,1,NONE,0,0,30984,1452
19,0,practice,P,2,4,783,484,R,0,NONE,0,1,33469,1453
19,0,practice,P,3,2,783,284,P,1,831|284|1|<pressed>,1,1,34931,874
19,0,practice,P,4,2,783,284,P,1,831|284|1|<released>,1,1,35815,86
19,0,practice,P,5,4,783,484,P,1,764|502|1|<pressed>,1,1,36984,892
19,0,practice,P,6,2,783,284,P,1,766|475|1|<pressed>,1,1,38484,25
19,0,practice,P,7,3,583,484,P,1,766|475|1|<pressed>,1,1,39984,462
19,0,practice,P,8,4,783,484,R,0,766|475|1|<pressed>,1,0,41485,376
19,0,practice,P,9,3,583,484,P,1,NONE,0,0,42984,1451
19,0,practice,P,10,4,783,484,P,1,961|190|1|<pressed>,1,1,45464,446
19,1,test,P,1,4,783,484,P,1,784|287|1|<pressed>,1,1,59796,914
19,1,test,P,2,2,783,284,R,0,784|287|1|<pressed>,1,0,61298,427
19,1,test,P,3,3,583,484,P,1,784|287|1|<pressed>,1,1,62798,358
19,1,test,P,4,1,583,284,P,1,784|287|1|<pressed>,1,1,64299,426
19,1,test,P,5,4,783,484,R,0,784|287|1|<pressed>,1,0,65799,575
19,1,test,P,6,3,583,484,R,0,784|287|1|<pressed>,1,0,67298,338
19,1,test,P,7,2,783,284,R,0,781|291|1|<pressed>,1,0,68798,375
19,1,test,P,8,4,783,484,P,1,780|297|1|<pressed>,1,1,70300,609
19,1,test,P,9,1,583,284,P,1,763|300|1|<pressed>,1,1,71799,334
19,1,test,P,10,3,583,484,P,1,763|315|1|<pressed>,1,1,73299,531
19,1,test,P,11,1,583,284,R,0,NONE,0,1,74797,1453
19,1,test,P,12,1,583,284,P,1,763|315|1|<pressed>,1,1,76298,572
19,1,test,P,13,1,583,284,P,1,763|285|1|<pressed>,1,1,77797,441
19,1,test,P,14,2,783,284,R,0,NONE,0,1,79297,1452
19,1,test,P,15,3,583,484,R,0,NONE,0,1,80798,1454
19,1,test,P,16,4,783,484,P,1,1075|210|1|<pressed>,1,1,82298,371
19,1,test,P,17,1,583,284,P,1,1072|224|1|<pressed>,1,1,83797,377
19,1,test,P,18,3,583,484,P,1,1090|224|1|<pressed>,1,1,85300,377
19,1,test,P,19,4,783,484,P,1,1073|224|1|<pressed>,1,1,86799,399
19,1,test,P,20,2,783,284,P,1,1078|227|1|<pressed>,1,1,88298,588
19,1,test,P,21,4,783,484,P,1,891|259|1|<pressed>,1,1,89798,535
19,1,test,P,22,3,583,484,P,1,920|307|1|<pressed>,1,1,91299,522
19,1,test,P,23,3,583,484,R,0,NONE,0,1,92799,1452
19,1,test,P,24,1,583,284,P,1,981|288|1|<pressed>,1,1,94299,563
19,1,test,P,25,4,783,484,P,1,1020|229|1|<pressed>,1,1,95798,663
19,1,test,P,26,3,583,484,P,1,1016|241|1|<pressed>,1,1,97299,394
19,1,test,P,27,4,783,484,P,1,1005|278|1|<pressed>,1,1,98798,487
19,1,test,P,28,3,583,484,R,0,1000|281|1|<pressed>,1,0,100298,396
19,1,test,P,29,4,783,484,P,1,1005|283|1|<pressed>,1,1,101798,447
19,1,test,P,30,2,783,284,P,1,1006|295|1|<pressed>,1,1,103298,645
19,1,test,P,31,3,583,484,P,1,1012|278|1|<pressed>,1,1,104799,438
19,1,test,P,32,2,783,284,P,1,1013|282|1|<pressed>,1,1,106298,512
19,1,test,P,33,2,783,284,P,1,1013|283|1|<pressed>,1,1,107798,478
19,1,test,P,34,3,583,484,R,0,NONE,0,1,109299,1453
19,1,test,P,35,2,783,284,P,1,1024|302|1|<pressed>,1,1,110798,319
19,1,test,P,36,2,783,284,P,1,1025|309|1|<pressed>,1,1,112297,500
19,1,test,P,37,1,583,284,P,1,1025|309|1|<pressed>,1,1,113798,471
19,1,test,P,38,1,583,284,P,1,1025|309|1|<pressed>,1,1,115298,587
19,1,test,P,39,4,783,484,R,0,NONE,0,1,116799,1453
19,1,test,P,40,4,783,484,P,1,1024|311|1|<pressed>,1,1,118299,530
19,1,test,P,41,2,783,284,P,1,1010|383|1|<pressed>,1,1,119798,407
19,1,test,P,42,4,783,484,P,1,1019|408|1|<pressed>,1,1,121298,418
19,1,test,P,43,3,583,484,P,1,1089|433|1|<pressed>,1,1,122799,462
19,1,test,P,44,2,783,284,P,1,1088|450|1|<pressed>,1,1,124298,379
19,1,test,P,45,2,783,284,P,1,1096|450|1|<pressed>,1,1,125799,543
19,1,test,P,46,1,583,284,R,0,NONE,0,1,127298,1452
19,1,test,P,47,3,583,484,P,1,1111|446|1|<pressed>,1,1,128799,375
19,1,test,P,48,2,783,284,P,1,1112|444|1|<pressed>,1,1,130299,418
19,1,test,P,49,3,583,484,P,1,1114|446|1|<pressed>,1,1,131799,375
19,1,test,P,50,1,583,284,P,1,1114|446|1|<pressed>,1,1,133300,378
19,1,test,P,51,3,583,484,P,1,1115|447|1|<pressed>,1,1,134799,423
19,1,test,P,52,3,583,484,P,1,1115|448|1|<pressed>,1,1,136299,418
19,1,test,P,53,4,783,484,P,1,1115|448|1|<pressed>,1,1,137798,383
19,1,test,P,54,3,583,484,P,1,1110|446|1|<pressed>,1,1,139297,555
19,1,test,P,55,3,583,484,R,0,NONE,0,1,140799,1452
19,1,test,P,56,2,783,284,P,1,1111|446|1|<pressed>,1,1,142298,291
19,1,test,P,57,1,583,284,P,1,1107|448|1|<pressed>,1,1,143799,414
19,1,test,P,58,2,783,284,P,1,1107|448|1|<pressed>,1,1,145298,435
19,1,test,P,59,3,583,484,P,1,1107|451|1|<pressed>,1,1,146797,360
19,1,test,P,60,2,783,284,P,1,1105|461|1|<pressed>,1,1,148298,531
19,1,test,P,61,4,783,484,P,1,1126|411|1|<pressed>,1,1,149799,465
19,1,test,P,62,4,783,484,P,1,1027|299|1|<pressed>,1,1,151298,436
19,1,test,P,63,3,583,484,P,1,939|304|1|<pressed>,1,1,152799,438
19,1,test,P,64,2,783,284,P,1,953|295|1|<pressed>,1,1,154298,492
19,1,test,P,65,1,583,284,P,1,1012|399|1|<pressed>,1,1,155798,718
19,1,test,P,66,4,783,484,R,0,998|425|1|<pressed>,1,0,157297,445
19,1,test,P,67,3,583,484,P,1,994|447|1|<pressed>,1,1,158798,351
19,1,test,P,68,3,583,484,R,0,991|359|1|<pressed>,1,0,160299,362
19,1,test,P,69,1,583,284,P,1,1028|341|1|<released>,1,1,161799,280
19,1,test,P,70,1,583,284,P,1,1026|353|1|<pressed>,1,1,163298,347
19,1,test,P,71,1,583,284,P,1,1028|344|1|<pressed>,1,1,164799,485
19,1,test,P,72,4,783,484,P,1,1028|344|1|<pressed>,1,1,166299,610
19,1,test,P,73,1,583,284,P,1,1027|379|1|<pressed>,1,1,167797,431
19,1,test,P,74,4,783,484,P,1,1030|378|1|<pressed>,1,1,169298,339
19,1,test,P,75,4,783,484,P,1,1030|379|1|<pressed>,1,1,170798,359
19,1,test,P,76,4,783,484,P,1,1030|379|1|<pressed>,1,1,172299,426
19,1,test,P,77,3,583,484,P,1,1030|379|1|<pressed>,1,1,173797,401
19,1,test,P,78,4,783,484,P,1,1027|388|1|<pressed>,1,1,175299,545
19,1,test,P,79,4,783,484,P,1,1027|388|1|<pressed>,1,1,176797,423
19,1,test,P,80,3,583,484,P,1,1027|388|1|<pressed>,1,1,178299,443
