subnum,trial,type,clicks,hits,clicktime,posx,posy,corr,id,rt,rt2
25,1P,1,1,1,30508,780,331,1,1,1169,1169
25,1P,1,3,2,32644,702,299,1,2,2136,2136
25,1P,1,4,3,33156,696,385,1,3,512,512
25,1P,1,5,4,33803,613,456,1,4,647,647
25,1,1,1,1,48020,636,383,1,1,1143,1143
25,1,1,2,2,49339,647,301,1,2,1319,1319
25,1,1,3,3,49868,634,197,1,3,529,529
25,1,1,4,4,50395,749,273,1,4,527,527
25,1,1,5,5,50908,762,337,1,5,513,513
25,1,1,6,6,52035,961,168,1,6,1127,1127
25,1,1,7,7,52868,1026,183,1,7,833,833
25,1,1,8,8,53236,973,223,1,8,368,368
25,1,1,9,9,53971,1031,381,1,9,735,735
25,1,1,11,10,55891,1017,538,1,10,1920,1920
25,1,1,12,11,56299,958,574,1,11,408,408
25,1,1,13,12,56755,925,497,1,12,456,456
25,1,1,14,13,57140,872,445,1,13,385,385
25,1,1,15,14,57900,753,622,1,14,760,760
25,1,1,16,15,58508,682,547,1,15,608,608
25,1,1,17,16,59387,628,450,1,16,879,879
25,1,1,18,17,60227,473,538,1,17,840,840
25,1,1,20,18,61251,467,392,1,18,1024,1024
25,1,1,21,19,61988,436,340,1,19,737,737
25,1,1,22,20,62548,388,390,1,20,560,560
25,1,1,23,21,63196,374,337,1,21,648,648
25,1,1,24,22,63659,357,288,1,22,463,463
25,1,1,25,23,64571,428,161,1,23,912,912
25,1,1,26,24,65211,488,183,1,24,640,640
25,1,1,27,25,65635,449,240,1,25,424,424
25,1,1,28,26,66195,512,288,1,26,560,560
25,2P,2,1,1,69732,729,452,1,1,2381,2381
25,2P,2,2,1,71067,585,394,0,3,1335,1335
25,2P,2,3,2,72460,628,464,1,2,1393,2728
25,2P,2,4,2,73611,646,393,0,4,1151,1151
25,2P,2,5,3,74435,591,391,1,3,824,1975
25,2P,2,6,4,74939,652,391,1,4,504,504
25,2,2,1,1,81508,804,247,1,1,1797,1797
25,2,2,2,2,82060,870,311,1,2,552,552
25,2,2,3,3,82699,777,300,1,3,639,639
25,2,2,4,4,83484,793,392,1,4,785,785
25,2,2,5,5,84451,722,342,1,5,967,967
25,2,2,6,6,85252,650,395,1,6,801,801
25,2,2,7,6,90196,409,279,0,8,4944,4944
25,2,2,8,7,91059,537,342,1,7,863,5807
25,2,2,9,8,92115,377,262,1,8,1056,1056
25,2,2,10,9,93179,332,357,1,9,1064,1064
25,2,2,11,10,93771,418,418,1,10,592,592
25,2,2,12,11,94787,534,459,1,11,1016,1016
25,2,2,13,12,95779,638,505,1,12,992,992
25,2,2,14,13,97955,577,598,1,13,2176,2176
25,2,2,15,14,98580,700,628,1,14,625,625
25,2,2,16,15,99099,752,496,1,15,519,519
25,2,2,17,16,99676,848,556,1,16,577,577
25,2,2,18,17,100556,946,534,1,17,880,880
25,2,2,19,18,101131,1008,522,1,18,575,575
25,2,2,20,19,101867,1013,438,1,19,736,736
25,2,2,21,20,102340,1028,351,1,20,473,473
25,2,2,22,21,103083,938,314,1,21,743,743
25,2,2,23,22,103803,1020,249,1,22,720,720
25,2,2,24,23,104643,996,123,1,23,840,840
25,2,2,25,24,105148,937,154,1,24,505,505
25,2,2,26,25,105652,837,146,1,25,504,504
25,2,2,27,26,106132,704,209,1,26,480,480
25,3P,1,1,1,110323,684,411,1,1,1158,1158
25,3P,1,2,2,111195,755,322,1,2,872,872
25,3P,1,3,3,111868,652,311,1,3,673,673
25,3P,1,4,4,112579,613,479,1,4,711,711
25,3,1,1,1,116595,559,237,1,1,1272,1272
25,3,1,2,2,117436,497,312,1,2,841,841
25,3,1,3,3,118403,578,299,1,3,967,967
25,3,1,4,4,118956,569,390,1,4,553,553
25,3,1,5,5,119420,615,355,1,5,464,464
25,3,1,6,6,120012,716,403,1,6,592,592
25,3,1,7,7,120619,814,345,1,7,607,607
25,3,1,8,8,121371,971,265,1,8,752,752
25,3,1,9,9,122011,1038,380,1,9,640,640
25,3,1,11,10,123035,940,428,1,10,1024,1024
25,3,1,12,11,123563,837,460,1,11,528,528
25,3,1,13,12,124188,722,500,1,12,625,625
25,3,1,14,13,124956,793,601,1,13,768,768
25,3,1,16,14,125947,665,622,1,14,991,991
25,3,1,17,15,126627,605,480,1,15,680,680
25,3,1,18,16,127187,516,554,1,16,560,560
25,3,1,19,17,127787,396,535,1,17,600,600
25,3,1,20,18,128220,350,512,1,18,433,433
25,3,1,21,19,128684,349,429,1,19,464,464
25,3,1,22,20,129196,324,336,1,20,512,512
25,3,1,23,21,129732,406,327,1,21,536,536
25,3,1,24,22,130300,352,261,1,22,568,568
25,3,1,25,23,130803,350,131,1,23,503,503
25,3,1,26,24,131315,418,158,1,24,512,512
25,3,1,27,25,131803,509,147,1,25,488,488
25,3,1,28,26,132483,648,202,1,26,680,680
25,4P,2,1,1,135683,622,313,1,1,1036,1036
25,4P,2,2,1,136436,671,357,0,3,753,753
25,4P,2,3,2,138723,727,460,1,2,2287,3040
25,4P,2,4,2,139603,627,415,0,4,880,880
25,4P,2,5,3,140099,657,370,1,3,496,1376
25,4P,2,7,4,140979,631,416,1,4,880,880
25,4,2,1,1,144956,339,613,1,1,1420,1420
25,4,2,2,2,145875,391,479,1,2,919,919
25,4,2,3,3,147051,404,280,1,3,1176,1176
25,4,2,4,4,147635,343,254,1,4,584,584
25,4,2,5,5,148411,369,137,1,5,776,776
25,4,2,6,6,148931,461,207,1,6,520,520
25,4,2,7,7,149404,527,189,1,7,473,473
25,4,2,8,8,149844,532,280,1,8,440,440
25,4,2,9,9,150332,592,335,1,9,488,488
25,4,2,10,9,150827,564,400,0,24,495,495
25,4,2,11,9,151755,549,417,0,24,928,1423
25,4,2,12,10,152811,708,285,1,10,1056,2479
25,4,2,13,11,154140,818,244,1,11,1329,1329
25,4,2,14,12,155004,847,129,1,12,864,864
25,4,2,15,13,155899,891,264,1,13,895,895
25,4,2,16,14,156755,963,354,1,14,856,856
