subnum,trial,type,clicks,hits,clicktime,posx,posy,corr,id,rt,rt2
14,1P,1,1,1,24104,754,313,1,1,3966,3966
14,1P,1,2,2,26593,599,317,1,2,2489,2489
14,1P,1,3,2,28312,601,314,0,2,1719,1719
14,1P,1,4,2,28905,729,313,0,1,593,2312
14,1P,1,5,2,29344,750,306,0,1,439,2751
14,1P,1,6,3,32681,785,459,1,3,3337,6088
14,1P,1,7,4,33512,611,396,1,4,831,831
14,1,1,1,0,42817,687,587,0,2,3201,3201
14,1,1,2,0,43697,689,577,0,2,880,4081
14,1,1,3,1,44825,759,483,1,1,1128,5209
14,1,1,4,2,45577,680,579,1,2,752,752
14,1,1,5,3,47841,592,602,1,3,2264,2264
14,1,1,6,4,48488,568,516,1,4,647,647
14,1,1,8,4,51496,563,523,0,4,3008,3008
14,1,1,10,5,67096,390,558,1,5,15600,18608
14,1,1,11,6,67777,444,510,1,6,681,681
14,1,1,12,7,71232,488,420,1,7,3455,3455
14,1,1,13,8,71945,378,232,1,8,713,713
14,1,1,14,9,72440,424,196,1,9,495,495
14,1,1,15,10,73040,595,315,1,10,600,600
14,1,1,16,11,73376,660,382,1,11,336,336
14,1,1,17,12,73649,709,364,1,12,273,273
14,1,1,18,12,75048,704,254,0,14,1399,1399
14,1,1,19,13,75921,747,294,1,13,873,2272
14,1,1,20,14,76352,688,264,1,14,431,431
14,1,1,21,15,77577,703,156,1,15,1225,1225
14,1,1,22,16,77881,739,163,1,16,304,304
14,1,1,23,17,78889,908,218,1,17,1008,1008
14,1,1,24,18,80801,991,170,1,18,1912,1912
14,1,1,25,19,81384,955,278,1,19,583,583
14,1,1,26,20,82208,1000,352,1,20,824,824
14,1,1,27,21,82641,912,341,1,21,433,433
14,1,1,28,22,82985,832,309,1,22,344,344
14,1,1,29,23,83857,876,397,1,23,872,872
14,1,1,30,24,84224,942,449,1,24,367,367
14,1,1,31,25,85152,888,595,1,25,928,928
14,1,1,32,26,85593,780,617,1,26,441,441
14,2P,2,1,0,88000,783,325,0,3,1598,1598
14,2P,2,2,0,88633,781,334,0,3,633,2231
14,2P,2,3,0,89569,770,354,0,3,936,3167
14,2P,2,4,0,91160,723,378,0,2,1591,4758
14,2P,2,5,0,91713,732,394,0,2,553,5311
14,2P,2,6,0,93384,728,384,0,2,1671,6982
14,2P,2,7,1,93849,780,394,1,1,465,7447
14,2P,2,8,2,94416,739,388,1,2,567,567
14,2P,2,9,3,95352,781,333,1,3,936,936
14,2P,2,10,4,95889,594,364,1,4,537,537
14,2,2,1,0,102264,953,263,0,2,4729,4729
14,2,2,2,1,103040,840,337,1,1,776,5505
14,2,2,4,2,103897,963,261,1,2,857,857
14,2,2,5,3,105200,873,171,1,3,1303,1303
14,2,2,6,4,105937,726,139,1,4,737,737
14,2,2,7,5,108096,612,172,1,5,2159,2159
14,2,2,8,6,108761,710,287,1,6,665,665
14,2,2,9,7,112024,644,393,1,7,3263,3263
14,2,2,10,7,113320,581,291,0,10,1296,1296
14,2,2,11,8,115416,575,383,1,8,2096,3392
14,2,2,12,9,116448,485,323,1,9,1032,1032
14,2,2,13,10,116833,576,298,1,10,385,385
14,2,2,14,11,117400,542,230,1,11,567,567
14,2,2,15,12,117785,473,204,1,12,385,385
14,2,2,16,13,118601,346,125,1,13,816,816
14,2,2,17,14,119048,365,255,1,14,447,447
14,2,2,18,15,119873,371,352,1,15,825,825
14,2,2,19,16,120328,354,487,1,16,455,455
14,2,2,20,17,120825,384,573,1,17,497,497
14,2,2,21,18,121280,510,578,1,18,455,455
14,2,2,22,19,121817,582,543,1,19,537,537
14,2,2,23,20,122416,757,492,1,20,599,599
14,2,2,24,21,122881,748,553,1,21,465,465
14,2,2,25,22,123256,779,623,1,22,375,375
14,2,2,26,23,123721,864,569,1,23,465,465
14,2,2,28,23,124681,864,445,0,26,960,960
14,2,2,29,23,125432,857,426,0,26,751,1711
14,2,2,30,24,126168,915,466,1,24,736,2447
14,2,2,31,25,127104,962,427,1,25,936,936
14,2,2,32,26,127553,861,416,1,26,449,449
14,3P,1,1,0,130937,616,289,0,2,2616,2616
14,3P,1,2,1,131817,758,352,1,1,880,3496
14,3P,1,3,2,132320,622,289,1,2,503,503
14,3P,1,4,3,132713,648,475,1,3,393,393
14,3P,1,5,4,132993,702,461,1,4,280,280
14,3,1,1,0,136424,420,249,0,2,1536,1536
14,3,1,2,0,137216,404,264,0,2,792,2328
14,3,1,3,1,137649,516,330,1,1,433,2761
14,3,1,4,2,138000,395,265,1,2,351,351
14,3,1,5,3,138384,485,185,1,3,384,384
14,3,1,7,4,138977,650,140,1,4,593,593
14,3,1,8,5,139296,767,169,1,5,319,319
14,3,1,10,6,140160,669,266,1,6,864,864
14,3,1,11,7,141104,710,379,1,7,944,944
14,3,1,12,8,141416,776,376,1,8,312,312
14,3,1,13,9,141873,879,319,1,9,457,457
14,3,1,14,10,144000,783,290,1,10,2127,2127
14,3,1,15,11,144320,835,241,1,11,320,320
14,3,1,16,12,144601,893,198,1,12,281,281
14,3,1,18,13,145240,1010,142,1,13,639,639
14,3,1,19,14,145609,994,278,1,14,369,369
14,3,1,20,15,145969,1004,362,1,15,360,360
14,3,1,21,16,146320,1013,483,1,16,351,351
14,3,1,24,17,147288,981,574,1,17,968,968
14,3,1,25,18,147761,834,587,1,18,473,473
14,3,1,27,19,148665,768,540,1,19,904,904
14,3,1,28,20,149240,617,494,1,20,575,575
14,3,1,29,21,149529,619,549,1,21,289,289
14,3,1,30,22,149889,574,619,1,22,360,360
14,3,1,31,23,150344,512,577,1,23,455,455
14,3,1,32,24,151833,427,462,1,24,1489,1489
14,3,1,33,24,151977,446,476,0,24,144,144
14,3,1,34,25,152328,424,432,1,25,351,495
14,3,1,35,26,152617,490,435,1,26,289,289
14,4P,2,1,1,154897,654,352,1,1,1616,1616
14,4P,2,2,2,155224,619,373,1,2,327,327
14,4P,2,3,2,155841,730,297,0,4,617,617
14,4P,2,4,3,156328,763,360,1,3,487,1104
14,4P,2,5,4,156617,720,278,1,4,289,289
14,4,2,2,0,160416,721,519,0,2,2930,2930
14,4,2,3,1,161184,1005,628,1,1,768,3698
14,4,2,4,2,161881,724,519,1,2,697,697
14,4,2,5,3,162520,687,605,1,3,639,639
14,4,2,6,4,162889,642,627,1,4,369,369
14,4,2,7,5,163921,560,508,1,5,1032,1032
14,4,2,8,6,164248,535,534,1,6,327,327
14,4,2,9,7,164881,464,464,1,7,633,633
14,4,2,10,8,165256,377,498,1,8,375,375
14,4,2,11,9,166016,429,405,1,9,760,760
14,4,2,12,10,166312,482,394,1,10,296,296
14,4,2,13,11,166889,453,337,1,11,577,577
14,4,2,14,12,167296,475,272,1,12,407,407
14,4,2,15,13,167761,482,162,1,13,465,465
14,4,2,16,14,168264,584,373,1,14,503,503
14,4,2,17,15,168937,641,457,1,15,673,673
14,4,2,18,16,169240,654,362,1,16,303,303
14,4,2,19,17,169913,719,340,1,17,673,673
14,4,2,20,18,172136,782,136,1,18,2223,2223
14,4,2,21,19,172801,825,268,1,19,665,665
14,4,2,22,20,173360,898,324,1,20,559,559
14,4,2,23,20,173809,835,382,0,25,449,449
14,4,2,24,20,174336,916,388,0,24,527,976
