Nome do Algoritmo,Melhor Resultado,Melhores Parametros
GaussianNB,0.5433333333333333,{}
RandomForestClassifier,0.5349999999999999,"{'criterion': 'gini', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150}"
KNeighborsClassifier,0.635,"{'n_neighbors': 20, 'p': 1}"
LogisticRegression,0.45999999999999996,"{'C': 1.0, 'solver': 'lbfgs', 'tol': 0.01}"
SVC,0.5566666666666668,"{'C': 1.0, 'kernel': 'poly', 'tol': 0.001}"
MLPClassifier,0.5733333333333334,"{'activation': 'tanh', 'hidden_layer_sizes': (50, 50), 'max_iter': 1500, 'random_state': 0, 'solver': 'adam'}"
XGBClassifier,0.4116666666666666,"{'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 100}"
