subnum,block,type,correctresponse,trial,choice,x,y,stim,present,response,responded,corr,starttime,rt
17,0,practice,P,1,4,783,484,P,1,NONE,0,0,13203,1452
17,0,practice,P,2,2,783,284,P,1,NONE,0,0,15692,1452
17,0,practice,P,3,2,783,284,P,1,NONE,0,0,18184,1452
17,0,practice,P,4,1,583,284,P,1,NONE,0,0,20737,1453
17,0,practice,P,5,1,583,284,R,0,NONE,0,1,23218,1453
17,0,practice,P,6,4,783,484,R,0,NONE,0,1,24679,1452
17,0,practice,P,7,3,583,484,P,1,375|94|1|<pressed>,1,1,26139,633
17,0,practice,P,8,4,783,484,P,1,375|94|1|<released>,1,1,26782,53
17,0,practice,P,9,4,783,484,P,1,375|94|1|<pressed>,1,1,26854,679
17,0,practice,P,10,3,583,484,P,1,375|94|1|<released>,1,1,27550,38
17,1,test,P,1,1,583,284,P,1,375|94|1|<pressed>,1,1,41825,524
17,1,test,P,2,4,783,484,P,1,375|94|1|<pressed>,1,1,43328,244
17,1,test,P,3,2,783,284,P,1,375|94|1|<pressed>,1,1,44826,443
17,1,test,P,4,1,583,284,R,0,344|105|1|<pressed>,1,0,46339,321
17,1,test,P,5,2,783,284,P,1,344|105|1|<pressed>,1,1,47828,488
17,1,test,P,6,3,583,484,P,1,344|105|1|<pressed>,1,1,49330,698
17,1,test,P,7,3,583,484,P,1,344|105|1|<pressed>,1,1,50828,352
17,1,test,P,8,1,583,284,P,1,344|105|1|<pressed>,1,1,52336,501
17,1,test,P,9,1,583,284,P,1,344|105|1|<pressed>,1,1,53828,496
17,1,test,P,10,2,783,284,P,1,344|105|1|<pressed>,1,1,55329,473
17,1,test,P,11,4,783,484,R,0,344|105|1|<pressed>,1,0,56827,298
17,1,test,P,12,4,783,484,P,1,344|105|1|<pressed>,1,1,58329,512
17,1,test,P,13,1,583,284,P,1,344|105|1|<pressed>,1,1,59828,321
17,1,test,P,14,2,783,284,P,1,344|105|1|<pressed>,1,1,61327,325
17,1,test,P,15,4,783,484,P,1,344|105|1|<pressed>,1,1,62826,370
17,1,test,P,16,4,783,484,P,1,344|105|1|<pressed>,1,1,64329,371
17,1,test,P,17,1,583,284,P,1,344|105|1|<pressed>,1,1,65827,433
17,1,test,P,18,3,583,484,P,1,344|105|1|<pressed>,1,1,67327,388
17,1,test,P,19,2,783,284,P,1,344|105|1|<pressed>,1,1,68829,407
17,1,test,P,20,1,583,284,R,0,344|105|1|<pressed>,1,0,70327,356
17,1,test,P,21,4,783,484,P,1,344|105|1|<pressed>,1,1,71827,257
17,1,test,P,22,2,783,284,P,1,344|105|1|<pressed>,1,1,73328,277
17,1,test,P,23,4,783,484,R,0,344|105|1|<pressed>,1,0,74827,313
17,1,test,P,24,3,583,484,P,1,344|105|1|<pressed>,1,1,76328,316
17,1,test,P,25,2,783,284,P,1,344|105|1|<pressed>,1,1,77828,320
17,1,test,P,26,3,583,484,R,0,NONE,0,1,79329,1452
17,1,test,P,27,1,583,284,P,1,344|105|1|<pressed>,1,1,80828,488
17,1,test,P,28,4,783,484,R,0,NONE,0,1,82329,1452
17,1,test,P,29,4,783,484,P,1,344|105|1|<pressed>,1,1,83828,360
17,1,test,P,30,3,583,484,P,1,344|105|1|<pressed>,1,1,85327,310
17,1,test,P,31,3,583,484,R,0,344|105|1|<pressed>,1,0,86828,337
17,1,test,P,32,3,583,484,P,1,344|105|1|<pressed>,1,1,88328,429
17,1,test,P,33,3,583,484,P,1,344|105|1|<pressed>,1,1,89827,481
17,1,test,P,34,4,783,484,P,1,344|105|1|<pressed>,1,1,91328,436
17,1,test,P,35,1,583,284,P,1,344|105|1|<pressed>,1,1,92828,513
17,1,test,P,36,2,783,284,P,1,344|105|1|<pressed>,1,1,94329,435
17,1,test,P,37,1,583,284,P,1,344|105|1|<pressed>,1,1,95828,656
17,1,test,P,38,4,783,484,P,1,344|105|1|<pressed>,1,1,97329,467
17,1,test,P,39,3,583,484,R,0,NONE,0,1,98828,1453
17,1,test,P,40,1,583,284,P,1,344|105|1|<pressed>,1,1,100327,293
17,1,test,P,41,1,583,284,P,1,344|105|1|<pressed>,1,1,101826,363
17,1,test,P,42,3,583,484,R,0,344|105|1|<pressed>,1,0,103327,333
17,1,test,P,43,4,783,484,R,0,344|105|1|<pressed>,1,0,104828,295
17,1,test,P,44,3,583,484,P,1,344|105|1|<pressed>,1,1,106328,412
17,1,test,P,45,4,783,484,P,1,344|105|1|<pressed>,1,1,107828,448
17,1,test,P,46,1,583,284,P,1,344|105|1|<pressed>,1,1,109327,558
17,1,test,P,47,1,583,284,P,1,344|105|1|<pressed>,1,1,110829,447
17,1,test,P,48,4,783,484,P,1,344|105|1|<pressed>,1,1,112328,452
17,1,test,P,49,4,783,484,R,0,NONE,0,1,113829,1453
17,1,test,P,50,4,783,484,P,1,344|105|1|<pressed>,1,1,115328,532
17,1,test,P,51,3,583,484,P,1,344|105|1|<pressed>,1,1,116830,366
17,1,test,P,52,3,583,484,R,0,NONE,0,1,118328,1452
17,1,test,P,53,4,783,484,P,1,344|105|1|<pressed>,1,1,119826,530
17,1,test,P,54,2,783,284,P,1,344|105|1|<pressed>,1,1,121328,405
17,1,test,P,55,3,583,484,P,1,344|105|1|<pressed>,1,1,122826,450
17,1,test,P,56,2,783,284,P,1,344|105|1|<pressed>,1,1,124328,453
17,1,test,P,57,4,783,484,R,0,NONE,0,1,125828,1452
17,1,test,P,58,1,583,284,P,1,344|105|1|<pressed>,1,1,127328,459
17,1,test,P,59,3,583,484,P,1,344|105|1|<pressed>,1,1,128827,490
17,1,test,P,60,1,583,284,P,1,344|105|1|<pressed>,1,1,130329,380
17,1,test,P,61,2,783,284,R,0,NONE,0,1,131828,1452
17,1,test,P,62,2,783,284,P,1,344|105|1|<pressed>,1,1,133328,469
17,1,test,P,63,4,783,484,R,0,344|105|1|<pressed>,1,0,134828,344
17,1,test,P,64,3,583,484,R,0,344|105|1|<pressed>,1,0,136328,324
17,1,test,P,65,1,583,284,P,1,344|105|1|<pressed>,1,1,137828,447
17,1,test,P,66,3,583,484,R,0,NONE,0,1,139329,1453
17,1,test,P,67,2,783,284,P,1,344|105|1|<pressed>,1,1,140829,472
17,1,test,P,68,3,583,484,P,1,344|105|1|<pressed>,1,1,142328,460
17,1,test,P,69,1,583,284,P,1,NONE,0,0,143828,1452
17,1,test,P,70,1,583,284,P,1,344|105|1|<pressed>,1,1,145328,388
17,1,test,P,71,3,583,484,P,1,344|105|1|<pressed>,1,1,146829,400
17,1,test,P,72,1,583,284,P,1,344|105|1|<pressed>,1,1,148328,355
17,1,test,P,73,3,583,484,P,1,344|105|1|<pressed>,1,1,149826,371
17,1,test,P,74,1,583,284,P,1,344|105|1|<pressed>,1,1,151329,395
17,1,test,P,75,4,783,484,P,1,344|105|1|<pressed>,1,1,152828,448
17,1,test,P,76,3,583,484,P,1,344|105|1|<pressed>,1,1,154329,370
17,1,test,P,77,3,583,484,R,0,NONE,0,1,155829,1451
17,1,test,P,78,3,583,484,P,1,344|105|1|<pressed>,1,1,157327,590
17,1,test,P,79,4,783,484,P,1,344|105|1|<pressed>,1,1,158828,369
17,1,test,P,80,2,783,284,P,1,344|105|1|<pressed>,1,1,160326,438
17,1,test,P,81,3,583,484,R,0,NONE,0,1,161828,1453
17,1,test,P,82,3,583,484,P,1,344|105|1|<pressed>,1,1,163329,435
17,1,test,P,83,3,583,484,R,0,NONE,0,1,164827,1452
17,1,test,P,84,1,583,284,P,1,344|105|1|<pressed>,1,1,166327,316
17,1,test,P,85,1,583,284,P,1,344|105|1|<pressed>,1,1,167828,480
17,1,test,P,86,2,783,284,P,1,344|105|1|<pressed>,1,1,169328,388
17,1,test,P,87,2,783,284,P,1,344|105|1|<pressed>,1,1,170828,376
17,1,test,P,88,2,783,284,P,1,344|105|1|<pressed>,1,1,172327,342
17,1,test,P,89,4,783,484,P,1,344|105|1|<pressed>,1,1,173828,424
17,1,test,P,90,1,583,284,P,1,344|105|1|<pressed>,1,1,175328,324
17,1,test,P,91,3,583,484,P,1,344|105|1|<pressed>,1,1,176827,497
17,1,test,P,92,2,783,284,P,1,344|105|1|<pressed>,1,1,178327,315
17,1,test,P,93,3,583,484,P,1,344|105|1|<pressed>,1,1,179828,521
17,1,test,P,94,3,583,484,P,1,344|105|1|<pressed>,1,1,181328,396
17,1,test,P,95,3,583,484,P,1,344|105|1|<pressed>,1,1,182827,337
17,1,test,P,96,2,783,284,P,1,344|105|1|<pressed>,1,1,184328,461
17,1,test,P,97,3,583,484,R,0,344|105|1|<pressed>,1,0,185827,329
17,1,test,P,98,1,583,284,P,1,344|105|1|<pressed>,1,1,187328,323
17,1,test,P,99,2,783,284,P,1,344|105|1|<pressed>,1,1,188828,265
17,1,test,P,100,3,583,484,R,0,344|105|1|<pressed>,1,0,190330,298
17,1,test,P,101,2,783,284,P,1,344|105|1|<pressed>,1,1,191827,418
17,1,test,P,102,1,583,284,P,1,344|105|1|<pressed>,1,1,193329,411
17,1,test,P,103,3,583,484,P,1,344|105|1|<pressed>,1,1,194829,456
17,1,test,P,104,2,783,284,P,1,344|105|1|<pressed>,1,1,196327,429
17,1,test,P,105,3,583,484,P,1,344|105|1|<pressed>,1,1,197829,432
17,1,test,P,106,1,583,284,P,1,344|105|1|<pressed>,1,1,199329,580
17,1,test,P,107,1,583,284,P,1,344|105|1|<pressed>,1,1,200828,655
17,1,test,P,108,4,783,484,P,1,344|105|1|<pressed>,1,1,202329,475
17,1,test,P,109,4,783,484,P,1,344|105|1|<pressed>,1,1,203828,361
17,1,test,P,110,2,783,284,P,1,344|105|1|<pressed>,1,1,205329,435
17,1,test,P,111,2,783,284,P,1,344|105|1|<pressed>,1,1,206828,512
17,1,test,P,112,3,583,484,R,0,NONE,0,1,208328,1452
17,1,test,P,113,2,783,284,P,1,344|105|1|<pressed>,1,1,209828,368
17,1,test,P,114,2,783,284,P,1,344|105|1|<pressed>,1,1,211328,347
17,1,test,P,115,1,583,284,P,1,344|105|1|<pressed>,1,1,212828,473
17,1,test,P,116,2,783,284,P,1,344|105|1|<pressed>,1,1,214327,373
17,1,test,P,117,4,783,484,P,1,344|105|1|<pressed>,1,1,215828,369
17,1,test,P,118,1,583,284,P,1,344|105|1|<pressed>,1,1,217329,428
17,1,test,P,119,1,583,284,P,1,344|105|1|<pressed>,1,1,218828,393
17,1,test,P,120,2,783,284,P,1,344|105|1|<pressed>,1,1,220327,326
17,1,test,P,121,3,583,484,P,1,344|105|1|<pressed>,1,1,221828,457
17,1,test,P,122,2,783,284,P,1,344|105|1|<pressed>,1,1,223328,348
17,1,test,P,123,3,583,484,P,1,344|105|1|<pressed>,1,1,224829,480
17,1,test,P,124,2,783,284,R,0,NONE,0,1,226329,1454
17,1,test,P,125,4,783,484,P,1,344|105|1|<pressed>,1,1,227826,362
17,1,test,P,126,2,783,284,P,1,344|105|1|<pressed>,1,1,229328,340
17,1,test,P,127,4,783,484,P,1,344|105|1|<pressed>,1,1,230827,296
17,1,test,P,128,3,583,484,P,1,344|105|1|<pressed>,1,1,232326,310
17,1,test,P,129,1,583,284,P,1,344|105|1|<pressed>,1,1,233827,289
17,1,test,P,130,3,583,484,R,0,344|105|1|<pressed>,1,0,235328,396
17,1,test,P,131,1,583,284,P,1,344|105|1|<pressed>,1,1,236827,337
17,1,test,P,132,3,583,484,P,1,344|105|1|<pressed>,1,1,238328,469
17,1,test,P,133,1,583,284,P,1,344|105|1|<pressed>,1,1,239829,382
17,1,test,P,134,2,783,284,P,1,344|105|1|<pressed>,1,1,241328,331
17,1,test,P,135,3,583,484,P,1,343|105|1|<pressed>,1,1,242827,336
17,1,test,P,136,3,583,484,R,0,343|105|1|<pressed>,1,0,244328,348
17,1,test,P,137,2,783,284,P,1,343|105|1|<pressed>,1,1,245828,304
17,1,test,P,138,1,583,284,P,1,343|105|1|<pressed>,1,1,247329,258
17,1,test,P,139,3,583,484,P,1,343|105|1|<pressed>,1,1,248829,543
17,1,test,P,140,3,583,484,R,0,NONE,0,1,250327,1453
17,1,test,P,141,2,783,284,R,0,343|105|1|<pressed>,1,0,251828,455
17,1,test,P,142,3,583,484,R,0,343|105|1|<pressed>,1,0,253330,371
17,1,test,P,143,4,783,484,P,1,343|105|1|<pressed>,1,1,254826,434
17,1,test,P,144,3,583,484,R,0,NONE,0,1,256328,1452
17,1,test,P,145,2,783,284,P,1,NONE,0,0,257829,1452
17,1,test,P,146,4,783,484,P,1,342|105|1|<pressed>,1,1,259327,572
17,1,test,P,147,2,783,284,P,1,342|105|1|<pressed>,1,1,260828,456
17,1,test,P,148,3,583,484,P,1,342|105|1|<pressed>,1,1,262328,420
17,1,test,P,149,4,783,484,P,1,342|105|1|<pressed>,1,1,263828,455
17,1,test,P,150,1,583,284,P,1,342|105|1|<pressed>,1,1,265327,428
17,1,test,P,151,3,583,484,P,1,342|105|1|<pressed>,1,1,266828,383
17,1,test,P,152,2,783,284,P,1,342|105|1|<pressed>,1,1,268327,469
17,1,test,P,153,3,583,484,P,1,342|105|1|<pressed>,1,1,269828,632
17,1,test,P,154,3,583,484,P,1,342|105|1|<pressed>,1,1,271329,404
17,1,test,P,155,4,783,484,R,0,NONE,0,1,272827,1453
17,1,test,P,156,3,583,484,P,1,342|105|1|<pressed>,1,1,274328,348
17,1,test,P,157,3,583,484,R,0,NONE,0,1,275829,1451
17,1,test,P,158,4,783,484,P,1,342|105|1|<pressed>,1,1,277328,437
17,1,test,P,159,3,583,484,P,1,342|105|1|<pressed>,1,1,278828,377
17,1,test,P,160,3,583,484,P,1,342|105|1|<pressed>,1,1,280327,389
17,2,practice,R,1,4,783,484,P,0,342|105|1|<pressed>,1,0,305787,697
17,2,practice,R,2,1,583,284,R,1,342|105|1|<pressed>,1,1,307512,620
17,2,practice,R,3,4,783,484,R,1,342|105|1|<pressed>,1,1,308788,585
17,2,practice,R,4,4,783,484,R,1,342|105|1|<pressed>,1,1,310290,403
17,2,practice,R,5,1,583,284,R,1,342|105|1|<pressed>,1,1,311788,433
17,2,practice,R,6,4,783,484,R,1,342|105|1|<pressed>,1,1,313288,444
17,2,practice,R,7,2,783,284,R,1,342|105|1|<pressed>,1,1,314788,512
17,2,practice,R,8,1,583,284,P,0,NONE,0,1,316290,1453
17,2,practice,R,9,2,783,284,R,1,342|105|1|<pressed>,1,1,317788,328
17,2,practice,R,10,3,583,484,R,1,342|105|1|<pressed>,1,1,319289,355
