subnum,block,type,correctresponse,trial,choice,x,y,stim,present,response,responded,corr,starttime,rt
22,0,practice,P,1,1,583,284,P,1,633|411|1|<pressed>,1,1,19971,691
22,0,practice,P,2,1,583,284,P,1,633|411|1|<pressed>,1,1,21471,670
22,0,practice,P,3,2,783,284,P,1,633|411|1|<pressed>,1,1,22970,387
22,0,practice,P,4,1,583,284,R,0,NONE,0,1,24472,1452
22,0,practice,P,5,4,783,484,R,0,NONE,0,1,25970,1452
22,0,practice,P,6,2,783,284,P,1,633|411|1|<pressed>,1,1,27470,344
22,0,practice,P,7,4,783,484,P,1,NONE,0,0,28970,1452
22,0,practice,P,8,1,583,284,P,1,654|436|1|<pressed>,1,1,31456,422
22,0,practice,P,9,2,783,284,P,1,654|436|1|<released>,1,1,31971,51
22,0,practice,P,10,2,783,284,P,1,654|436|1|<pressed>,1,1,33472,278
22,1,test,P,1,2,783,284,R,0,NONE,0,1,41417,1453
22,1,test,P,2,4,783,484,P,1,665|498|1|<pressed>,1,1,42921,373
22,1,test,P,3,1,583,284,P,1,665|498|1|<pressed>,1,1,44420,410
22,1,test,P,4,1,583,284,R,0,NONE,0,1,45920,1454
22,1,test,P,5,2,783,284,R,0,NONE,0,1,47421,1452
22,1,test,P,6,4,783,484,P,1,665|498|1|<released>,1,1,48921,596
22,1,test,P,7,4,783,484,P,1,665|498|1|<pressed>,1,1,50420,426
22,1,test,P,8,1,583,284,P,1,665|498|1|<pressed>,1,1,51920,373
22,1,test,P,9,2,783,284,P,1,665|498|1|<pressed>,1,1,53420,330
22,1,test,P,10,4,783,484,R,0,NONE,0,1,54919,1453
22,1,test,P,11,2,783,284,R,0,NONE,0,1,56420,1452
22,1,test,P,12,1,583,284,P,1,665|498|1|<pressed>,1,1,57922,355
22,1,test,P,13,3,583,484,P,1,665|498|1|<pressed>,1,1,59420,562
22,1,test,P,14,3,583,484,R,0,665|498|1|<pressed>,1,0,60920,341
22,1,test,P,15,4,783,484,P,1,657|514|1|<pressed>,1,1,62421,393
22,1,test,P,16,1,583,284,P,1,657|515|1|<pressed>,1,1,63920,365
22,1,test,P,17,2,783,284,P,1,657|515|1|<pressed>,1,1,65421,321
22,1,test,P,18,3,583,484,R,0,657|515|1|<pressed>,1,0,66921,332
22,1,test,P,19,3,583,484,R,0,657|515|1|<pressed>,1,0,68421,752
22,1,test,P,20,2,783,284,P,1,657|515|1|<pressed>,1,1,69920,294
22,1,test,P,21,2,783,284,P,1,657|515|1|<pressed>,1,1,71420,361
22,1,test,P,22,2,783,284,P,1,657|515|1|<pressed>,1,1,72921,292
22,1,test,P,23,3,583,484,P,1,657|515|1|<pressed>,1,1,74420,361
22,1,test,P,24,4,783,484,P,1,657|515|1|<pressed>,1,1,75920,334
22,1,test,P,25,1,583,284,P,1,657|515|1|<pressed>,1,1,77420,362
22,1,test,P,26,4,783,484,P,1,657|515|1|<pressed>,1,1,78921,460
22,1,test,P,27,4,783,484,P,1,657|514|1|<pressed>,1,1,80421,401
22,1,test,P,28,2,783,284,P,1,657|514|1|<pressed>,1,1,81919,351
22,1,test,P,29,2,783,284,P,1,657|514|1|<pressed>,1,1,83421,312
22,1,test,P,30,3,583,484,P,1,657|514|1|<pressed>,1,1,84921,365
22,1,test,P,31,2,783,284,R,0,NONE,0,1,86421,1453
22,1,test,P,32,1,583,284,R,0,657|514|1|<pressed>,1,0,87921,389
22,1,test,P,33,2,783,284,P,1,657|514|1|<pressed>,1,1,89420,329
22,1,test,P,34,1,583,284,R,0,NONE,0,1,90920,1452
22,1,test,P,35,3,583,484,P,1,657|514|1|<pressed>,1,1,92420,497
22,1,test,P,36,4,783,484,P,1,657|514|1|<pressed>,1,1,93920,373
22,1,test,P,37,4,783,484,R,0,NONE,0,1,95421,1452
22,1,test,P,38,1,583,284,P,1,657|514|1|<pressed>,1,1,96921,380
22,1,test,P,39,3,583,484,P,1,657|514|1|<pressed>,1,1,98421,368
22,1,test,P,40,3,583,484,P,1,657|514|1|<pressed>,1,1,99920,406
