subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
33,1,P,-1,1,8887,11295,2408,2408,1,803,495
33,1,P,-1,2,8887,12152,3265,607,3,953,390
33,1,P,-1,3,8887,13159,4272,757,5,833,300
33,1,P,-2,1,25391,26215,824,824,2,503,465
33,1,P,-2,2,25391,26847,1456,381,4,623,360
33,1,P,-2,3,25391,27382,1991,284,8,638,90
33,1,P,-3,1,34018,34991,973,973,6,998,210
33,1,P,-3,2,34018,35751,1733,509,7,458,180
33,1,P,-3,3,34018,36527,2509,525,9,818,120
33,1,T,1,1,47846,48975,1129,1129,8,638,90
33,1,T,1,2,47846,49719,1873,494,5,833,300
33,1,T,2,1,54923,56391,1468,1468,6,998,210
33,1,T,2,2,54923,57231,2308,589,4,623,360
33,1,T,3,1,64330,64863,533,533,4,623,360
33,1,T,3,2,64330,65430,1100,316,7,458,180
33,1,T,3,3,64330,65999,1669,318,2,503,465
33,1,T,4,1,72667,73567,900,900,8,638,90
33,1,T,4,2,72667,74279,1612,462,1,803,495
33,1,T,4,3,72667,75103,2436,574,5,833,300
33,1,T,5,1,82746,83415,669,669,3,953,390
33,1,T,5,2,82746,84127,1381,461,4,623,360
33,1,T,5,3,82746,84879,2133,502,1,803,495
33,1,T,5,4,82746,85559,2813,430,7,458,180
33,1,T,6,1,92977,93615,638,638,6,998,210
33,1,T,6,2,92977,94263,1286,397,1,803,495
33,1,T,6,3,92977,95199,2222,686,5,833,300
33,1,T,6,4,92977,95807,2830,358,8,638,90
33,1,T,7,1,104115,104887,772,772,5,833,300
33,1,T,7,2,104115,105559,1444,422,2,503,465
33,1,T,7,3,104115,106647,2532,837,1,803,495
33,1,T,7,4,104115,107471,3356,573,8,638,90
33,1,T,7,5,104115,108191,4076,470,6,998,210
33,1,T,8,1,118458,118855,397,397,4,623,360
33,1,T,8,2,118458,119367,909,261,2,503,465
33,1,T,8,3,118458,120103,1645,485,7,458,180
33,1,T,8,4,118458,121271,2813,918,3,953,390
33,1,T,8,5,118458,122136,3678,613,1,803,495
33,1,T,9,1,131619,132423,804,804,9,818,120
33,1,T,9,2,131619,133079,1460,405,3,953,390
33,1,T,9,3,131619,145975,14356,12645,5,833,300
33,1,T,9,4,131619,146911,15292,685,2,503,465
33,1,T,9,5,131619,147815,16196,654,4,623,360
33,1,T,9,6,131619,148551,16932,485,8,638,90
33,1,T,9,7,131619,149815,18196,1014,7,458,180
33,1,T,10,1,159491,167207,7716,7716,3,953,390
33,1,T,10,2,159491,167927,8436,469,7,458,180
33,1,T,10,3,159491,168471,8980,294,8,638,90
33,1,T,10,4,159491,169239,9748,517,2,503,465
33,1,T,10,5,159491,169743,10252,254,4,623,360
