Nome do Algoritmo,Melhor Resultado,Melhores Parametros
GaussianNB,0.45734126984126977,{}
RandomForestClassifier,0.5982142857142857,"{'criterion': 'gini', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 10}"
KNeighborsClassifier,0.5714285714285715,"{'n_neighbors': 10, 'p': 1}"
LogisticRegression,0.48809523809523814,"{'C': 1.0, 'solver': 'lbfgs', 'tol': 0.01}"
SVC,0.574404761904762,"{'C': 2.0, 'kernel': 'rbf', 'tol': 0.001}"
MLPClassifier,0.6130952380952381,"{'activation': 'tanh', 'hidden_layer_sizes': (50, 50), 'max_iter': 100, 'random_state': 0, 'solver': 'adam'}"
XGBClassifier,0.5932539682539684,"{'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 200}"
