subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
25,1,P,-1,1,46355,47529,1174,1173,1,803,495
25,1,P,-1,2,46355,48002,1647,218,3,953,390
25,1,P,-1,3,46355,48449,2094,191,5,833,300
25,1,P,-1,4,46355,52220,5865,3516,1,803,495
25,1,P,-1,5,46355,53530,7175,1055,5,833,300
25,1,P,-2,1,60766,61648,882,882,2,503,465
25,1,P,-2,2,60766,62183,1417,279,4,623,360
25,1,P,-2,3,60766,62765,1999,327,8,638,90
25,1,P,-3,1,80871,82015,1144,1144,6,998,210
25,1,P,-3,2,80871,82636,1765,366,7,458,180
25,1,P,-3,3,80871,83323,2452,431,9,818,120
25,1,T,1,1,90276,91242,966,966,8,638,90
25,1,T,1,2,90276,91812,1536,313,5,833,300
25,1,T,2,1,97134,98150,1016,1016,6,998,210
25,1,T,2,2,97134,98680,1546,275,4,623,360
25,1,T,3,1,105060,105744,684,684,4,623,360
25,1,T,3,2,105060,106485,1425,486,7,458,180
25,1,T,3,3,105060,107137,2077,397,2,503,465
25,1,T,4,1,113664,115476,1812,1812,8,638,90
25,1,T,4,2,113664,115943,2279,213,1,803,495
25,1,T,4,3,113664,116413,2749,215,5,833,300
25,1,T,5,1,123882,125080,1198,1198,3,953,390
25,1,T,5,2,123882,125641,1759,307,4,623,360
25,1,T,5,3,123882,126239,2357,344,1,803,495
25,1,T,5,4,123882,126732,2850,238,7,458,180
25,1,T,6,1,134423,135972,1549,1548,6,998,210
25,1,T,6,2,134423,136547,2124,320,1,803,495
25,1,T,6,3,134423,137047,2624,245,5,833,300
25,1,T,6,4,134423,137476,3053,174,8,638,90
25,1,T,7,1,145782,146533,751,750,5,833,300
25,1,T,7,2,145782,146993,1211,204,2,503,465
25,1,T,7,3,145782,147632,1850,384,1,803,495
25,1,T,7,4,145782,148226,2444,340,8,638,90
25,1,T,7,5,145782,148925,3143,443,6,998,210
25,1,T,8,1,157360,157912,552,551,4,623,360
25,1,T,8,2,157360,158424,1064,256,2,503,465
25,1,T,8,3,157360,159535,2175,856,7,458,180
25,1,T,8,4,157360,160455,3095,665,3,953,390
25,1,T,8,5,157360,161246,3886,535,1,803,495
25,1,T,9,1,170490,171260,770,770,3,953,390
25,1,T,9,2,170490,172003,1513,488,9,818,120
25,1,T,9,3,170490,172619,2129,361,2,503,465
25,1,T,9,4,170490,173072,2582,197,4,623,360
25,1,T,9,5,170490,173980,3490,654,8,638,90
25,1,T,9,6,170490,174286,3796,51,7,458,180
25,1,T,10,1,183836,184649,813,813,3,953,390
25,1,T,10,2,183836,185318,1482,414,7,458,180
25,1,T,10,3,183836,185788,1952,215,8,638,90
25,1,T,10,4,183836,186384,2548,341,2,503,465
25,1,T,10,5,183836,187123,3287,484,9,818,120
25,1,T,10,6,183836,187782,3946,403,4,623,360
25,1,T,11,1,198442,199373,931,931,9,818,120
25,1,T,11,2,198442,200024,1582,396,5,833,300
25,1,T,11,3,198442,200507,2065,228,1,803,495
25,1,T,11,4,198442,201045,2603,284,7,458,180
25,1,T,11,5,198442,201739,3297,439,2,503,465
25,1,T,11,6,198442,202234,3792,241,4,623,360
25,1,T,11,7,198442,202676,4234,186,8,638,90
25,1,T,12,1,213239,213944,705,705,5,833,300
25,1,T,12,2,213239,214451,1212,254,9,818,120
25,1,T,12,3,213239,215339,2100,634,2,503,465
25,1,T,12,4,213239,215728,2489,135,4,623,360
25,1,T,12,5,213239,216277,3038,293,7,458,180
25,1,T,12,6,213239,216763,3524,231,8,638,90
25,1,T,12,7,213239,217382,4143,364,6,998,210
