Nome do Algoritmo,Melhor Resultado,Melhores Parametros
GaussianNB,0.38888888888888884,{}
RandomForestClassifier,0.587037037037037,"{'criterion': 'gini', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 10}"
KNeighborsClassifier,0.49444444444444446,"{'n_neighbors': 20, 'p': 2}"
LogisticRegression,0.38518518518518513,"{'C': 1.0, 'solver': 'lbfgs', 'tol': 0.01}"
SVC,0.5111111111111111,"{'C': 1.0, 'kernel': 'poly', 'tol': 0.001}"
MLPClassifier,0.5333333333333333,"{'activation': 'relu', 'hidden_layer_sizes': (5, 5), 'max_iter': 100, 'random_state': 0, 'solver': 'sgd'}"
XGBClassifier,0.5,"{'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 100}"
