subnum,block,type,correctresponse,trial,choice,x,y,stim,present,response,responded,corr,starttime,rt
15,0,practice,P,1,2,783,284,P,1,693|222|1|<pressed>,1,1,38295,949
15,0,practice,P,2,3,583,484,P,1,684|225|1|<pressed>,1,1,39796,1027
15,0,practice,P,3,3,583,484,P,1,901|236|1|<pressed>,1,1,41295,1015
15,0,practice,P,4,2,783,284,P,1,901|261|1|<pressed>,1,1,42795,425
15,0,practice,P,5,2,783,284,R,0,NONE,0,1,44292,1454
15,0,practice,P,6,4,783,484,P,1,901|261|1|<pressed>,1,1,45794,394
15,0,practice,P,7,1,583,284,P,1,901|261|1|<pressed>,1,1,47295,469
15,0,practice,P,8,3,583,484,P,1,900|261|1|<pressed>,1,1,48792,596
15,0,practice,P,9,3,583,484,P,1,900|261|1|<pressed>,1,1,50292,536
15,0,practice,P,10,3,583,484,R,0,NONE,0,1,51793,1452
15,1,test,P,1,4,783,484,P,1,921|244|1|<pressed>,1,1,63904,724
15,1,test,P,2,1,583,284,P,1,919|245|1|<pressed>,1,1,65404,521
15,1,test,P,3,4,783,484,P,1,911|252|1|<pressed>,1,1,66905,484
15,1,test,P,4,2,783,284,R,0,NONE,0,1,68407,1452
15,1,test,P,5,4,783,484,R,0,NONE,0,1,69907,1453
15,1,test,P,6,3,583,484,R,0,NONE,0,1,71402,1453
15,1,test,P,7,3,583,484,P,1,911|252|1|<pressed>,1,1,72906,538
15,1,test,P,8,3,583,484,P,1,909|252|1|<released>,1,1,74405,647
15,1,test,P,9,1,583,284,P,1,909|252|1|<pressed>,1,1,75904,556
15,1,test,P,10,1,583,284,R,0,NONE,0,1,77406,1452
15,1,test,P,11,4,783,484,R,0,NONE,0,1,78907,1452
15,1,test,P,12,4,783,484,R,0,NONE,0,1,80405,1453
15,1,test,P,13,1,583,284,R,0,NONE,0,1,81906,1453
15,1,test,P,14,2,783,284,R,0,NONE,0,1,83406,1452
15,1,test,P,15,4,783,484,P,1,909|252|1|<pressed>,1,1,84908,567
15,1,test,P,16,3,583,484,R,0,NONE,0,1,86405,1454
15,1,test,P,17,3,583,484,P,1,909|252|1|<pressed>,1,1,87906,554
15,1,test,P,18,1,583,284,P,1,909|252|1|<pressed>,1,1,89407,565
15,1,test,P,19,2,783,284,P,1,909|252|1|<pressed>,1,1,90906,475
15,1,test,P,20,4,783,484,P,1,902|255|1|<pressed>,1,1,92406,439
15,1,test,P,21,2,783,284,P,1,902|255|1|<pressed>,1,1,93906,442
15,1,test,P,22,4,783,484,P,1,902|255|1|<pressed>,1,1,95405,592
15,1,test,P,23,1,583,284,P,1,901|256|1|<pressed>,1,1,96907,482
15,1,test,P,24,1,583,284,P,1,901|256|1|<pressed>,1,1,98404,401
15,1,test,P,25,2,783,284,P,1,901|256|1|<pressed>,1,1,99905,404
15,1,test,P,26,4,783,484,P,1,901|256|1|<pressed>,1,1,101406,398
15,1,test,P,27,3,583,484,R,0,NONE,0,1,102905,1452
15,1,test,P,28,4,783,484,P,1,901|256|1|<pressed>,1,1,104405,687
15,1,test,P,29,3,583,484,R,0,901|256|1|<pressed>,1,0,105906,458
15,1,test,P,30,2,783,284,P,1,901|256|1|<pressed>,1,1,107408,500
15,1,test,P,31,1,583,284,P,1,899|256|1|<pressed>,1,1,108908,516
15,1,test,P,32,2,783,284,P,1,899|256|1|<pressed>,1,1,110404,448
15,1,test,P,33,3,583,484,P,1,899|256|1|<pressed>,1,1,111906,519
15,1,test,P,34,1,583,284,P,1,899|256|1|<pressed>,1,1,113408,524
15,1,test,P,35,4,783,484,P,1,899|256|1|<pressed>,1,1,114907,473
15,1,test,P,36,4,783,484,P,1,899|256|1|<pressed>,1,1,116406,445
15,1,test,P,37,4,783,484,P,1,899|256|1|<pressed>,1,1,117909,446
15,1,test,P,38,3,583,484,P,1,896|258|1|<pressed>,1,1,119404,416
15,1,test,P,39,2,783,284,R,0,NONE,0,1,120904,1452
15,1,test,P,40,4,783,484,P,1,896|258|1|<pressed>,1,1,122407,519
15,1,test,P,41,2,783,284,R,0,NONE,0,1,123905,1453
15,1,test,P,42,1,583,284,R,0,896|258|1|<pressed>,1,0,125403,385
15,1,test,P,43,1,583,284,R,0,NONE,0,1,126907,1452
15,1,test,P,44,2,783,284,P,1,883|282|1|<pressed>,1,1,128405,479
15,1,test,P,45,2,783,284,P,1,883|282|1|<pressed>,1,1,129906,521
15,1,test,P,46,3,583,484,P,1,883|282|1|<pressed>,1,1,131405,495
15,1,test,P,47,1,583,284,P,1,883|282|1|<pressed>,1,1,132902,630
15,1,test,P,48,4,783,484,P,1,882|286|1|<pressed>,1,1,134405,415
15,1,test,P,49,4,783,484,P,1,882|287|1|<pressed>,1,1,135905,394
15,1,test,P,50,2,783,284,P,1,882|289|1|<pressed>,1,1,137405,376
15,1,test,P,51,1,583,284,R,0,881|292|1|<pressed>,1,0,138906,337
15,1,test,P,52,4,783,484,P,1,878|295|1|<pressed>,1,1,140403,463
15,1,test,P,53,4,783,484,P,1,878|295|1|<pressed>,1,1,141906,458
15,1,test,P,54,4,783,484,P,1,880|294|1|<released>,1,1,143406,549
15,1,test,P,55,4,783,484,P,1,882|294|1|<pressed>,1,1,144905,492
15,1,test,P,56,3,583,484,P,1,876|298|1|<pressed>,1,1,146404,415
15,1,test,P,57,3,583,484,P,1,873|299|1|<pressed>,1,1,147906,427
15,1,test,P,58,1,583,284,P,1,870|300|1|<pressed>,1,1,149405,391
15,1,test,P,59,4,783,484,P,1,869|301|1|<pressed>,1,1,150905,459
15,1,test,P,60,1,583,284,P,1,869|301|1|<pressed>,1,1,152405,422
15,1,test,P,61,4,783,484,P,1,869|301|1|<pressed>,1,1,153907,417
15,1,test,P,62,4,783,484,R,0,NONE,0,1,155406,1453
15,1,test,P,63,3,583,484,P,1,869|301|1|<pressed>,1,1,156907,488
15,1,test,P,64,3,583,484,P,1,869|301|1|<pressed>,1,1,158402,426
15,1,test,P,65,1,583,284,P,1,869|301|1|<pressed>,1,1,159906,385
15,1,test,P,66,2,783,284,P,1,869|301|1|<pressed>,1,1,161405,527
15,1,test,P,67,4,783,484,P,1,869|301|1|<pressed>,1,1,162902,558
15,1,test,P,68,4,783,484,P,1,869|299|1|<pressed>,1,1,164406,590
15,1,test,P,69,4,783,484,P,1,869|299|1|<pressed>,1,1,165905,450
15,1,test,P,70,4,783,484,R,0,NONE,0,1,167408,1452
15,1,test,P,71,4,783,484,R,0,NONE,0,1,168905,1452
15,1,test,P,72,1,583,284,R,0,NONE,0,1,170403,1452
15,1,test,P,73,1,583,284,P,1,869|299|1|<pressed>,1,1,171906,529
15,1,test,P,74,3,583,484,P,1,869|299|1|<pressed>,1,1,173407,469
15,1,test,P,75,1,583,284,P,1,869|299|1|<pressed>,1,1,174906,546
15,1,test,P,76,3,583,484,P,1,869|299|1|<pressed>,1,1,176403,416
15,1,test,P,77,1,583,284,P,1,869|299|1|<pressed>,1,1,177906,577
15,1,test,P,78,3,583,484,P,1,869|299|1|<pressed>,1,1,179406,446
15,1,test,P,79,3,583,484,P,1,869|299|1|<pressed>,1,1,180906,401
15,1,test,P,80,1,583,284,R,0,NONE,0,1,182406,1453
15,1,test,P,81,3,583,484,P,1,869|299|1|<pressed>,1,1,183907,584
15,1,test,P,82,1,583,284,P,1,869|299|1|<pressed>,1,1,185407,420
15,1,test,P,83,1,583,284,P,1,869|299|1|<pressed>,1,1,186905,518
