Nome do Algoritmo,Melhor Resultado,Melhores Parametros
GaussianNB,0.4666666666666666,{}
RandomForestClassifier,0.6444444444444445,"{'criterion': 'entropy', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}"
KNeighborsClassifier,0.6407407407407407,"{'n_neighbors': 10, 'p': 1}"
LogisticRegression,0.5037037037037037,"{'C': 1.0, 'solver': 'lbfgs', 'tol': 0.01}"
SVC,0.5740740740740741,"{'C': 1.5, 'kernel': 'sigmoid', 'tol': 0.001}"
MLPClassifier,0.5777777777777778,"{'activation': 'relu', 'hidden_layer_sizes': (50, 50), 'max_iter': 100, 'random_state': 0, 'solver': 'sgd'}"
XGBClassifier,0.5,"{'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 100}"
