Nome do Algoritmo,Melhor Resultado,Melhores Parametros
GaussianNB,0.5694444444444444,{}
RandomForestClassifier,0.6361111111111111,"{'criterion': 'gini', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 100}"
KNeighborsClassifier,0.6583333333333333,"{'n_neighbors': 10, 'p': 1}"
LogisticRegression,0.6138888888888889,"{'C': 1.0, 'solver': 'lbfgs', 'tol': 0.01}"
SVC,0.6361111111111111,"{'C': 1.0, 'kernel': 'sigmoid', 'tol': 0.001}"
MLPClassifier,0.6138888888888889,{'max_iter': 100}
XGBClassifier,0.5444444444444445,{'max_depth': 3}
