Nome do Algoritmo,Melhor Resultado,Melhores Parametros
GaussianNB,0.5416666666666667,{}
RandomForestClassifier,0.638888888888889,"{'criterion': 'gini', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 10}"
KNeighborsClassifier,0.6583333333333334,"{'n_neighbors': 2, 'p': 1}"
LogisticRegression,0.611111111111111,"{'C': 2.0, 'solver': 'lbfgs', 'tol': 0.01}"
SVC,0.6361111111111111,"{'C': 1.0, 'kernel': 'linear', 'tol': 0.001}"
MLPClassifier,0.5666666666666667,{'max_iter': 100}
XGBClassifier,0.5666666666666667,{'max_depth': 4}
