subnum,block,type,correctresponse,trial,choice,x,y,stim,present,response,responded,corr,starttime,rt
14,0,practice,P,1,2,783,284,P,1,NONE,0,0,31928,1452
14,0,practice,P,2,3,583,484,P,1,NONE,0,0,34414,1452
14,0,practice,P,3,4,783,484,R,0,NONE,0,1,36896,1451
14,0,practice,P,4,3,583,484,R,0,NONE,0,1,38357,1452
14,0,practice,P,5,4,783,484,P,1,776|289|1|<pressed>,1,1,39820,694
14,0,practice,P,6,1,583,284,P,1,776|289|1|<released>,1,1,40524,140
14,0,practice,P,7,2,783,284,P,1,NONE,0,0,40924,1451
14,0,practice,P,8,3,583,484,P,1,NONE,0,0,43405,1454
14,0,practice,P,9,1,583,284,P,1,NONE,0,0,45888,1451
14,0,practice,P,10,1,583,284,P,1,NONE,0,0,48369,1453
14,1,test,P,1,1,583,284,P,1,592|292|1|<pressed>,1,1,67330,1034
14,1,test,P,2,4,783,484,P,1,777|462|1|<pressed>,1,1,68831,660
14,1,test,P,3,4,783,484,P,1,788|486|1|<pressed>,1,1,70331,673
14,1,test,P,4,1,583,284,P,1,564|256|1|<pressed>,1,1,71832,668
14,1,test,P,5,2,783,284,P,1,756|283|1|<pressed>,1,1,73332,575
14,1,test,P,6,3,583,484,P,1,610|481|1|<pressed>,1,1,74833,769
14,1,test,P,7,2,783,284,P,1,841|229|1|<pressed>,1,1,76331,697
14,1,test,P,8,4,783,484,P,1,790|476|1|<pressed>,1,1,77831,654
14,1,test,P,9,1,583,284,P,1,597|296|1|<pressed>,1,1,79330,465
14,1,test,P,10,3,583,484,P,1,639|473|1|<pressed>,1,1,80832,707
14,1,test,P,11,1,583,284,P,1,NONE,0,0,82331,1451
14,1,test,P,12,4,783,484,P,1,807|498|1|<pressed>,1,1,83832,613
14,1,test,P,13,2,783,284,P,1,776|279|1|<pressed>,1,1,85332,255
14,1,test,P,14,4,783,484,P,1,818|460|1|<pressed>,1,1,86832,693
14,1,test,P,15,2,783,284,P,1,772|260|1|<pressed>,1,1,88331,695
14,1,test,P,16,1,583,284,P,1,562|255|1|<pressed>,1,1,89832,652
14,1,test,P,17,2,783,284,R,0,806|290|1|<pressed>,1,0,91332,1215
14,1,test,P,18,1,583,284,R,0,NONE,0,1,92830,1452
14,1,test,P,19,3,583,484,P,1,579|465|1|<pressed>,1,1,94331,778
14,1,test,P,20,3,583,484,P,1,586|485|1|<pressed>,1,1,95832,703
14,1,test,P,21,3,583,484,P,1,556|527|1|<pressed>,1,1,97331,671
14,1,test,P,22,2,783,284,P,1,785|284|1|<pressed>,1,1,98832,689
14,1,test,P,23,4,783,484,P,1,783|500|1|<pressed>,1,1,100331,736
14,1,test,P,24,4,783,484,P,1,775|469|1|<pressed>,1,1,101833,560
14,1,test,P,25,1,583,284,P,1,586|299|1|<pressed>,1,1,103331,764
14,1,test,P,26,3,583,484,R,0,NONE,0,1,104833,1452
14,1,test,P,27,2,783,284,R,0,NONE,0,1,106330,1453
14,1,test,P,28,3,583,484,P,1,606|484|1|<pressed>,1,1,107831,647
14,1,test,P,29,2,783,284,R,0,NONE,0,1,109332,1452
14,1,test,P,30,4,783,484,P,1,761|477|1|<pressed>,1,1,110832,703
14,1,test,P,31,3,583,484,R,0,NONE,0,1,112330,1452
14,1,test,P,32,4,783,484,P,1,776|478|1|<pressed>,1,1,113832,631
14,1,test,P,33,2,783,284,P,1,755|263|1|<pressed>,1,1,115333,571
14,1,test,P,34,1,583,284,P,1,572|306|1|<pressed>,1,1,116830,528
14,1,test,P,35,1,583,284,P,1,577|307|1|<pressed>,1,1,118331,579
14,1,test,P,36,1,583,284,P,1,568|265|1|<pressed>,1,1,119831,596
14,1,test,P,37,3,583,484,P,1,585|492|1|<pressed>,1,1,121331,910
14,1,test,P,38,2,783,284,R,0,NONE,0,1,122832,1452
