subnum,trial,type,clicks,hits,clicktime,posx,posy,corr,id,rt,rt2
18,1P,1,1,1,72403,641,394,1,1,1254,1254
18,1P,1,2,2,72908,639,463,1,2,505,505
18,1P,1,3,3,73436,676,321,1,3,528,528
18,1P,1,4,4,73876,713,431,1,4,440,440
18,1,1,1,1,80988,688,338,1,1,1130,1130
18,1,1,2,2,81940,615,234,1,2,952,952
18,1,1,3,3,82660,621,165,1,3,720,720
18,1,1,4,4,83628,414,228,1,4,968,968
18,1,1,5,5,84251,358,188,1,5,623,623
18,1,1,6,6,84692,365,287,1,6,441,441
18,1,1,7,7,85251,399,309,1,7,559,559
18,1,1,8,8,85996,399,385,1,8,745,745
18,1,1,9,9,86556,464,447,1,9,560,560
18,1,1,10,10,87003,413,505,1,10,447,447
18,1,1,11,11,87724,375,559,1,11,721,721
18,1,1,12,12,88275,423,569,1,12,551,551
18,1,1,13,13,89043,578,610,1,13,768,768
18,1,1,15,14,89932,642,466,1,14,889,889
18,1,1,16,15,90676,781,551,1,15,744,744
18,1,1,17,16,91355,865,601,1,16,679,679
18,1,1,18,17,92075,938,610,1,17,720,720
18,1,1,19,18,92548,892,556,1,18,473,473
18,1,1,21,19,93692,976,490,1,19,1144,1144
18,1,1,22,20,94876,844,414,1,20,1184,1184
18,1,1,23,21,95612,918,360,1,21,736,736
18,1,1,24,22,96027,990,313,1,22,415,415
18,1,1,25,23,96548,919,271,1,23,521,521
18,1,1,26,24,97484,950,174,1,24,936,936
18,1,1,27,25,98139,875,211,1,25,655,655
18,1,1,28,26,98476,826,217,1,26,337,337
18,2P,2,1,1,104724,722,439,1,1,1038,1038
18,2P,2,2,2,105235,728,331,1,2,511,511
18,2P,2,3,3,106403,613,460,1,3,1168,1168
18,2P,2,4,4,106876,645,380,1,4,473,473
18,2,2,1,1,115131,668,341,1,1,1042,1042
18,2,2,2,2,115812,737,242,1,2,681,681
18,2,2,3,3,117027,743,146,1,3,1215,1215
18,2,2,4,4,117860,967,217,1,4,833,833
18,2,2,5,5,118347,1014,177,1,5,487,487
18,2,2,6,6,119243,1025,291,1,6,896,896
18,2,2,7,7,119828,982,334,1,7,585,585
18,2,2,8,8,120812,957,396,1,8,984,984
18,2,2,9,9,121387,897,432,1,9,575,575
18,2,2,10,10,122075,934,502,1,10,688,688
18,2,2,11,11,124484,1006,580,1,11,2409,2409
18,2,2,12,12,125091,949,578,1,12,607,607
18,2,2,13,13,126484,784,591,1,13,1393,1393
18,2,2,14,14,126996,747,455,1,14,512,512
18,2,2,15,15,127436,611,529,1,15,440,440
18,2,2,16,16,128195,497,588,1,16,759,759
18,2,2,17,17,130211,442,620,1,17,2016,2016
18,2,2,19,18,131636,475,546,1,18,1425,1425
18,2,2,20,19,132331,410,498,1,19,695,695
18,2,2,21,20,133275,525,407,1,20,944,944
18,2,2,22,21,133900,456,352,1,21,625,625
18,2,2,23,22,134363,404,328,1,22,463,463
18,2,2,24,23,135492,462,273,1,23,1129,1129
18,2,2,25,23,139299,540,206,0,26,3807,3807
18,2,2,26,24,140275,412,165,1,24,976,4783
18,2,2,27,25,140916,497,216,1,25,641,641
18,2,2,28,26,141500,568,198,1,26,584,584
18,3P,1,1,1,145852,600,472,1,1,2600,2600
18,3P,1,3,2,148876,615,370,1,2,3024,3024
18,3P,1,4,3,149996,710,338,1,3,1120,1120
18,3P,1,5,4,150652,723,412,1,4,656,656
18,3,1,1,1,159916,581,572,1,1,1875,1875
18,3,1,2,2,160740,664,618,1,2,824,824
18,3,1,3,3,163147,983,604,1,3,2407,2407
18,3,1,4,4,168147,916,497,1,4,5000,5000
18,3,1,5,5,168980,728,536,1,5,833,833
18,3,1,6,6,169540,748,467,1,6,560,560
18,3,1,8,7,170451,632,451,1,7,911,911
18,3,1,10,8,171210,697,384,1,8,759,759
18,3,1,11,9,172339,800,352,1,9,1129,1129
18,3,1,12,10,172860,926,391,1,10,521,521
18,3,1,13,11,173315,997,367,1,11,455,455
18,3,1,14,12,173996,971,291,1,12,681,681
18,3,1,15,13,174596,935,197,1,13,600,600
18,3,1,16,14,175275,871,251,1,14,679,679
18,3,1,17,15,175964,815,145,1,15,689,689
18,3,1,19,16,176668,746,194,1,16,704,704
18,3,1,20,17,177306,678,267,1,17,638,638
18,3,1,21,18,178660,520,173,1,18,1354,1354
18,3,1,23,19,179588,367,141,1,19,928,928
18,3,1,24,20,180508,440,247,1,20,920,920
18,3,1,25,21,181395,414,332,1,21,887,887
18,3,1,26,22,181956,379,382,1,22,561,561
18,3,1,27,23,183139,454,371,1,23,1183,1183
18,3,1,28,24,183692,510,446,1,24,553,553
18,3,1,29,25,184291,441,547,1,25,599,599
18,3,1,30,26,184948,380,626,1,26,657,657
18,4P,2,1,1,189427,586,459,1,1,1907,1907
18,4P,2,2,2,190011,628,419,1,2,584,584
18,4P,2,3,3,190940,777,309,1,3,929,929
18,4P,2,4,4,191492,718,478,1,4,552,552
18,4,2,1,1,204051,769,599,1,1,1962,1962
18,4,2,2,2,204628,697,647,1,2,577,577
18,4,2,3,3,205540,385,615,1,3,912,912
18,4,2,4,4,206043,448,512,1,4,503,503
