subnum,block,type,correctresponse,trial,choice,x,y,stim,present,response,responded,corr,starttime,rt
16,0,practice,P,1,3,583,484,P,1,NONE,0,0,34896,1452
16,0,practice,P,2,4,783,484,P,1,NONE,0,0,37376,1453
16,0,practice,P,3,2,783,284,P,1,NONE,0,0,39855,1453
16,0,practice,P,4,4,783,484,R,0,NONE,0,1,42336,1452
16,0,practice,P,5,4,783,484,P,1,NONE,0,0,43798,1453
16,0,practice,P,6,4,783,484,R,0,NONE,0,1,46278,1451
16,0,practice,P,7,4,783,484,P,1,NONE,0,0,47738,1452
16,0,practice,P,8,1,583,284,P,1,598|740|1|<pressed>,1,1,50218,436
16,0,practice,P,9,1,583,284,P,1,597|740|1|<released>,1,1,50672,33
16,0,practice,P,10,2,783,284,P,1,NONE,0,0,50722,1452
16,1,test,P,1,3,583,484,P,1,1229|714|1|<pressed>,1,1,62769,621
16,1,test,P,2,4,783,484,P,1,1231|728|1|<pressed>,1,1,64272,335
16,1,test,P,3,3,583,484,R,0,1231|715|1|<pressed>,1,0,65774,352
16,1,test,P,4,3,583,484,P,1,1231|715|1|<released>,1,1,67272,559
16,1,test,P,5,2,783,284,R,0,NONE,0,1,68771,1455
16,1,test,P,6,2,783,284,P,1,1231|715|1|<pressed>,1,1,70270,425
16,1,test,P,7,3,583,484,P,1,1227|756|1|<pressed>,1,1,71771,402
16,1,test,P,8,2,783,284,P,1,1227|756|1|<pressed>,1,1,73271,304
16,1,test,P,9,4,783,484,P,1,1227|756|1|<pressed>,1,1,74772,331
16,1,test,P,10,2,783,284,P,1,1224|767|1|<pressed>,1,1,76273,398
16,1,test,P,11,3,583,484,P,1,1224|767|1|<pressed>,1,1,77772,314
16,1,test,P,12,1,583,284,P,1,NONE,0,0,79272,1451
16,1,test,P,13,4,783,484,P,1,1224|767|1|<pressed>,1,1,80773,258
16,1,test,P,14,1,583,284,P,1,1224|767|1|<pressed>,1,1,82272,311
16,1,test,P,15,2,783,284,P,1,1224|767|3|<pressed>,1,1,83772,219
16,1,test,P,16,2,783,284,P,1,1224|767|1|<pressed>,1,1,85271,359
16,1,test,P,17,1,583,284,P,1,1224|767|1|<pressed>,1,1,86770,309
16,1,test,P,18,4,783,484,P,1,1224|767|1|<pressed>,1,1,88272,254
16,1,test,P,19,3,583,484,P,1,1054|697|1|<pressed>,1,1,89771,340
16,1,test,P,20,1,583,284,R,0,1054|697|1|<pressed>,1,0,91271,271
16,1,test,P,21,3,583,484,R,0,1054|697|1|<pressed>,1,0,92770,565
16,1,test,P,22,3,583,484,P,1,1054|697|1|<pressed>,1,1,94273,565
16,1,test,P,23,3,583,484,P,1,1054|697|1|<pressed>,1,1,95771,347
16,1,test,P,24,1,583,284,P,1,1054|704|1|<pressed>,1,1,97275,268
16,1,test,P,25,4,783,484,P,1,1054|704|1|<pressed>,1,1,98775,264
16,1,test,P,26,2,783,284,P,1,1054|704|1|<pressed>,1,1,100270,296
16,1,test,P,27,3,583,484,R,0,1054|704|1|<pressed>,1,0,101773,305
16,1,test,P,28,2,783,284,P,1,1054|704|1|<pressed>,1,1,103274,268
16,1,test,P,29,3,583,484,R,0,NONE,0,1,104773,1451
16,1,test,P,30,2,783,284,P,1,1054|704|1|<pressed>,1,1,106272,360
16,1,test,P,31,4,783,484,P,1,1054|704|1|<pressed>,1,1,107772,299
16,1,test,P,32,2,783,284,P,1,1054|704|1|<pressed>,1,1,109271,281
16,1,test,P,33,1,583,284,P,1,1054|704|1|<pressed>,1,1,110771,372
16,1,test,P,34,3,583,484,P,1,1054|704|1|<pressed>,1,1,112272,600
16,1,test,P,35,2,783,284,P,1,1054|704|1|<pressed>,1,1,113770,422
16,1,test,P,36,4,783,484,P,1,1054|704|1|<pressed>,1,1,115272,263
16,1,test,P,37,2,783,284,P,1,1054|704|1|<pressed>,1,1,116770,332
16,1,test,P,38,2,783,284,P,1,1054|704|1|<pressed>,1,1,118272,359
16,1,test,P,39,1,583,284,P,1,1054|704|1|<pressed>,1,1,119770,284
16,1,test,P,40,4,783,484,P,1,1054|704|1|<pressed>,1,1,121272,302
16,1,test,P,41,1,583,284,P,1,163|548|1|<released>,1,1,122773,58
16,1,test,P,42,2,783,284,P,1,33|755|1|<pressed>,1,1,124271,295
16,1,test,P,43,1,583,284,R,0,NONE,0,1,125770,1453
16,1,test,P,44,1,583,284,R,0,33|755|1|<pressed>,1,0,127271,457
16,1,test,P,45,2,783,284,P,1,0|767|1|<pressed>,1,1,128773,425
16,1,test,P,46,3,583,484,P,1,0|767|1|<pressed>,1,1,130271,367
16,1,test,P,47,1,583,284,P,1,0|767|1|<pressed>,1,1,131773,377
16,1,test,P,48,3,583,484,P,1,0|767|1|<pressed>,1,1,133273,285
16,1,test,P,49,4,783,484,P,1,0|767|1|<pressed>,1,1,134771,330
16,1,test,P,50,4,783,484,P,1,0|767|1|<pressed>,1,1,136271,327
