subnum,trial,type,clicks,hits,clicktime,posx,posy,corr,id,rt,rt2
28,1P,1,7,1,23601,591,348,1,1,1995,1995
28,1P,1,8,1,24969,603,336,0,1,1368,1368
28,1P,1,10,2,25689,769,327,1,2,720,2088
28,1P,1,11,3,26193,705,363,1,3,504,504
28,1P,1,12,4,26529,687,448,1,4,336,336
28,1,1,1,1,51841,699,172,1,1,20582,20582
28,1,1,2,2,52369,656,227,1,2,528,528
28,1,1,3,3,52769,613,270,1,3,400,400
28,1,1,4,4,53417,547,196,1,4,648,648
28,1,1,5,5,53961,356,139,1,5,544,544
28,1,1,6,6,54297,387,218,1,6,336,336
28,1,1,7,7,54761,380,361,1,7,464,464
28,1,1,8,7,55001,378,334,0,7,240,240
28,1,1,9,8,55369,417,407,1,8,368,608
28,1,1,10,9,56105,422,590,1,9,736,736
28,1,1,11,10,56497,476,596,1,10,392,392
28,1,1,12,11,56913,507,522,1,11,416,416
28,1,1,14,12,57625,671,626,1,12,712,712
28,1,1,15,13,58217,776,590,1,13,592,592
28,1,1,16,14,58825,773,484,1,14,608,608
28,1,1,17,15,59217,736,505,1,15,392,392
28,1,1,19,16,60353,783,366,1,16,1136,1136
28,1,1,20,17,60977,828,294,1,17,624,624
28,1,1,21,18,61481,910,292,1,18,504,504
28,1,1,22,19,62577,860,398,1,19,1096,1096
28,1,1,24,20,63265,929,425,1,20,688,688
28,1,1,25,21,63801,993,449,1,21,536,536
28,1,1,26,22,64177,994,342,1,22,376,376
28,1,1,27,23,64689,991,292,1,23,512,512
28,1,1,28,24,65321,921,193,1,24,632,632
28,1,1,29,25,65785,848,194,1,25,464,464
28,1,1,30,26,66473,757,155,1,26,688,688
28,2P,2,1,1,71681,765,286,1,1,1744,1744
28,2P,2,2,1,72185,685,375,0,3,504,504
28,2P,2,3,1,72745,682,399,0,3,560,1064
28,2P,2,4,2,72977,727,441,1,2,232,1296
28,2P,2,5,2,73177,736,435,0,2,200,200
28,2P,2,7,2,73505,723,431,0,2,328,528
28,2P,2,8,3,74129,684,395,1,3,624,1152
28,2P,2,9,4,74633,790,426,1,4,504,504
28,2,2,1,1,103169,903,583,1,1,24278,24278
28,2,2,2,2,103977,886,416,1,2,808,808
28,2,2,3,3,104753,818,431,1,3,776,776
28,2,2,4,4,105369,704,386,1,4,616,616
28,2,2,5,5,105985,665,458,1,5,616,616
28,2,2,6,6,106721,558,535,1,6,736,736
28,2,2,7,7,107185,498,578,1,7,464,464
28,2,2,8,8,107801,358,502,1,8,616,616
28,2,2,9,9,108321,357,408,1,9,520,520
28,2,2,10,10,109593,378,331,1,10,1272,1272
28,2,2,11,11,110977,414,200,1,11,1384,1384
28,2,2,12,12,112353,463,199,1,12,1376,1376
28,2,2,13,13,113065,527,335,1,13,712,712
28,2,2,14,14,113753,539,405,1,14,688,688
28,2,2,15,15,114377,649,317,1,15,624,624
28,2,2,16,16,115249,646,239,1,16,872,872
28,2,2,17,17,115777,647,126,1,17,528,528
28,2,2,19,18,116809,735,179,1,18,1032,1032
28,2,2,20,19,117481,846,197,1,19,672,672
28,2,2,21,20,117945,848,245,1,20,464,464
28,2,2,22,21,118497,860,336,1,21,552,552
28,2,2,23,22,119017,903,311,1,22,520,520
28,2,2,24,23,120809,1019,125,1,23,1792,1792
28,2,2,25,24,121633,1030,313,1,24,824,824
28,2,2,26,25,122049,1034,371,1,25,416,416
28,2,2,27,26,122881,985,526,1,26,832,832
28,3P,1,1,1,128265,673,425,1,1,2440,2440
28,3P,1,2,2,128849,729,302,1,2,584,584
28,3P,1,3,2,129449,612,318,0,4,600,600
28,3P,1,4,3,129849,604,371,1,3,400,1000
28,3P,1,5,4,130185,604,303,1,4,336,336
28,3,1,1,1,132977,952,612,1,1,1905,1905
28,3,1,2,2,133849,1011,500,1,2,872,872
28,3,1,3,3,134289,960,469,1,3,440,440
28,3,1,4,4,134681,923,443,1,4,392,392
28,3,1,5,5,135241,837,348,1,5,560,560
28,3,1,6,6,135769,925,344,1,6,528,528
28,3,1,7,7,136145,988,332,1,7,376,376
28,3,1,8,8,136857,994,228,1,8,712,712
28,3,1,10,9,137553,937,252,1,9,696,696
28,3,1,11,10,138193,811,257,1,10,640,640
28,3,1,12,11,139049,721,137,1,11,856,856
28,3,1,13,12,139529,712,211,1,12,480,480
28,3,1,14,13,140097,641,299,1,13,568,568
28,3,1,15,14,141041,429,204,1,14,944,944
28,3,1,16,15,141417,414,154,1,15,376,376
28,3,1,17,16,142057,381,376,1,16,640,640
28,3,1,18,17,142673,497,394,1,17,616,616
28,3,1,19,18,143305,383,461,1,18,632,632
28,3,1,20,19,143953,361,612,1,19,648,648
28,3,1,21,20,144457,435,529,1,20,504,504
28,3,1,22,21,144809,505,533,1,21,352,352
28,3,1,24,22,145521,576,598,1,22,712,712
28,3,1,25,23,145969,581,528,1,23,448,448
28,3,1,27,24,146753,680,467,1,24,784,784
28,3,1,28,25,147425,857,492,1,25,672,672
28,3,1,30,26,148185,856,548,1,26,760,760
28,4P,2,1,1,151065,732,386,1,1,1599,1599
28,4P,2,3,2,151705,640,391,1,2,640,640
28,4P,2,4,3,152353,629,476,1,3,648,648
28,4P,2,5,4,152993,685,364,1,4,640,640
28,4,2,1,1,157873,661,163,1,1,3063,3063
28,4,2,2,2,158585,714,226,1,2,712,712
28,4,2,3,3,159089,739,268,1,3,504,504
28,4,2,5,4,159961,814,185,1,4,872,872
28,4,2,6,5,160697,1019,129,1,5,736,736
28,4,2,7,6,161345,989,210,1,6,648,648
28,4,2,8,7,162089,975,349,1,7,744,744
28,4,2,9,8,162569,953,406,1,8,480,480
28,4,2,10,9,163321,961,589,1,9,752,752
28,4,2,11,10,163833,873,603,1,10,512,512
28,4,2,12,11,164225,844,525,1,11,392,392
28,4,2,13,12,164761,717,611,1,12,536,536
28,4,2,14,13,166265,592,571,1,13,1504,1504
28,4,2,15,14,166865,580,506,1,14,600,600
28,4,2,16,15,167273,635,494,1,15,408,408
28,4,2,17,16,167929,589,358,1,16,656,656
28,4,2,18,17,168681,543,294,1,17,752,752
28,4,2,19,18,169241,462,289,1,18,560,560
