subnum,trial,type,clicks,hits,clicktime,posx,posy,corr,id,rt,rt2
202424,1P,1,1,1,69346,604,290,1,1,3594,3594
202424,1P,1,2,2,71338,606,477,1,2,1992,1992
202424,1P,1,3,3,72691,727,473,1,3,1353,1353
202424,1P,1,4,4,73266,750,424,1,4,575,575
202424,1,1,1,1,80330,850,599,1,1,1621,1621
202424,1,1,2,2,80939,801,619,1,2,609,609
202424,1,1,3,3,81930,741,521,1,3,991,991
202424,1,1,4,4,82514,707,422,1,4,584,584
202424,1,1,5,5,83379,612,354,1,5,865,865
202424,1,1,6,6,84034,592,419,1,6,655,655
202424,1,1,7,7,84906,532,484,1,7,872,872
202424,1,1,8,8,85523,565,549,1,8,617,617
202424,1,1,9,9,86123,527,591,1,9,600,600
202424,1,1,10,10,86570,482,593,1,10,447,447
202424,1,1,11,11,87354,472,494,1,11,784,784
202424,1,1,12,12,87906,409,457,1,12,552,552
202424,1,1,13,13,89018,354,411,1,13,1112,1112
202424,1,1,14,14,90323,369,309,1,14,1305,1305
202424,1,1,15,15,90978,406,246,1,15,655,655
202424,1,1,16,16,91779,514,383,1,16,801,801
202424,1,1,17,17,92658,584,237,1,17,879,879
202424,1,1,18,18,93154,514,202,1,18,496,496
202424,1,1,19,19,94579,634,167,1,19,1425,1425
202424,1,1,20,20,95515,719,252,1,20,936,936
202424,1,1,21,21,96795,792,144,1,21,1280,1280
202424,1,1,22,22,97498,866,244,1,22,703,703
202424,1,1,23,23,98595,954,161,1,23,1097,1097
202424,1,1,24,24,99258,993,339,1,24,663,663
202424,1,1,25,25,99683,1002,417,1,25,425,425
202424,1,1,26,26,100506,836,430,1,26,823,823
202424,2P,2,1,1,103739,606,352,1,1,1003,1003
202424,2P,2,2,1,104370,589,458,0,3,631,631
202424,2P,2,3,2,106114,700,458,1,2,1744,2375
202424,2P,2,4,2,107554,733,355,0,4,1440,1440
202424,2P,2,5,3,108562,589,454,1,3,1008,2448
202424,2P,2,7,4,109675,723,349,1,4,1113,1113
202424,2,2,1,1,117546,809,388,1,1,2245,2245
202424,2,2,2,2,118275,758,330,1,2,729,729
202424,2,2,3,3,119858,727,248,1,3,1583,1583
202424,2,2,4,4,120898,834,186,1,4,1040,1040
202424,2,2,5,5,121682,881,173,1,5,784,784
202424,2,2,6,6,122362,885,246,1,6,680,680
202424,2,2,7,7,124034,897,329,1,7,1672,1672
202424,2,2,8,8,124971,966,485,1,8,937,937
202424,2,2,9,9,126114,938,601,1,9,1143,1143
202424,2,2,10,10,127875,760,544,1,10,1761,1761
202424,2,2,11,11,129715,710,519,1,11,1840,1840
202424,2,2,12,12,130818,520,623,1,12,1103,1103
202424,2,2,13,13,132258,453,629,1,13,1440,1440
202424,2,2,14,14,133218,418,469,1,14,960,960
202424,2,2,15,15,134170,514,392,1,15,952,952
202424,2,2,16,15,143994,323,259,0,18,9824,9824
202424,2,2,17,15,145411,335,264,0,18,1417,11241
202424,2,2,18,15,146050,517,383,0,15,639,11880
202424,2,2,19,15,146875,342,275,0,18,825,12705
202424,2,2,21,15,149611,794,393,0,1,2736,15441
202424,2,2,22,15,150139,823,388,0,1,528,15969
202424,2,2,23,15,151939,758,334,0,2,1800,17769
202424,2,2,24,15,152651,834,396,0,1,712,18481
202424,2,2,25,15,152875,822,388,0,1,224,18705
202424,2,2,26,15,153179,822,388,0,1,304,19009
202424,2,2,27,15,153451,797,388,0,1,272,19281
202424,2,2,28,15,154810,358,260,0,18,1359,20640
202424,2,2,29,15,155156,339,266,0,18,346,20986
202424,2,2,30,15,155347,339,266,0,18,191,21177
