Nome do Algoritmo,Melhor Resultado,Melhores Parametros
GaussianNB,0.5052083333333333,{}
RandomForestClassifier,0.7621527777777778,"{'criterion': 'gini', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 40}"
KNeighborsClassifier,0.6440972222222222,"{'n_neighbors': 1, 'p': 1}"
LogisticRegression,0.4722222222222222,"{'C': 1.0, 'solver': 'lbfgs', 'tol': 0.01}"
SVC,0.65625,"{'C': 1.0, 'kernel': 'rbf', 'tol': 0.001}"
MLPClassifier,0.7135416666666665,"{'activation': 'relu', 'hidden_layer_sizes': (25, 25), 'max_iter': 100, 'random_state': 0, 'solver': 'sgd'}"
XGBClassifier,0.6649305555555556,"{'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 100}"
