subnum,block,type,correctresponse,trial,choice,x,y,stim,present,response,responded,corr,starttime,rt
20,0,practice,P,1,3,583,484,R,0,NONE,0,1,59763,1450
20,0,practice,P,2,4,783,484,P,1,NONE,0,0,61261,1450
20,0,practice,P,3,3,583,484,P,1,863|554|1|<pressed>,1,1,63717,514
20,0,practice,P,4,2,783,284,P,1,863|554|1|<released>,1,1,64260,50
20,0,practice,P,5,2,783,284,P,1,NONE,0,0,65761,1450
20,0,practice,P,6,1,583,284,P,1,490|44|1|<pressed>,1,1,68216,887
20,0,practice,P,7,1,583,284,P,1,507|44|1|<released>,1,1,69105,141
20,0,practice,P,8,2,783,284,P,1,489|0|1|<pressed>,1,1,70260,636
20,0,practice,P,9,1,583,284,P,1,537|29|1|<pressed>,1,1,71761,223
20,0,practice,P,10,1,583,284,R,0,560|75|1|<pressed>,1,0,73260,282
20,1,test,P,1,2,783,284,P,1,1318|174|1|<pressed>,1,1,99817,597
20,1,test,P,2,4,783,484,P,1,1336|178|1|<pressed>,1,1,101317,234
20,1,test,P,3,2,783,284,P,1,1347|180|1|<pressed>,1,1,102817,230
20,1,test,P,4,3,583,484,P,1,1353|180|1|<pressed>,1,1,104316,235
20,1,test,P,5,3,583,484,R,0,1353|180|1|<pressed>,1,0,105817,221
20,1,test,P,6,3,583,484,P,1,1353|180|1|<pressed>,1,1,107317,226
20,1,test,P,7,3,583,484,P,1,1353|180|1|<pressed>,1,1,108817,278
20,1,test,P,8,4,783,484,P,1,1353|180|1|<pressed>,1,1,110317,242
20,1,test,P,9,2,783,284,R,0,1353|180|1|<pressed>,1,0,111818,221
20,1,test,P,10,3,583,484,P,1,1353|180|1|<pressed>,1,1,113317,218
20,1,test,P,11,2,783,284,P,1,1353|180|1|<pressed>,1,1,114817,222
20,1,test,P,12,1,583,284,P,1,1353|180|1|<pressed>,1,1,116317,225
20,1,test,P,13,4,783,484,P,1,1353|180|1|<pressed>,1,1,117817,198
20,1,test,P,14,2,783,284,R,0,1353|180|1|<pressed>,1,0,119316,227
20,1,test,P,15,4,783,484,R,0,1353|180|1|<pressed>,1,0,120818,158
20,1,test,P,16,1,583,284,R,0,1353|180|1|<pressed>,1,0,122316,50
20,1,test,P,17,4,783,484,R,0,1353|180|1|<pressed>,1,0,123817,206
20,1,test,P,18,3,583,484,P,1,1353|180|1|<released>,1,1,125316,90
20,1,test,P,19,3,583,484,P,1,1353|180|1|<pressed>,1,1,126817,198
20,1,test,P,20,2,783,284,P,1,1353|180|1|<pressed>,1,1,128317,218
20,1,test,P,21,2,783,284,P,1,1353|180|1|<pressed>,1,1,129817,262
20,1,test,P,22,3,583,484,R,0,1353|180|1|<pressed>,1,0,131316,259
20,1,test,P,23,2,783,284,P,1,1353|180|1|<pressed>,1,1,132817,238
20,1,test,P,24,4,783,484,P,1,1353|180|1|<pressed>,1,1,134317,290
20,1,test,P,25,4,783,484,P,1,1353|180|1|<pressed>,1,1,135817,278
20,1,test,P,26,2,783,284,R,0,1353|180|1|<pressed>,1,0,137317,346
20,1,test,P,27,1,583,284,P,1,1353|180|1|<pressed>,1,1,138818,229
20,1,test,P,28,2,783,284,P,1,1353|180|1|<pressed>,1,1,140317,250
20,1,test,P,29,1,583,284,R,0,1353|180|1|<pressed>,1,0,141817,286
20,1,test,P,30,1,583,284,P,1,1353|180|1|<pressed>,1,1,143317,306
20,1,test,P,31,1,583,284,P,1,1353|180|1|<pressed>,1,1,144817,286
20,1,test,P,32,3,583,484,P,1,1353|180|1|<pressed>,1,1,146317,226
20,1,test,P,33,1,583,284,P,1,1353|180|1|<pressed>,1,1,147817,143
20,1,test,P,34,2,783,284,P,1,1353|180|1|<pressed>,1,1,149317,298
20,1,test,P,35,1,583,284,P,1,1353|180|1|<pressed>,1,1,150817,190
20,1,test,P,36,3,583,484,P,1,1353|180|1|<pressed>,1,1,152317,90
20,1,test,P,37,4,783,484,P,1,1353|180|1|<pressed>,1,1,153817,253
20,1,test,P,38,3,583,484,R,0,1353|180|1|<pressed>,1,0,155317,234
20,1,test,P,39,3,583,484,P,1,1353|180|1|<pressed>,1,1,156817,398
20,1,test,P,40,1,583,284,R,0,1353|180|1|<pressed>,1,0,158317,435
20,1,test,P,41,1,583,284,P,1,1353|180|1|<pressed>,1,1,159817,526
20,1,test,P,42,4,783,484,P,1,1353|180|1|<pressed>,1,1,161317,627
20,1,test,P,43,1,583,284,P,1,NONE,0,0,162817,1450
20,1,test,P,44,4,783,484,P,1,1353|180|1|<pressed>,1,1,164317,298
20,1,test,P,45,1,583,284,R,0,1353|180|1|<pressed>,1,0,165817,262
20,1,test,P,46,4,783,484,P,1,NONE,0,0,167316,1450
