Nome do Algoritmo,Melhor Resultado,Melhores Parametros
GaussianNB,0.3611111111111111,{}
RandomForestClassifier,0.5981481481481481,"{'criterion': 'entropy', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 10}"
KNeighborsClassifier,0.5796296296296296,"{'n_neighbors': 1, 'p': 2}"
LogisticRegression,0.5148148148148148,"{'C': 1.0, 'solver': 'sag', 'tol': 0.01}"
SVC,0.5981481481481481,"{'C': 2.0, 'kernel': 'rbf', 'tol': 0.001}"
MLPClassifier,0.6166666666666667,"{'activation': 'relu', 'hidden_layer_sizes': (10, 10), 'max_iter': 500, 'random_state': 0, 'solver': 'adam'}"
XGBClassifier,0.5407407407407407,"{'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 100}"
