Nome do Algoritmo,Melhor Resultado,Melhores Parametros
GaussianNB,0.5952380952380952,{}
RandomForestClassifier,0.5198412698412698,"{'criterion': 'gini', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 100}"
KNeighborsClassifier,0.5565476190476191,"{'n_neighbors': 20, 'p': 1}"
LogisticRegression,0.34722222222222215,"{'C': 1.5, 'solver': 'lbfgs', 'tol': 0.001}"
SVC,0.501984126984127,"{'C': 1.5, 'kernel': 'rbf', 'tol': 0.001}"
MLPClassifier,0.5654761904761905,"{'activation': 'relu', 'hidden_layer_sizes': (10, 10), 'max_iter': 500, 'random_state': 0, 'solver': 'adam'}"
XGBClassifier,0.5714285714285715,"{'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 200}"
