subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
202424,1,P,-1,1,28666,29808,1142,1142,1,803,495
202424,1,P,-1,2,28666,30409,1743,348,3,953,390
202424,1,P,-1,3,28666,30976,2310,315,5,833,300
202424,1,P,-1,4,28666,33904,5238,2676,1,803,495
202424,1,P,-1,5,28666,34824,6158,668,3,953,390
202424,1,P,-1,6,28666,35552,6886,476,5,833,300
202424,1,P,-2,1,43167,45175,2008,2008,8,638,90
202424,1,P,-2,2,43167,46151,2984,719,4,623,360
202424,1,P,-2,3,43167,47040,3873,637,2,503,465
202424,1,P,-3,1,55568,56198,630,630,8,638,90
202424,1,P,-3,2,55568,56921,1353,471,2,503,465
202424,1,P,-3,3,55568,57513,1945,340,4,623,360
202424,1,P,-3,4,55568,58213,2645,448,9,818,120
202424,1,P,-3,5,55568,58767,3199,301,5,833,300
202424,1,P,-3,6,55568,59170,3602,150,3,953,390
202424,1,P,-3,7,55568,59728,4160,306,1,803,495
202424,1,T,1,1,72684,73918,1234,1234,8,638,90
202424,1,T,1,2,72684,74560,1876,389,5,833,300
202424,1,T,2,1,80031,81153,1122,1122,6,998,210
202424,1,T,2,2,80031,81760,1729,356,4,623,360
202424,1,T,3,1,88206,88888,682,682,4,623,360
202424,1,T,3,2,88206,89438,1232,298,7,458,180
202424,1,T,3,3,88206,90001,1795,310,2,503,465
202424,1,T,4,1,96463,97432,969,969,5,833,300
202424,1,T,4,2,96463,97963,1500,280,1,803,495
202424,1,T,4,3,96463,99278,2815,1059,8,638,90
202424,1,T,5,1,106887,107728,841,841,3,953,390
202424,1,T,5,2,106887,108248,1361,268,4,623,360
202424,1,T,5,3,106887,108731,1844,231,1,803,495
202424,1,T,5,4,106887,109846,2959,863,7,458,180
202424,1,T,6,1,119297,121056,1759,1759,1,803,495
202424,1,T,6,2,119297,121633,2336,324,5,833,300
202424,1,T,6,3,119297,122623,3326,738,8,638,90
202424,1,T,7,1,131085,131871,786,786,5,833,300
202424,1,T,7,2,131085,133144,2059,1022,2,503,465
202424,1,T,7,3,131085,133865,2780,468,1,803,495
202424,1,T,7,4,131085,134374,3289,257,8,638,90
202424,1,T,7,5,131085,135359,4274,734,6,998,210
202424,1,T,8,1,144225,145944,1719,1718,7,458,180
202424,1,T,8,2,144225,146650,2425,453,3,953,390
202424,1,T,8,3,144225,147242,3017,340,1,803,495
202424,1,T,9,1,156388,157434,1046,1046,3,953,390
202424,1,T,9,2,156388,158014,1626,328,9,818,120
202424,1,T,9,3,156388,158728,2340,462,2,503,465
202424,1,T,9,4,156388,159224,2836,244,4,623,360
202424,1,T,9,5,156388,159822,3434,346,7,458,180
202424,1,T,10,1,169162,170488,1326,1325,3,953,390
202424,1,T,10,2,169162,171222,2060,483,7,458,180
202424,1,T,10,3,169162,171726,2564,252,8,638,90
202424,1,T,10,4,169162,172816,3654,837,2,503,465
202424,1,T,10,5,169162,173486,4324,418,9,818,120
202424,1,T,10,6,169162,174048,4886,311,4,623,360
202424,1,T,11,1,184549,185526,977,976,9,818,120
202424,1,T,11,2,184549,186185,1636,407,1,803,495
202424,1,T,11,3,184549,186647,2098,210,5,833,300
202424,1,T,11,4,184549,187216,2667,316,7,458,180
202424,1,T,11,5,184549,188337,3788,869,2,503,465
202424,1,T,11,6,184549,189128,4579,539,4,623,360
202424,1,T,11,7,184549,189798,5249,418,8,638,90
202424,1,T,12,1,200405,201223,818,818,5,833,300
202424,1,T,12,2,200405,201951,1546,476,7,458,180
202424,1,T,12,3,200405,202481,2076,278,2,503,465
202424,1,T,12,4,200405,203078,2673,345,9,818,120
202424,1,T,12,5,200405,203598,3193,268,8,638,90
202424,1,T,12,6,200405,204257,3852,408,4,623,360
202424,1,T,12,7,200405,205008,4603,499,6,998,210
