Nome do Algoritmo,Melhor Resultado,Melhores Parametros
GaussianNB,0.4166666666666667,{}
RandomForestClassifier,0.5863095238095238,"{'criterion': 'entropy', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 10}"
KNeighborsClassifier,0.6339285714285715,"{'n_neighbors': 1, 'p': 1}"
LogisticRegression,0.38888888888888884,"{'C': 1.0, 'solver': 'lbfgs', 'tol': 0.001}"
SVC,0.5128968253968254,"{'C': 2.0, 'kernel': 'sigmoid', 'tol': 0.001}"
MLPClassifier,0.6051587301587301,"{'activation': 'tanh', 'hidden_layer_sizes': (5, 5), 'max_iter': 1000, 'random_state': 0, 'solver': 'adam'}"
XGBClassifier,0.6091269841269842,"{'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 200}"
