subnum,trial,type,clicks,hits,clicktime,posx,posy,corr,id,rt,rt2
14,1P,1,1,1,107763,751,354,1,1,6307,6307
14,1P,1,2,2,109228,605,352,1,2,1465,1465
14,1P,1,3,3,110084,674,444,1,3,856,856
14,1P,1,4,4,110660,677,310,1,4,576,576
14,1,1,1,1,130556,531,592,1,1,2570,2570
14,1,1,2,2,131475,329,458,1,2,919,919
14,1,1,4,3,134276,364,409,1,3,2801,2801
14,1,1,5,4,134843,442,399,1,4,567,567
14,1,1,6,5,137020,574,449,1,5,2177,2177
14,1,1,7,6,137603,599,396,1,6,583,583
14,1,1,8,7,138316,624,298,1,7,713,713
14,1,1,9,8,138875,505,272,1,8,559,559
14,1,1,10,9,139372,423,226,1,9,497,497
14,1,1,11,10,139972,564,183,1,10,600,600
14,1,1,12,11,140403,599,148,1,11,431,431
14,1,1,13,12,140924,686,151,1,12,521,521
14,1,1,14,13,141483,766,200,1,13,559,559
14,1,1,15,14,142331,889,205,1,14,848,848
14,1,1,16,15,142700,873,265,1,15,369,369
14,1,1,17,16,143211,918,267,1,16,511,511
14,1,1,18,17,143883,1037,291,1,17,672,672
14,1,1,19,18,144436,900,327,1,18,553,553
14,1,1,21,19,145147,807,336,1,19,711,711
14,1,1,22,19,145715,748,404,0,21,568,568
14,1,1,23,20,146131,716,403,1,20,416,984
14,1,1,24,21,147587,768,401,1,21,1456,1456
14,1,1,25,22,148363,924,447,1,22,776,776
14,1,1,26,23,148836,932,511,1,23,473,473
14,1,1,27,24,149523,724,522,1,24,687,687
14,1,1,28,25,149956,665,609,1,25,433,433
14,1,1,29,26,150403,611,543,1,26,447,447
14,2P,2,1,1,157387,599,365,1,1,1662,1662
14,2P,2,3,2,158579,747,409,1,2,1192,1192
14,2P,2,4,3,159084,642,468,1,3,505,505
14,2P,2,5,4,159435,710,478,1,4,351,351
14,2,2,1,1,165835,1025,277,1,1,1301,1301
14,2,2,2,2,166475,937,347,1,2,640,640
14,2,2,3,3,167091,990,434,1,3,616,616
14,2,2,4,4,167803,1039,589,1,4,712,712
14,2,2,5,5,168379,909,535,1,5,576,576
14,2,2,6,6,169028,825,438,1,6,649,649
14,2,2,7,7,170203,767,576,1,7,1175,1175
14,2,2,8,8,170819,706,579,1,8,616,616
14,2,2,9,9,172475,551,567,1,9,1656,1656
14,2,2,10,10,173179,648,472,1,10,704,704
14,2,2,11,11,174843,624,427,1,11,1664,1664
14,2,2,12,12,175731,711,370,1,12,888,888
14,2,2,13,13,176955,588,362,1,13,1224,1224
14,2,2,14,14,178803,520,281,1,14,1848,1848
14,2,2,15,15,180291,422,167,1,15,1488,1488
14,2,2,16,16,181219,395,226,1,16,928,928
14,2,2,17,17,182692,364,405,1,17,1473,1473
14,2,2,18,18,183355,368,452,1,18,663,663
14,2,2,19,19,184363,350,515,1,19,1008,1008
14,2,2,20,20,185211,322,584,1,20,848,848
14,2,2,21,21,186635,448,438,1,21,1424,1424
14,2,2,22,22,187243,606,245,1,22,608,608
14,2,2,23,23,189891,634,129,1,23,2648,2648
14,2,2,24,24,190731,672,185,1,24,840,840
14,2,2,25,25,191932,750,251,1,25,1201,1201
14,2,2,26,26,192867,827,174,1,26,935,935
14,3P,1,1,1,196916,738,289,1,1,1334,1334
14,3P,1,2,2,197515,749,480,1,2,599,599
14,3P,1,3,3,198099,630,447,1,3,584,584
14,3P,1,4,4,198571,579,311,1,4,472,472
14,3,1,1,0,203107,404,348,0,2,1881,1881
14,3,1,2,0,203579,417,352,0,2,472,2353
14,3,1,3,1,204323,324,282,1,1,744,3097
14,3,1,4,2,204859,419,342,1,2,536,536
14,3,1,5,3,205459,375,436,1,3,600,600
14,3,1,6,4,206443,329,579,1,4,984,984
14,3,1,7,5,207187,464,542,1,5,744,744
14,3,1,8,6,207691,531,435,1,6,504,504
14,3,1,9,7,208331,603,577,1,7,640,640
14,3,1,10,8,208835,660,588,1,8,504,504
14,3,1,11,9,209587,794,572,1,9,752,752
14,3,1,12,10,210387,713,470,1,10,800,800
14,3,1,13,11,210899,728,428,1,11,512,512
14,3,1,14,12,211483,650,382,1,12,584,584
14,3,1,15,13,212299,781,364,1,13,816,816
14,3,1,16,14,212995,844,286,1,14,696,696
14,3,1,17,15,213771,948,173,1,15,776,776
14,3,1,18,16,214283,980,241,1,16,512,512
14,3,1,19,17,215163,1011,401,1,17,880,880
14,3,1,20,18,215715,991,466,1,18,552,552
14,3,1,21,19,216267,1025,518,1,19,552,552
14,3,1,22,20,216755,1023,594,1,20,488,488
14,3,1,23,21,217507,917,442,1,21,752,752
14,3,1,24,22,218235,757,247,1,22,728,728
14,3,1,25,23,218987,713,128,1,23,752,752
14,3,1,26,24,219539,692,189,1,24,552,552
14,3,1,27,25,220155,628,249,1,25,616,616
14,3,1,28,26,220627,535,155,1,26,472,472
14,4P,2,1,1,223899,696,397,1,1,1659,1659
14,4P,2,2,2,224515,574,306,1,2,616,616
14,4P,2,3,3,225411,768,478,1,3,896,896
14,4P,2,4,4,226219,677,332,1,4,808,808
14,4,2,1,1,228387,617,604,1,1,1493,1493
14,4,2,2,2,229827,560,485,1,2,1440,1440
14,4,2,3,3,230315,597,431,1,3,488,488
14,4,2,4,4,230827,592,352,1,4,512,512
14,4,2,5,5,232371,517,469,1,5,1544,1544
14,4,2,6,6,233403,467,595,1,6,1032,1032
14,4,2,7,7,234027,376,469,1,7,624,624
14,4,2,8,8,234635,435,418,1,8,608,608
14,4,2,9,9,235243,394,297,1,9,608,608
14,4,2,10,10,236139,561,153,1,10,896,896
14,4,2,11,11,236643,615,162,1,11,504,504
14,4,2,12,12,237555,698,150,1,12,912,912
14,4,2,13,13,238227,769,178,1,13,672,672
14,4,2,14,14,238915,836,143,1,14,688,688
14,4,2,15,15,239867,903,271,1,15,952,952
14,4,2,16,16,240659,995,365,1,16,792,792
14,4,2,17,17,241387,956,437,1,17,728,728
14,4,2,18,18,242291,994,530,1,18,904,904
14,4,2,19,19,242979,878,527,1,19,688,688
14,4,2,20,20,243787,781,500,1,20,808,808
14,4,2,21,21,244875,827,459,1,21,1088,1088
14,4,2,22,22,245531,822,370,1,22,656,656
14,4,2,23,23,246363,735,337,1,23,832,832
14,4,2,24,24,247099,690,447,1,24,736,736
14,4,2,25,25,247883,678,530,1,25,784,784
14,4,2,26,26,248435,720,585,1,26,552,552
14,5P,1,1,1,251411,708,451,1,1,1374,1374
14,5P,1,2,2,252155,774,434,1,2,744,744
14,5P,1,3,3,252819,624,446,1,3,664,664
14,5P,1,4,4,253307,626,336,1,4,488,488
14,5,1,1,1,261779,1015,590,1,1,1210,1210
14,5,1,2,2,262411,986,547,1,2,632,632
14,5,1,3,3,262851,921,534,1,3,440,440
14,5,1,4,4,263315,880,486,1,4,464,464
14,5,1,5,5,263795,856,561,1,5,480,480
14,5,1,6,6,264427,722,523,1,6,632,632
14,5,1,7,7,264875,664,465,1,7,448,448
14,5,1,8,8,265651,608,591,1,8,776,776
14,5,1,9,9,266171,521,605,1,9,520,520
14,5,1,10,10,266819,556,524,1,10,648,648
14,5,1,11,11,267595,561,400,1,11,776,776
14,5,1,12,12,268219,527,359,1,12,624,624
14,5,1,13,13,268931,429,387,1,13,712,712
14,5,1,14,14,269651,372,494,1,14,720,720
14,5,1,15,15,270323,393,298,1,15,672,672
14,5,1,16,16,270883,378,223,1,16,560,560
14,5,1,17,17,272779,443,192,1,17,1896,1896
14,5,1,18,18,273211,457,256,1,18,432,432
14,5,1,19,19,273587,502,221,1,19,376,376
14,5,1,20,20,274291,590,178,1,20,704,704
14,5,1,21,21,275155,677,276,1,21,864,864
14,5,1,22,22,276107,864,169,1,22,952,952
14,5,1,23,23,276883,813,360,1,23,776,776
14,5,1,24,24,277411,884,391,1,24,528,528
