subnum,trial,type,clicks,hits,clicktime,posx,posy,corr,id,rt,rt2
17,1P,1,1,1,139103,654,303,1,1,1850,1850
17,1P,1,2,1,141439,697,347,0,4,2336,2336
17,1P,1,3,2,143815,769,338,1,2,2376,4712
17,1P,1,4,3,146279,618,429,1,3,2464,2464
17,1P,1,5,4,147039,692,355,1,4,760,760
17,1,1,1,0,152631,481,185,0,2,2685,2685
17,1,1,2,0,153599,488,185,0,2,968,3653
17,1,1,3,0,154999,494,195,0,2,1400,5053
17,1,1,4,0,156799,477,122,0,3,1800,6853
17,1,1,5,0,161151,491,188,0,2,4352,11205
17,1,1,6,0,161743,484,126,0,3,592,11797
17,1,1,7,0,232702,489,188,0,2,70959,82756
17,1,1,8,0,232966,489,190,0,2,264,83020
17,1,1,9,0,233526,485,144,0,3,560,83580
17,1,1,10,1,235270,587,325,1,1,1744,85324
17,1,1,11,2,238534,484,200,1,2,3264,3264
17,1,1,12,2,238758,480,201,0,2,224,224
17,1,1,13,3,239510,483,146,1,3,752,976
17,1,1,14,4,240590,581,211,1,4,1080,1080
17,1,1,15,5,241526,667,197,1,5,936,936
17,1,1,16,6,242478,710,296,1,6,952,952
17,1,1,17,7,243550,903,168,1,7,1072,1072
17,1,1,18,8,244390,993,279,1,8,840,840
17,1,1,19,9,245166,1033,365,1,9,776,776
17,1,1,20,10,245726,946,351,1,10,560,560
17,1,1,21,11,246214,874,355,1,11,488,488
17,1,1,22,12,247822,962,530,1,12,1608,1608
17,1,1,23,13,248558,893,610,1,13,736,736
17,1,1,24,14,249270,847,522,1,14,712,712
17,1,1,25,15,249806,801,435,1,15,536,536
17,1,1,26,16,250294,775,490,1,16,488,488
17,1,1,27,17,251110,672,456,1,17,816,816
17,1,1,28,18,251694,674,545,1,18,584,584
17,1,1,29,19,252479,488,579,1,19,785,785
17,1,1,30,20,253294,344,596,1,20,815,815
17,1,1,32,21,254174,335,452,1,21,880,880
17,1,1,33,22,254934,349,351,1,22,760,760
17,1,1,34,23,255734,418,375,1,23,800,800
17,1,1,35,24,256510,439,324,1,24,776,776
17,1,1,36,25,257279,440,259,1,25,769,769
17,1,1,37,26,258006,519,277,1,26,727,727
17,2P,2,1,1,262854,769,448,1,1,1748,1748
17,2P,2,2,2,263806,625,452,1,2,952,952
17,2P,2,3,3,265662,701,388,1,3,1856,1856
17,2P,2,4,4,266502,757,275,1,4,840,840
17,2,2,1,1,272406,979,317,1,1,1388,1388
17,2,2,2,2,273262,974,253,1,2,856,856
17,2,2,3,3,274006,931,140,1,3,744,744
17,2,2,4,4,274846,846,174,1,4,840,840
17,2,2,5,5,275846,895,220,1,5,1000,1000
17,2,2,6,6,277462,838,301,1,6,1616,1616
17,2,2,7,7,279054,770,359,1,7,1592,1592
17,2,2,8,8,281550,663,389,1,8,2496,2496
17,2,2,9,9,283006,725,323,1,9,1456,1456
17,2,2,10,10,283566,697,246,1,10,560,560
17,2,2,11,11,284534,753,256,1,11,968,968
17,2,2,12,12,285438,746,135,1,12,904,904
17,2,2,13,13,286518,700,160,1,13,1080,1080
17,2,2,14,14,288598,568,179,1,14,2080,2080
17,2,2,15,15,293406,370,192,1,15,4808,4808
17,2,2,16,16,295054,434,347,1,16,1648,1648
17,2,2,17,17,296166,581,318,1,17,1112,1112
17,2,2,18,18,296854,582,371,1,18,688,688
17,2,2,19,19,298350,551,455,1,19,1496,1496
17,2,2,20,20,299774,333,617,1,20,1424,1424
17,2,2,21,21,300918,578,591,1,21,1144,1144
17,2,2,22,22,302110,729,496,1,22,1192,1192
17,2,2,23,23,302750,784,472,1,23,640,640
17,2,2,24,24,303702,895,584,1,24,952,952
17,2,2,25,25,305038,1009,539,1,25,1336,1336
