subnum,block,type,correctresponse,trial,choice,x,y,stim,present,response,responded,corr,starttime,rt
48,0,practice,P,1,4,783,484,P,1,88|391|1|<pressed>,1,1,20450,591
48,0,practice,P,2,4,783,484,P,1,63|347|1|<pressed>,1,1,21949,452
48,0,practice,P,3,2,783,284,P,1,66|327|1|<pressed>,1,1,23448,450
48,0,practice,P,4,3,583,484,P,1,67|326|1|<pressed>,1,1,24949,292
48,0,practice,P,5,1,583,284,P,1,67|326|1|<pressed>,1,1,26448,330
48,0,practice,P,6,1,583,284,R,0,67|326|1|<pressed>,1,0,27949,412
48,0,practice,P,7,4,783,484,P,1,67|326|1|<pressed>,1,1,29448,561
48,0,practice,P,8,2,783,284,P,1,67|326|1|<pressed>,1,1,30949,404
48,0,practice,P,9,1,583,284,P,1,67|326|1|<pressed>,1,1,32448,330
48,0,practice,P,10,4,783,484,R,0,NONE,0,1,33949,1450
48,1,test,P,1,4,783,484,P,1,938|0|1|<pressed>,1,1,42837,644
48,1,test,P,2,3,583,484,R,0,938|0|1|<pressed>,1,0,44337,265
48,1,test,P,3,2,783,284,P,1,938|0|1|<pressed>,1,1,45837,228
48,1,test,P,4,4,783,484,P,1,938|0|1|<pressed>,1,1,47336,290
48,1,test,P,5,2,783,284,R,0,938|0|1|<pressed>,1,0,48837,260
48,1,test,P,6,4,783,484,P,1,938|0|1|<pressed>,1,1,50337,281
48,1,test,P,7,3,583,484,P,1,975|0|1|<pressed>,1,1,51837,356
48,1,test,P,8,1,583,284,P,1,978|0|1|<pressed>,1,1,53337,377
48,1,test,P,9,1,583,284,P,1,NONE,0,0,54837,1450
48,1,test,P,10,4,783,484,P,1,978|0|1|<pressed>,1,1,56336,306
48,1,test,P,11,2,783,284,P,1,980|0|1|<pressed>,1,1,57837,364
48,1,test,P,12,4,783,484,P,1,980|0|1|<pressed>,1,1,59337,321
48,1,test,P,13,3,583,484,P,1,980|0|1|<pressed>,1,1,60837,412
48,1,test,P,14,3,583,484,R,0,NONE,0,1,62337,1450
48,1,test,P,15,4,783,484,R,0,980|0|1|<pressed>,1,0,63837,452
48,1,test,P,16,2,783,284,P,1,1024|142|1|<pressed>,1,1,65337,473
48,1,test,P,17,1,583,284,P,1,1025|120|1|<pressed>,1,1,66837,356
48,1,test,P,18,3,583,484,P,1,1025|120|1|<pressed>,1,1,68336,330
48,1,test,P,19,1,583,284,P,1,1025|120|1|<pressed>,1,1,69837,388
48,1,test,P,20,3,583,484,P,1,1023|118|1|<pressed>,1,1,71337,273
48,1,test,P,21,2,783,284,P,1,1023|118|1|<pressed>,1,1,72837,420
48,1,test,P,22,2,783,284,P,1,1024|117|1|<pressed>,1,1,74336,290
48,1,test,P,23,1,583,284,P,1,NONE,0,0,75837,1450
48,1,test,P,24,1,583,284,P,1,1024|117|1|<pressed>,1,1,77336,514
48,1,test,P,25,2,783,284,P,1,1024|116|1|<pressed>,1,1,78837,332
48,1,test,P,26,1,583,284,R,0,1024|116|1|<pressed>,1,0,80337,321
48,1,test,P,27,1,583,284,P,1,1024|116|1|<pressed>,1,1,81837,316
48,1,test,P,28,1,583,284,P,1,1024|116|1|<pressed>,1,1,83336,290
48,1,test,P,29,3,583,484,P,1,1024|116|1|<pressed>,1,1,84837,372
48,1,test,P,30,3,583,484,P,1,1027|118|1|<pressed>,1,1,86336,306
48,1,test,P,31,3,583,484,R,0,NONE,0,1,87837,1450
48,1,test,P,32,2,783,284,P,1,1027|118|1|<pressed>,1,1,89336,266
48,1,test,P,33,1,583,284,P,1,1027|118|1|<pressed>,1,1,90837,348
48,1,test,P,34,4,783,484,P,1,1027|118|1|<pressed>,1,1,92337,417
48,1,test,P,35,2,783,284,P,1,1027|118|1|<pressed>,1,1,93837,276
48,1,test,P,36,2,783,284,P,1,1027|118|1|<pressed>,1,1,95337,289
48,1,test,P,37,3,583,484,P,1,NONE,0,0,96837,1450
48,1,test,P,38,4,783,484,R,0,1027|118|1|<pressed>,1,0,98337,321
48,1,test,P,39,2,783,284,P,1,1027|118|1|<pressed>,1,1,99837,348
48,1,test,P,40,4,783,484,P,1,1027|118|1|<pressed>,1,1,101336,522
48,1,test,P,41,3,583,484,P,1,1027|118|1|<pressed>,1,1,102837,620
48,1,test,P,42,3,583,484,R,0,1027|118|1|<pressed>,1,0,104337,297
48,1,test,P,43,3,583,484,P,1,1027|118|1|<released>,1,1,105837,579
48,1,test,P,44,1,583,284,R,0,1027|118|1|<pressed>,1,0,107336,306
48,1,test,P,45,1,583,284,P,1,1027|118|1|<pressed>,1,1,108837,260
48,1,test,P,46,2,783,284,P,1,1027|118|1|<pressed>,1,1,110336,258
48,1,test,P,47,2,783,284,P,1,1027|118|1|<pressed>,1,1,111837,276
