subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
17,1,P,-1,1,68580,71064,2484,2484,1,803,495
17,1,P,-1,2,68580,71857,3277,540,3,953,390
17,1,P,-1,3,68580,72553,3973,442,5,833,300
17,1,P,-2,1,80946,81935,989,989,2,503,465
17,1,P,-2,2,80946,82521,1575,333,4,623,360
17,1,P,-2,3,80946,83255,2309,481,8,638,90
17,1,P,-3,1,89735,90631,896,895,6,998,210
17,1,P,-3,2,89735,91759,2024,874,7,458,180
17,1,P,-3,3,89735,92654,2919,641,9,818,120
17,1,T,1,1,103042,105263,2221,2221,8,638,90
17,1,T,1,2,103042,106152,3110,635,5,833,300
17,1,T,2,1,111541,113240,1699,1699,6,998,210
17,1,T,2,2,111541,114184,2643,673,4,623,360
17,1,T,3,1,121002,122529,1527,1527,4,623,360
17,1,T,3,2,121002,123318,2316,535,7,458,180
17,1,T,3,3,121002,123944,2942,373,2,503,465
17,1,T,4,1,130144,131918,1774,1774,8,638,90
17,1,T,4,2,130144,132850,2706,678,1,803,495
17,1,T,4,3,130144,133374,3230,269,5,833,300
17,1,T,5,1,141426,142095,669,669,3,953,390
17,1,T,5,2,141426,143287,1861,939,4,623,360
17,1,T,5,3,141426,143857,2431,315,1,803,495
17,1,T,5,4,141426,144568,3142,458,7,458,180
17,1,T,6,1,153379,154039,660,660,6,998,210
17,1,T,6,2,153379,154828,1449,535,1,803,495
17,1,T,6,3,153379,155544,2165,463,5,833,300
17,1,T,6,4,153379,156584,3205,787,8,638,90
17,1,T,7,1,165048,166927,1879,1879,5,833,300
17,1,T,7,2,165048,167576,2528,396,2,503,465
17,1,T,7,3,165048,168401,3353,570,1,803,495
17,1,T,7,4,165048,169109,4061,454,8,638,90
17,1,T,7,5,165048,169727,4679,364,6,998,210
17,1,T,8,1,177938,179824,1886,1886,4,623,360
17,1,T,8,2,177938,180337,2399,260,2,503,465
17,1,T,8,3,177938,180966,3028,375,7,458,180
17,1,T,8,4,177938,181825,3887,607,3,953,390
17,1,T,8,5,177938,182322,4384,243,1,803,495
17,1,T,9,1,191598,194719,3121,3120,3,953,390
17,1,T,9,2,191598,195429,3831,456,9,818,120
17,1,T,9,3,191598,196128,4530,445,4,623,360
17,1,T,9,4,191598,196687,5089,307,2,503,465
17,1,T,9,5,191598,198310,6712,1371,8,638,90
17,1,T,9,6,191598,198950,7352,386,7,458,180
17,1,T,10,1,208799,209862,1063,1063,3,953,390
17,1,T,10,2,208799,210535,1736,419,8,638,90
17,1,T,10,3,208799,211544,2745,754,2,503,465
17,1,T,10,4,208799,212926,4127,1128,7,458,180
17,1,T,10,5,208799,213661,4862,481,9,818,120
17,1,T,10,6,208799,214303,5504,389,4,623,360
