subnum,trial,type,clicks,hits,clicktime,posx,posy,corr,id,rt,rt2
15,1P,1,5,1,33355,792,411,1,1,3142,3142
15,1P,1,6,2,34419,645,282,1,2,1064,1064
15,1P,1,7,3,35459,605,444,1,3,1040,1040
15,1P,1,8,4,36299,717,320,1,4,840,840
15,1,1,1,1,44323,610,445,1,1,1813,1813
15,1,1,2,2,45355,366,611,1,2,1032,1032
15,1,1,3,3,46019,471,606,1,3,664,664
15,1,1,4,4,47147,534,633,1,4,1128,1128
15,1,1,5,5,48283,666,518,1,5,1136,1136
15,1,1,6,6,49155,831,629,1,6,872,872
15,1,1,7,7,49699,869,577,1,7,544,544
15,1,1,8,8,50227,934,571,1,8,528,528
15,1,1,9,9,50923,953,436,1,9,696,696
15,1,1,10,10,51491,858,471,1,10,568,568
15,1,1,11,11,52179,790,359,1,11,688,688
15,1,1,12,12,53131,891,245,1,12,952,952
15,1,1,13,13,53691,931,203,1,13,560,560
15,1,1,14,14,54659,779,232,1,14,968,968
15,1,1,15,15,55195,716,235,1,15,536,536
15,1,1,16,16,55683,741,195,1,16,488,488
15,1,1,17,17,56404,651,154,1,17,721,721
15,1,1,18,18,56971,621,279,1,18,567,567
15,1,1,19,19,57443,610,211,1,19,472,472
15,1,1,20,20,58275,503,162,1,20,832,832
15,1,1,21,21,58755,459,161,1,21,480,480
15,1,1,22,22,59491,394,276,1,22,736,736
15,1,1,23,23,60163,492,328,1,23,672,672
15,1,1,25,24,61451,532,396,1,24,1288,1288
15,1,1,26,25,61891,560,397,1,25,440,440
15,1,1,27,26,62499,660,376,1,26,608,608
15,2P,2,1,1,67435,693,439,1,1,1791,1791
15,2P,2,2,2,69451,757,363,1,2,2016,2016
15,2P,2,3,3,70123,689,319,1,3,672,672
15,2P,2,4,4,70771,784,445,1,4,648,648
15,2,2,1,1,83459,720,201,1,1,2764,2764
15,2,2,2,2,84187,820,219,1,2,728,728
15,2,2,3,3,85115,913,225,1,3,928,928
15,2,2,4,4,85731,973,196,1,4,616,616
15,2,2,5,5,86331,970,274,1,5,600,600
15,2,2,6,6,86827,867,349,1,6,496,496
15,2,2,7,7,87339,758,296,1,7,512,512
15,2,2,8,8,88123,792,354,1,8,784,784
15,2,2,9,9,88779,795,425,1,9,656,656
15,2,2,10,10,89555,965,542,1,10,776,776
15,2,2,11,11,90203,891,527,1,11,648,648
15,2,2,12,12,90771,838,596,1,12,568,568
15,2,2,13,13,91531,743,615,1,13,760,760
15,2,2,14,14,92219,635,601,1,14,688,688
15,2,2,15,15,93211,567,533,1,15,992,992
15,2,2,16,16,93851,454,437,1,16,640,640
15,2,2,17,17,94395,452,502,1,17,544,544
