Nome do Algoritmo,Melhor Resultado,Melhores Parametros
GaussianNB,0.5982142857142857,{}
RandomForestClassifier,0.5902777777777778,"{'criterion': 'gini', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 10}"
KNeighborsClassifier,0.5952380952380952,"{'n_neighbors': 1, 'p': 1}"
LogisticRegression,0.5714285714285715,"{'C': 1.0, 'solver': 'lbfgs', 'tol': 0.001}"
SVC,0.5267857142857143,"{'C': 1.0, 'kernel': 'linear', 'tol': 0.001}"
MLPClassifier,0.574404761904762,"{'activation': 'tanh', 'hidden_layer_sizes': (25, 25), 'max_iter': 100, 'random_state': 0, 'solver': 'sgd'}"
XGBClassifier,0.5089285714285715,"{'learning_rate': 0.15, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 100}"
