subnum,trial,type,clicks,hits,clicktime,posx,posy,corr,id,rt,rt2
17,1P,1,1,1,125635,643,337,1,1,2436,2436
17,1P,1,2,2,126659,762,313,1,2,1024,1024
17,1P,1,3,2,127395,782,406,0,4,736,736
17,1P,1,4,3,127851,704,449,1,3,456,1192
17,1P,1,5,4,128771,781,410,1,4,920,920
17,1,1,1,1,148755,886,450,1,1,12521,12521
17,1,1,2,2,149196,882,366,1,2,441,441
17,1,1,3,3,150275,842,222,1,3,1079,1079
17,1,1,4,4,150972,727,327,1,4,697,697
17,1,1,5,5,151667,657,270,1,5,695,695
17,1,1,6,6,152067,575,319,1,6,400,400
17,1,1,7,7,152627,563,379,1,7,560,560
17,1,1,8,8,153835,530,314,1,8,1208,1208
17,1,1,9,9,154499,618,153,1,9,664,664
17,1,1,10,10,154851,568,206,1,10,352,352
17,1,1,11,11,155395,483,216,1,11,544,544
17,1,1,12,12,156051,336,144,1,12,656,656
17,1,1,13,13,156563,356,275,1,13,512,512
17,1,1,16,14,157667,315,425,1,14,1104,1104
17,1,1,17,15,158387,354,517,1,15,720,720
17,1,1,18,16,158779,347,600,1,16,392,392
17,1,1,19,17,159396,588,632,1,17,617,617
17,1,1,20,18,160083,580,469,1,18,687,687
17,1,1,22,19,160843,674,496,1,19,760,760
17,1,1,25,20,162323,737,587,1,20,1480,1480
17,1,1,26,21,162756,766,603,1,21,433,433
17,1,1,27,22,163787,814,469,1,22,1031,1031
17,1,1,28,23,164155,858,483,1,23,368,368
17,1,1,29,24,164675,886,561,1,24,520,520
17,1,1,30,25,165347,995,504,1,25,672,672
17,1,1,32,26,166091,987,385,1,26,744,744
17,2P,2,1,1,173131,623,285,1,1,2113,2113
17,2P,2,2,2,173731,712,358,1,2,600,600
17,2P,2,3,3,174971,686,293,1,3,1240,1240
17,2P,2,4,4,175643,630,459,1,4,672,672
17,2,2,1,1,230699,461,430,1,1,47171,47171
17,2,2,2,2,231547,486,366,1,2,848,848
17,2,2,3,3,232867,544,237,1,3,1320,1320
17,2,2,4,4,233540,635,318,1,4,673,673
17,2,2,6,5,234315,716,275,1,5,775,775
17,2,2,8,6,235171,768,355,1,6,856,856
17,2,2,9,7,235811,805,388,1,7,640,640
17,2,2,10,8,236267,821,314,1,8,456,456
17,2,2,11,9,237507,760,176,1,9,1240,1240
17,2,2,12,10,237835,795,193,1,10,328,328
17,2,2,13,11,238459,896,215,1,11,624,624
17,2,2,14,12,239315,1032,172,1,12,856,856
17,2,2,15,13,239811,996,274,1,13,496,496
17,2,2,16,14,240483,1016,421,1,14,672,672
17,2,2,17,15,240995,1010,539,1,15,512,512
17,2,2,19,16,242099,1025,604,1,16,1104,1104
17,2,2,20,17,243035,770,613,1,17,936,936
17,2,2,21,18,243604,785,458,1,18,569,569
17,2,2,23,19,244563,718,510,1,19,959,959
17,2,2,24,20,245395,635,551,1,20,832,832
17,2,2,25,21,246011,604,618,1,21,616,616
17,2,2,26,22,246667,559,470,1,22,656,656
17,2,2,27,22,247339,479,545,0,24,672,672
17,2,2,28,22,248331,359,505,0,25,992,1664
17,2,2,29,23,249531,521,476,1,23,1200,2864
17,2,2,30,24,250171,479,559,1,24,640,640
17,2,2,33,25,252035,354,481,1,25,1864,1864
17,2,2,34,26,252620,372,383,1,26,585,585
17,3P,1,1,1,256244,636,378,1,1,2812,2812
17,3P,1,2,2,256675,731,347,1,2,431,431
17,3P,1,3,3,257987,706,315,1,3,1312,1312
17,3P,1,4,4,258747,570,311,1,4,760,760
17,3,1,1,1,274269,890,232,1,1,13521,13521
17,3,1,2,2,274971,754,218,1,2,702,702
17,3,1,4,3,276131,557,222,1,3,1160,1160
17,3,1,5,4,276651,500,200,1,4,520,520
17,3,1,6,5,277397,391,143,1,5,746,746
17,3,1,7,6,277747,361,191,1,6,350,350
17,3,1,8,7,278244,355,230,1,7,497,497
17,3,1,9,8,278715,399,266,1,8,471,471
17,3,1,10,9,279572,412,414,1,9,857,857
17,3,1,11,10,281051,339,625,1,10,1479,1479
17,3,1,12,11,282051,452,530,1,11,1000,1000
17,3,1,13,12,282659,468,423,1,12,608,608
17,3,1,14,13,283779,607,363,1,13,1120,1120
17,3,1,15,14,284107,679,353,1,14,328,328
17,3,1,16,15,284883,631,492,1,15,776,776
17,3,1,18,16,285915,542,598,1,16,1032,1032
17,3,1,19,17,286539,694,607,1,17,624,624
17,3,1,20,18,287235,818,545,1,18,696,696
17,3,1,21,19,289019,962,553,1,19,1784,1784
17,3,1,22,20,289788,874,508,1,20,769,769
17,3,1,23,21,290307,816,491,1,21,519,519
17,3,1,24,22,290715,801,404,1,22,408,408
