subnum,block,type,correctresponse,trial,choice,x,y,stim,present,response,responded,corr,starttime,rt
18,0,practice,P,1,1,583,284,P,1,NONE,0,0,21586,1450
18,0,practice,P,2,1,583,284,P,1,486|227|1|<pressed>,1,1,24043,458
18,0,practice,P,3,4,783,484,P,1,486|227|1|<released>,1,1,24585,43
18,0,practice,P,4,4,783,484,P,1,486|227|1|<pressed>,1,1,26085,336
18,0,practice,P,5,1,583,284,P,1,NONE,0,0,27586,1450
18,0,practice,P,6,1,583,284,R,0,NONE,0,1,30043,1450
18,0,practice,P,7,3,583,484,P,1,486|227|1|<pressed>,1,1,31495,629
18,0,practice,P,8,4,783,484,P,1,486|227|1|<released>,1,1,32126,69
18,0,practice,P,9,3,583,484,P,1,525|227|1|<pressed>,1,1,33587,489
18,0,practice,P,10,4,783,484,R,0,NONE,0,1,35086,1450
18,1,test,P,1,3,583,484,P,1,1060|703|1|<pressed>,1,1,52328,676
18,1,test,P,2,2,783,284,R,0,NONE,0,1,53827,1450
18,1,test,P,3,4,783,484,P,1,1060|703|1|<pressed>,1,1,55327,406
18,1,test,P,4,2,783,284,P,1,1060|703|1|<pressed>,1,1,56827,409
18,1,test,P,5,1,583,284,P,1,1060|703|1|<pressed>,1,1,58327,358
18,1,test,P,6,1,583,284,P,1,1060|703|1|<pressed>,1,1,59826,402
18,1,test,P,7,1,583,284,P,1,1060|703|1|<pressed>,1,1,61328,381
18,1,test,P,8,1,583,284,R,0,1060|703|1|<pressed>,1,0,62827,393
18,1,test,P,9,1,583,284,P,1,1060|703|1|<pressed>,1,1,64328,445
18,1,test,P,10,1,583,284,R,0,NONE,0,1,65827,1450
18,1,test,P,11,3,583,484,R,0,NONE,0,1,67327,1450
18,1,test,P,12,3,583,484,P,1,1060|703|1|<pressed>,1,1,68827,457
18,1,test,P,13,1,583,284,P,1,1060|703|1|<pressed>,1,1,70328,405
18,1,test,P,14,3,583,484,P,1,1060|703|1|<pressed>,1,1,71827,401
18,1,test,P,15,2,783,284,P,1,1060|703|1|<pressed>,1,1,73328,341
18,1,test,P,16,2,783,284,P,1,1060|703|1|<pressed>,1,1,74827,361
18,1,test,P,17,1,583,284,P,1,1060|703|1|<pressed>,1,1,76328,397
18,1,test,P,18,4,783,484,P,1,1060|703|1|<pressed>,1,1,77827,401
18,1,test,P,19,1,583,284,P,1,1060|703|1|<pressed>,1,1,79327,342
18,1,test,P,20,4,783,484,P,1,1060|703|1|<pressed>,1,1,80827,321
18,1,test,P,21,4,783,484,P,1,1060|703|1|<pressed>,1,1,82328,333
18,1,test,P,22,1,583,284,P,1,1060|703|1|<pressed>,1,1,83826,298
18,1,test,P,23,1,583,284,P,1,1060|703|1|<pressed>,1,1,85327,302
18,1,test,P,24,3,583,484,R,0,NONE,0,1,86826,1451
18,1,test,P,25,3,583,484,P,1,1060|703|1|<pressed>,1,1,88327,542
18,1,test,P,26,3,583,484,P,1,1060|703|1|<pressed>,1,1,89827,417
18,1,test,P,27,3,583,484,P,1,1060|703|1|<pressed>,1,1,91327,366
18,1,test,P,28,1,583,284,P,1,1060|703|1|<pressed>,1,1,92827,401
18,1,test,P,29,1,583,284,P,1,1060|703|1|<pressed>,1,1,94328,341
18,1,test,P,30,3,583,484,P,1,1060|703|1|<pressed>,1,1,95827,393
18,1,test,P,31,4,783,484,P,1,1062|697|1|<pressed>,1,1,97327,302
18,1,test,P,32,3,583,484,P,1,1062|697|1|<pressed>,1,1,98827,273
18,1,test,P,33,4,783,484,P,1,1062|697|1|<pressed>,1,1,100328,381
18,1,test,P,34,3,583,484,P,1,1062|697|1|<pressed>,1,1,101827,449
18,1,test,P,35,4,783,484,P,1,1062|697|1|<pressed>,1,1,103328,357
18,1,test,P,36,4,783,484,P,1,1062|697|1|<pressed>,1,1,104827,353
18,1,test,P,37,4,783,484,R,0,NONE,0,1,106327,1450
18,1,test,P,38,4,783,484,P,1,1062|697|1|<pressed>,1,1,107826,346
18,1,test,P,39,4,783,484,P,1,1062|697|1|<pressed>,1,1,109328,325
18,1,test,P,40,4,783,484,P,1,1062|697|1|<pressed>,1,1,110826,322
18,1,test,P,41,4,783,484,P,1,1062|697|1|<pressed>,1,1,112327,326
18,1,test,P,42,3,583,484,R,0,1062|697|1|<pressed>,1,0,113826,306
18,1,test,P,43,2,783,284,P,1,1062|697|1|<pressed>,1,1,115327,326
18,1,test,P,44,1,583,284,R,0,1062|697|1|<pressed>,1,0,116827,297
18,1,test,P,45,1,583,284,P,1,1066|697|1|<pressed>,1,1,118328,397
18,1,test,P,46,3,583,484,P,1,1101|697|1|<pressed>,1,1,119827,425
18,1,test,P,47,2,783,284,R,0,NONE,0,1,121328,1450
18,1,test,P,48,1,583,284,P,1,1101|697|1|<pressed>,1,1,122827,353
18,1,test,P,49,3,583,484,R,0,NONE,0,1,124328,1450
18,1,test,P,50,2,783,284,P,1,1101|697|1|<pressed>,1,1,125827,385
18,1,test,P,51,4,783,484,P,1,1101|697|1|<pressed>,1,1,127328,421
18,1,test,P,52,2,783,284,P,1,1101|697|1|<pressed>,1,1,128827,345
18,1,test,P,53,3,583,484,P,1,1101|697|1|<pressed>,1,1,130327,542
18,1,test,P,54,1,583,284,P,1,1101|697|1|<pressed>,1,1,131827,369
18,1,test,P,55,4,783,484,P,1,1101|697|1|<pressed>,1,1,133328,405
18,1,test,P,56,1,583,284,P,1,1101|697|1|<pressed>,1,1,134827,377
18,1,test,P,57,3,583,484,P,1,1101|697|1|<pressed>,1,1,136327,342
18,1,test,P,58,3,583,484,P,1,1101|697|1|<pressed>,1,1,137827,329
18,1,test,P,59,1,583,284,P,1,1101|697|1|<pressed>,1,1,139328,333
18,1,test,P,60,3,583,484,P,1,1101|697|1|<pressed>,1,1,140827,337
18,1,test,P,61,1,583,284,P,1,1101|697|1|<pressed>,1,1,142328,389
18,1,test,P,62,4,783,484,R,0,NONE,0,1,143827,1450
18,1,test,P,63,1,583,284,P,1,1101|697|1|<pressed>,1,1,145327,398
18,1,test,P,64,1,583,284,P,1,1101|697|1|<pressed>,1,1,146827,377
18,1,test,P,65,3,583,484,P,1,1101|697|1|<pressed>,1,1,148328,381
18,1,test,P,66,1,583,284,P,1,1101|697|1|<pressed>,1,1,149827,316
18,1,test,P,67,4,783,484,P,1,1101|697|1|<pressed>,1,1,151327,358
18,1,test,P,68,2,783,284,P,1,1101|697|1|<pressed>,1,1,152827,321
18,1,test,P,69,4,783,484,P,1,1101|697|1|<pressed>,1,1,154328,341
18,1,test,P,70,4,783,484,P,1,1101|697|1|<pressed>,1,1,155827,297
18,1,test,P,71,1,583,284,P,1,1101|697|1|<pressed>,1,1,157328,325
18,1,test,P,72,4,783,484,P,1,1101|697|1|<pressed>,1,1,158827,337
18,1,test,P,73,2,783,284,P,1,1101|697|1|<pressed>,1,1,160327,366
18,1,test,P,74,2,783,284,R,0,1101|697|1|<pressed>,1,0,161827,273
18,1,test,P,75,4,783,484,R,0,1101|697|1|<pressed>,1,0,163328,429
18,1,test,P,76,2,783,284,P,1,1101|697|1|<pressed>,1,1,164827,433
18,1,test,P,77,1,583,284,R,0,NONE,0,1,166327,1451
18,1,test,P,78,1,583,284,P,1,1101|697|1|<pressed>,1,1,167827,441
18,1,test,P,79,3,583,484,P,1,1101|697|1|<pressed>,1,1,169328,365
18,1,test,P,80,3,583,484,R,0,NONE,0,1,170827,1450
18,1,test,P,81,2,783,284,R,0,NONE,0,1,172327,1450
18,1,test,P,82,2,783,284,P,1,1101|697|1|<pressed>,1,1,173827,457
18,1,test,P,83,4,783,484,P,1,1101|697|1|<pressed>,1,1,175328,373
18,1,test,P,84,4,783,484,R,0,NONE,0,1,176826,1451
18,1,test,P,85,2,783,284,P,1,1101|697|1|<pressed>,1,1,178327,358
18,1,test,P,86,4,783,484,P,1,1101|697|1|<pressed>,1,1,179826,386
18,1,test,P,87,4,783,484,R,0,NONE,0,1,181328,1450
18,1,test,P,88,1,583,284,P,1,1101|697|1|<pressed>,1,1,182827,417
18,1,test,P,89,2,783,284,P,1,1101|697|1|<pressed>,1,1,184328,349
18,1,test,P,90,1,583,284,P,1,1101|697|1|<pressed>,1,1,185827,401
18,1,test,P,91,3,583,484,P,1,486|621|1|<pressed>,1,1,187328,381
18,1,test,P,92,2,783,284,P,1,484|631|1|<pressed>,1,1,188827,337
18,1,test,P,93,4,783,484,P,1,484|631|1|<pressed>,1,1,190327,334
18,1,test,P,94,4,783,484,P,1,484|631|1|<pressed>,1,1,191827,546
18,1,test,P,95,2,783,284,P,1,484|631|1|<pressed>,1,1,193327,446
18,1,test,P,96,2,783,284,P,1,484|631|1|<pressed>,1,1,194826,338
18,1,test,P,97,4,783,484,P,1,484|631|1|<pressed>,1,1,196328,365
18,1,test,P,98,2,783,284,P,1,484|631|1|<pressed>,1,1,197827,329
18,1,test,P,99,3,583,484,P,1,484|631|1|<pressed>,1,1,199328,381
18,1,test,P,100,3,583,484,P,1,484|631|1|<pressed>,1,1,200827,337
18,1,test,P,101,1,583,284,P,1,484|631|1|<pressed>,1,1,202328,405
18,1,test,P,102,3,583,484,P,1,484|631|1|<pressed>,1,1,203827,305
18,1,test,P,103,2,783,284,P,1,484|631|1|<pressed>,1,1,205327,342
18,1,test,P,104,2,783,284,P,1,484|631|1|<pressed>,1,1,206827,321
18,1,test,P,105,1,583,284,R,0,NONE,0,1,208327,1451
18,1,test,P,106,1,583,284,P,1,484|631|1|<pressed>,1,1,209827,489
18,1,test,P,107,3,583,484,R,0,NONE,0,1,211327,1450
18,1,test,P,108,1,583,284,P,1,484|631|1|<pressed>,1,1,212827,313
18,1,test,P,109,1,583,284,P,1,484|631|1|<pressed>,1,1,214327,342
18,1,test,P,110,1,583,284,R,0,484|631|1|<pressed>,1,0,215827,305
18,1,test,P,111,3,583,484,P,1,NONE,0,0,217328,1450
18,1,test,P,112,3,583,484,P,1,485|639|1|<pressed>,1,1,218826,378
18,1,test,P,113,3,583,484,R,0,485|639|1|<pressed>,1,0,220327,374
18,1,test,P,114,2,783,284,P,1,485|639|1|<pressed>,1,1,221826,410
18,1,test,P,115,2,783,284,R,0,NONE,0,1,223328,1450
18,1,test,P,116,4,783,484,P,1,485|639|1|<pressed>,1,1,224827,497
18,1,test,P,117,1,583,284,P,1,485|639|1|<pressed>,1,1,226327,382
18,1,test,P,118,2,783,284,R,0,NONE,0,1,227827,1450
18,1,test,P,119,4,783,484,P,1,485|639|1|<pressed>,1,1,229327,366
18,1,test,P,120,2,783,284,P,1,485|639|1|<pressed>,1,1,230827,361
18,1,test,P,121,2,783,284,P,1,485|639|1|<pressed>,1,1,232328,325
18,1,test,P,122,3,583,484,P,1,485|639|1|<pressed>,1,1,233826,354
18,1,test,P,123,4,783,484,P,1,485|639|1|<pressed>,1,1,235328,325
18,1,test,P,124,1,583,284,P,1,485|639|1|<pressed>,1,1,236826,274
18,1,test,P,125,2,783,284,R,0,NONE,0,1,238328,1450
18,1,test,P,126,1,583,284,P,1,485|639|1|<pressed>,1,1,239826,386
18,1,test,P,127,3,583,484,R,0,NONE,0,1,241328,1450
18,1,test,P,128,1,583,284,P,1,485|639|1|<pressed>,1,1,242827,433
18,1,test,P,129,2,783,284,P,1,485|639|1|<pressed>,1,1,244328,349
18,1,test,P,130,1,583,284,P,1,485|639|1|<pressed>,1,1,245827,369
18,1,test,P,131,3,583,484,P,1,485|639|1|<pressed>,1,1,247327,326
18,1,test,P,132,2,783,284,R,0,NONE,0,1,248827,1450
18,1,test,P,133,4,783,484,P,1,485|639|1|<pressed>,1,1,250327,494
18,1,test,P,134,1,583,284,P,1,485|639|1|<pressed>,1,1,251827,329
18,1,test,P,135,3,583,484,P,1,485|639|1|<pressed>,1,1,253328,301
18,1,test,P,136,4,783,484,P,1,485|639|1|<pressed>,1,1,254827,538
18,1,test,P,137,1,583,284,P,1,485|639|1|<pressed>,1,1,256327,270
18,1,test,P,138,2,783,284,P,1,485|639|1|<pressed>,1,1,257826,306
18,1,test,P,139,4,783,484,P,1,485|639|1|<pressed>,1,1,259327,334
18,1,test,P,140,2,783,284,P,1,485|639|1|<pressed>,1,1,260827,369
18,1,test,P,141,2,783,284,P,1,485|639|1|<pressed>,1,1,262328,325
18,1,test,P,142,2,783,284,P,1,485|639|1|<pressed>,1,1,263826,322
18,1,test,P,143,4,783,484,R,0,485|639|1|<pressed>,1,0,265328,381
18,1,test,P,144,4,783,484,P,1,485|639|1|<pressed>,1,1,266827,433
18,1,test,P,145,3,583,484,P,1,485|639|1|<pressed>,1,1,268328,509
18,1,test,P,146,1,583,284,P,1,485|639|1|<pressed>,1,1,269827,345
18,1,test,P,147,4,783,484,P,1,485|639|1|<pressed>,1,1,271328,357
18,1,test,P,148,4,783,484,P,1,485|639|1|<pressed>,1,1,272827,281
18,1,test,P,149,2,783,284,P,1,485|639|1|<pressed>,1,1,274328,301
18,1,test,P,150,3,583,484,P,1,485|639|1|<pressed>,1,1,275827,265
18,1,test,P,151,1,583,284,P,1,485|639|1|<pressed>,1,1,277327,286
18,1,test,P,152,3,583,484,P,1,485|639|1|<pressed>,1,1,278827,305
18,1,test,P,153,1,583,284,P,1,485|639|1|<pressed>,1,1,280328,365
18,1,test,P,154,4,783,484,P,1,485|639|1|<pressed>,1,1,281826,466
18,1,test,P,155,4,783,484,R,0,NONE,0,1,283327,1450
18,1,test,P,156,2,783,284,R,0,NONE,0,1,284827,1450
18,1,test,P,157,1,583,284,P,1,485|639|1|<pressed>,1,1,286327,374
18,1,test,P,158,2,783,284,R,0,NONE,0,1,287827,1450
18,1,test,P,159,2,783,284,R,0,NONE,0,1,289327,1450
18,1,test,P,160,2,783,284,P,1,485|639|1|<pressed>,1,1,290826,386
18,2,practice,R,1,1,583,284,R,1,685|457|1|<pressed>,1,1,327889,660
18,2,practice,R,2,1,583,284,R,1,685|457|1|<pressed>,1,1,329388,433
18,2,practice,R,3,2,783,284,R,1,685|457|1|<pressed>,1,1,330887,341
18,2,practice,R,4,1,583,284,R,1,685|457|1|<pressed>,1,1,332389,296
18,2,practice,R,5,1,583,284,R,1,685|457|1|<pressed>,1,1,333888,292
18,2,practice,R,6,4,783,484,R,1,685|457|1|<pressed>,1,1,335388,321
18,2,practice,R,7,2,783,284,R,1,685|457|1|<pressed>,1,1,336888,284
18,2,practice,R,8,4,783,484,P,0,685|457|1|<pressed>,1,0,338388,361
18,2,practice,R,9,3,583,484,P,0,685|457|1|<pressed>,1,0,339887,470
18,2,practice,R,10,4,783,484,R,1,685|457|1|<pressed>,1,1,341388,569
18,3,test,R,1,2,783,284,R,1,685|457|1|<pressed>,1,1,380448,884
18,3,test,R,2,3,583,484,R,1,685|457|1|<pressed>,1,1,381948,417
18,3,test,R,3,2,783,284,R,1,685|457|1|<pressed>,1,1,383448,317
18,3,test,R,4,3,583,484,R,1,685|457|1|<pressed>,1,1,384948,320
18,3,test,R,5,2,783,284,R,1,685|457|1|<pressed>,1,1,386449,324
18,3,test,R,6,4,783,484,P,0,NONE,0,1,387948,1450
18,3,test,R,7,2,783,284,R,1,685|457|1|<pressed>,1,1,389448,357
18,3,test,R,8,4,783,484,R,1,685|457|1|<pressed>,1,1,390948,553
18,3,test,R,9,2,783,284,R,1,685|457|1|<pressed>,1,1,392448,325
18,3,test,R,10,4,783,484,P,0,NONE,0,1,393948,1450
18,3,test,R,11,2,783,284,P,0,NONE,0,1,395448,1450
18,3,test,R,12,1,583,284,R,1,685|457|1|<pressed>,1,1,396948,425
18,3,test,R,13,3,583,484,R,1,685|457|1|<pressed>,1,1,398448,357
18,3,test,R,14,2,783,284,R,1,685|457|1|<pressed>,1,1,399948,336
18,3,test,R,15,4,783,484,R,1,685|457|1|<pressed>,1,1,401449,420
18,3,test,R,16,3,583,484,R,1,685|457|1|<pressed>,1,1,402948,392
18,3,test,R,17,4,783,484,R,1,685|457|1|<pressed>,1,1,404449,380
18,3,test,R,18,1,583,284,R,1,685|457|1|<pressed>,1,1,405948,336
18,3,test,R,19,4,783,484,P,0,NONE,0,1,407449,1450
18,3,test,R,20,1,583,284,R,1,685|457|1|<pressed>,1,1,408948,384
18,3,test,R,21,2,783,284,R,1,685|457|1|<pressed>,1,1,410448,333
18,3,test,R,22,4,783,484,R,1,685|457|1|<pressed>,1,1,411948,304
18,3,test,R,23,1,583,284,P,0,NONE,0,1,413449,1450
18,3,test,R,24,3,583,484,R,1,685|457|1|<pressed>,1,1,414947,434
18,3,test,R,25,4,783,484,R,1,685|457|1|<pressed>,1,1,416448,333
18,3,test,R,26,2,783,284,R,1,685|457|1|<pressed>,1,1,417948,312
18,3,test,R,27,2,783,284,R,1,685|457|1|<pressed>,1,1,419448,317
18,3,test,R,28,2,783,284,P,0,NONE,0,1,420948,1450
18,3,test,R,29,1,583,284,R,1,685|457|1|<pressed>,1,1,422448,405
18,3,test,R,30,4,783,484,R,1,685|457|1|<pressed>,1,1,423948,360
18,3,test,R,31,1,583,284,R,1,685|457|1|<pressed>,1,1,425448,469
18,3,test,R,32,2,783,284,P,0,NONE,0,1,426948,1450
