subnum,block,type,correctresponse,trial,choice,x,y,stim,present,response,responded,corr,starttime,rt
18,0,practice,P,1,1,583,284,R,0,NONE,0,1,21975,1450
18,0,practice,P,2,3,583,484,P,1,NONE,0,0,23475,1450
18,0,practice,P,3,1,583,284,P,1,NONE,0,0,25932,1450
18,0,practice,P,4,3,583,484,P,1,310|751|1|<pressed>,1,1,28388,555
18,0,practice,P,5,1,583,284,P,1,310|751|1|<released>,1,1,28945,109
18,0,practice,P,6,1,583,284,P,1,313|752|1|<pressed>,1,1,29475,548
18,0,practice,P,7,4,783,484,P,1,313|753|1|<pressed>,1,1,30975,488
18,0,practice,P,8,1,583,284,P,1,313|753|1|<pressed>,1,1,32475,340
18,0,practice,P,9,4,783,484,R,0,313|753|1|<pressed>,1,0,33976,263
18,0,practice,P,10,2,783,284,P,1,313|753|1|<pressed>,1,1,35475,517
18,1,test,P,1,4,783,484,P,1,757|59|1|<pressed>,1,1,40380,523
18,1,test,P,2,1,583,284,P,1,758|19|1|<pressed>,1,1,41880,439
18,1,test,P,3,1,583,284,P,1,758|19|1|<pressed>,1,1,43380,427
18,1,test,P,4,2,783,284,P,1,758|19|1|<pressed>,1,1,44879,336
18,1,test,P,5,4,783,484,R,0,NONE,0,1,46380,1450
18,1,test,P,6,4,783,484,P,1,758|19|1|<pressed>,1,1,47880,479
18,1,test,P,7,3,583,484,P,1,758|19|1|<pressed>,1,1,49380,379
18,1,test,P,8,2,783,284,R,0,758|19|1|<pressed>,1,0,50880,327
18,1,test,P,9,3,583,484,P,1,758|19|1|<pressed>,1,1,52380,387
18,1,test,P,10,1,583,284,P,1,758|19|1|<pressed>,1,1,53880,327
18,1,test,P,11,2,783,284,P,1,758|19|1|<pressed>,1,1,55380,435
18,1,test,P,12,4,783,484,R,0,758|19|1|<pressed>,1,0,56880,343
18,1,test,P,13,1,583,284,P,1,758|19|1|<pressed>,1,1,58380,387
18,1,test,P,14,4,783,484,R,0,NONE,0,1,59879,1450
18,1,test,P,15,1,583,284,P,1,758|19|1|<pressed>,1,1,61380,371
18,1,test,P,16,1,583,284,R,0,NONE,0,1,62879,1450
