subnum,block,type,correctresponse,trial,choice,x,y,stim,present,response,responded,corr,starttime,rt
3,0,practice,P,1,2,783,284,P,1,NONE,0,0,3410,1453
3,0,practice,P,2,2,783,284,P,1,NONE,0,0,5914,1453
3,0,practice,P,3,2,783,284,P,1,NONE,0,0,8415,1454
3,0,practice,P,4,4,783,484,R,0,NONE,0,1,10917,1451
3,0,practice,P,5,4,783,484,P,1,1357|752|1|<pressed>,1,1,12387,850
3,0,practice,P,6,1,583,284,P,1,1361|752|1|<released>,1,1,13256,52
3,0,practice,P,7,1,583,284,R,0,NONE,0,1,13340,1453
3,0,practice,P,8,4,783,484,P,1,NONE,0,0,14811,1454
3,0,practice,P,9,2,783,284,P,1,NONE,0,0,17313,1453
3,0,practice,P,10,4,783,484,P,1,NONE,0,0,19816,1453
3,1,test,P,1,4,783,484,R,0,NONE,0,1,45206,1454
3,1,test,P,2,1,583,284,P,1,1318|668|1|<pressed>,1,1,46708,358
3,1,test,P,3,4,783,484,P,1,1365|660|1|<pressed>,1,1,48207,476
3,1,test,P,4,2,783,284,P,1,1352|650|1|<pressed>,1,1,49709,333
3,1,test,P,5,3,583,484,P,1,1347|648|1|<pressed>,1,1,51208,378
3,1,test,P,6,1,583,284,R,0,NONE,0,1,52709,1453
3,1,test,P,7,3,583,484,P,1,1335|632|1|<pressed>,1,1,54208,378
3,1,test,P,8,2,783,284,P,1,1335|624|1|<pressed>,1,1,55708,414
3,1,test,P,9,3,583,484,P,1,1336|621|1|<pressed>,1,1,57209,320
3,1,test,P,10,4,783,484,P,1,1338|621|1|<pressed>,1,1,58709,557
3,1,test,P,11,4,783,484,P,1,1339|615|1|<pressed>,1,1,60210,345
3,1,test,P,12,1,583,284,P,1,1339|615|1|<pressed>,1,1,61710,283
3,1,test,P,13,2,783,284,P,1,1343|613|1|<pressed>,1,1,63208,275
3,1,test,P,14,4,783,484,P,1,1347|616|1|<pressed>,1,1,64707,344
3,1,test,P,15,2,783,284,P,1,1349|616|1|<pressed>,1,1,66209,337
3,1,test,P,16,3,583,484,R,0,1350|614|1|<pressed>,1,0,67708,375
3,1,test,P,17,2,783,284,P,1,1352|614|1|<pressed>,1,1,69208,410
3,1,test,P,18,1,583,284,P,1,1352|614|1|<pressed>,1,1,70709,469
3,1,test,P,19,3,583,484,P,1,1352|614|1|<pressed>,1,1,72207,372
3,1,test,P,20,2,783,284,P,1,1352|614|1|<pressed>,1,1,73708,270
3,1,test,P,21,4,783,484,P,1,1352|614|1|<pressed>,1,1,75207,572
3,1,test,P,22,2,783,284,P,1,1353|618|1|<pressed>,1,1,76708,334
3,1,test,P,23,1,583,284,P,1,1353|618|1|<pressed>,1,1,78206,484
3,1,test,P,24,4,783,484,R,0,1357|629|1|<pressed>,1,0,79707,487
3,1,test,P,25,3,583,484,P,1,1358|630|1|<pressed>,1,1,81204,342
3,1,test,P,26,1,583,284,P,1,1358|630|1|<pressed>,1,1,82707,279
3,1,test,P,27,1,583,284,P,1,1358|630|1|<pressed>,1,1,84208,353
3,1,test,P,28,1,583,284,R,0,1358|630|1|<pressed>,1,0,85705,336
3,1,test,P,29,1,583,284,R,0,1359|630|1|<pressed>,1,0,87206,340
3,1,test,P,30,2,783,284,P,1,1359|630|1|<pressed>,1,1,88709,325
