subnum,trial,type,clicks,hits,clicktime,posx,posy,corr,id,rt,rt2
20,1P,1,4,1,52244,779,416,1,1,40982,40982
20,1P,1,6,2,54500,604,336,1,2,2256,2256
20,1P,1,7,3,55821,641,371,1,3,1321,1321
20,1P,1,8,4,56380,616,406,1,4,559,559
20,1,1,1,1,62076,416,519,1,1,1289,1289
20,1,1,2,1,62845,416,519,0,1,769,769
20,1,1,3,2,63740,427,635,1,2,895,1664
20,1,1,4,3,66756,547,581,1,3,3016,3016
20,1,1,5,4,67821,572,505,1,4,1065,1065
20,1,1,6,5,69780,588,603,1,5,1959,1959
20,1,1,7,6,70989,700,509,1,6,1209,1209
20,1,1,8,7,71628,790,432,1,7,639,639
20,1,1,9,8,72349,789,568,1,8,721,721
20,1,1,10,9,73132,923,516,1,9,783,783
20,1,1,11,10,74532,964,584,1,10,1400,1400
20,1,1,14,11,76572,984,507,1,11,2040,2040
20,1,1,15,12,77372,936,389,1,12,800,800
20,1,1,16,13,77957,908,341,1,13,585,585
20,1,1,17,14,78748,970,355,1,14,791,791
20,1,1,18,15,79596,979,231,1,15,848,848
20,1,1,19,16,80404,866,224,1,16,808,808
20,1,1,20,17,80973,809,325,1,17,569,569
20,1,1,21,18,82516,727,173,1,18,1543,1543
20,1,1,22,19,83460,669,131,1,19,944,944
20,1,1,23,20,84228,642,227,1,20,768,768
20,1,1,24,21,84637,608,227,1,21,409,409
20,1,1,25,22,85645,428,158,1,22,1008,1008
20,1,1,26,23,86309,370,309,1,23,664,664
20,1,1,27,24,87301,437,387,1,24,992,992
20,1,1,28,24,87941,447,396,0,24,640,640
20,1,1,29,25,88468,474,403,1,25,527,1167
20,1,1,30,26,88997,530,445,1,26,529,529
20,2P,2,1,1,95028,647,311,1,1,1300,1300
20,2P,2,2,1,95813,774,283,0,3,785,785
20,2P,2,3,1,96412,782,305,0,3,599,1384
20,2P,2,4,1,97261,636,308,0,1,849,2233
20,2P,2,5,1,99245,766,290,0,3,1984,4217
20,2P,2,7,1,101372,769,282,0,3,2127,6344
20,2P,2,8,1,101933,632,335,0,1,561,6905
20,2P,2,9,1,102356,747,290,0,3,423,7328
20,2P,2,11,1,106862,657,334,0,1,4506,11834
20,2P,2,12,1,107548,657,334,0,1,686,12520
20,2P,2,14,1,108853,783,280,0,3,1305,13825
20,2P,2,15,1,109012,783,280,0,3,159,13984
20,2P,2,16,1,109172,783,280,0,3,160,14144
20,2P,2,17,1,109324,780,284,0,3,152,14296
20,2P,2,18,1,109476,780,285,0,3,152,14448
20,2P,2,19,1,109644,780,285,0,3,168,14616
20,2P,2,20,1,109829,780,285,0,3,185,14801
20,2P,2,21,1,109997,780,285,0,3,168,14969
20,2P,2,22,1,110196,760,311,0,3,199,15168
