subnum,block,type,correctresponse,trial,choice,x,y,stim,present,response,responded,corr,starttime,rt
13,0,practice,P,1,2,783,284,P,1,NONE,0,0,11335,1450
13,0,practice,P,2,4,783,484,R,0,NONE,0,1,13797,1450
13,0,practice,P,3,4,783,484,P,1,621|0|1|<pressed>,1,1,15249,983
13,0,practice,P,4,2,783,284,P,1,621|0|1|<released>,1,1,16234,109
13,0,practice,P,5,4,783,484,P,1,621|0|1|<pressed>,1,1,17334,427
13,0,practice,P,6,2,783,284,P,1,621|9|1|<pressed>,1,1,18835,381
13,0,practice,P,7,3,583,484,P,1,621|9|1|<pressed>,1,1,20334,299
13,0,practice,P,8,2,783,284,R,0,621|9|1|<pressed>,1,0,21835,373
13,0,practice,P,9,3,583,484,P,1,621|9|1|<pressed>,1,1,23334,467
13,0,practice,P,10,3,583,484,P,1,621|9|1|<pressed>,1,1,24835,413
13,1,test,P,1,2,783,284,P,1,510|348|1|<pressed>,1,1,39964,701
13,1,test,P,2,1,583,284,P,1,510|348|1|<pressed>,1,1,41464,417
13,1,test,P,3,3,583,484,P,1,510|348|1|<pressed>,1,1,42963,542
13,1,test,P,4,4,783,484,P,1,510|348|1|<pressed>,1,1,44464,369
13,1,test,P,5,4,783,484,P,1,510|348|1|<pressed>,1,1,45964,485
13,1,test,P,6,3,583,484,P,1,510|348|1|<pressed>,1,1,47464,377
13,1,test,P,7,4,783,484,P,1,510|348|1|<pressed>,1,1,48964,340
13,1,test,P,8,3,583,484,R,0,NONE,0,1,50465,1450
13,1,test,P,9,4,783,484,P,1,510|348|1|<pressed>,1,1,51964,348
13,1,test,P,10,1,583,284,P,1,510|348|1|<pressed>,1,1,53465,456
13,1,test,P,11,1,583,284,P,1,510|348|1|<pressed>,1,1,54964,428
13,1,test,P,12,2,783,284,R,0,510|348|1|<pressed>,1,0,56464,297
13,1,test,P,13,3,583,484,R,0,NONE,0,1,57963,1451
13,1,test,P,14,3,583,484,P,1,510|348|1|<pressed>,1,1,59464,616
13,1,test,P,15,3,583,484,P,1,510|348|1|<pressed>,1,1,60964,533
13,1,test,P,16,1,583,284,R,0,NONE,0,1,62464,1450
13,1,test,P,17,4,783,484,R,0,NONE,0,1,63964,1450
13,1,test,P,18,4,783,484,R,0,NONE,0,1,65464,1450
13,1,test,P,19,2,783,284,P,1,510|348|1|<pressed>,1,1,66963,405
13,1,test,P,20,3,583,484,P,1,510|348|1|<pressed>,1,1,68464,337
13,1,test,P,21,2,783,284,P,1,510|348|1|<pressed>,1,1,69964,316
13,1,test,P,22,1,583,284,P,1,510|348|1|<pressed>,1,1,71465,352
13,1,test,P,23,3,583,484,R,0,510|348|1|<pressed>,1,0,72964,292
13,1,test,P,24,3,583,484,P,1,510|348|1|<pressed>,1,1,74464,568
13,1,test,P,25,1,583,284,P,1,510|348|1|<pressed>,1,1,75964,460
13,1,test,P,26,3,583,484,P,1,510|348|1|<pressed>,1,1,77464,305
13,1,test,P,27,1,583,284,P,1,510|348|1|<pressed>,1,1,78964,284
13,1,test,P,28,3,583,484,P,1,510|348|1|<pressed>,1,1,80464,321
13,1,test,P,29,4,783,484,P,1,510|348|1|<pressed>,1,1,81963,518
13,1,test,P,30,2,783,284,R,0,510|348|1|<pressed>,1,0,83464,616
13,1,test,P,31,1,583,284,P,1,510|348|1|<pressed>,1,1,84964,436
13,1,test,P,32,1,583,284,P,1,510|348|1|<pressed>,1,1,86465,464
13,1,test,P,33,3,583,484,P,1,510|348|1|<pressed>,1,1,87963,534
13,1,test,P,34,3,583,484,P,1,510|348|1|<pressed>,1,1,89464,473
13,1,test,P,35,4,783,484,P,1,505|359|1|<pressed>,1,1,90964,605
13,1,test,P,36,2,783,284,P,1,505|359|1|<pressed>,1,1,92464,616
13,1,test,P,37,2,783,284,P,1,505|359|1|<pressed>,1,1,93964,372
13,1,test,P,38,3,583,484,P,1,505|359|1|<pressed>,1,1,95465,488
13,1,test,P,39,4,783,484,R,0,NONE,0,1,96964,1450
13,1,test,P,40,1,583,284,P,1,505|359|1|<pressed>,1,1,98464,361
13,1,test,P,41,3,583,484,P,1,505|359|1|<pressed>,1,1,99963,349
13,1,test,P,42,1,583,284,P,1,505|359|1|<pressed>,1,1,101464,369
13,1,test,P,43,2,783,284,P,1,505|359|1|<pressed>,1,1,102964,356
13,1,test,P,44,2,783,284,P,1,505|359|1|<pressed>,1,1,104465,304
13,1,test,P,45,3,583,484,P,1,505|359|1|<pressed>,1,1,105964,388
13,1,test,P,46,1,583,284,P,1,505|359|1|<pressed>,1,1,107465,464
13,1,test,P,47,2,783,284,R,0,505|359|1|<pressed>,1,0,108964,404
13,1,test,P,48,2,783,284,P,1,505|365|1|<pressed>,1,1,110465,328
13,1,test,P,49,4,783,484,P,1,505|365|1|<pressed>,1,1,111964,412
13,1,test,P,50,3,583,484,P,1,502|368|1|<pressed>,1,1,113465,288
13,1,test,P,51,4,783,484,R,0,499|374|1|<pressed>,1,0,114964,332
13,1,test,P,52,1,583,284,P,1,499|374|1|<pressed>,1,1,116465,384
13,1,test,P,53,3,583,484,P,1,499|374|1|<pressed>,1,1,117964,356
13,1,test,P,54,2,783,284,R,0,NONE,0,1,119465,1450
13,1,test,P,55,3,583,484,P,1,499|374|1|<pressed>,1,1,120964,284
13,1,test,P,56,3,583,484,P,1,499|374|1|<pressed>,1,1,122465,344
13,1,test,P,57,4,783,484,P,1,499|374|1|<pressed>,1,1,123964,533
13,1,test,P,58,4,783,484,P,1,499|374|1|<pressed>,1,1,125464,377
13,1,test,P,59,1,583,284,P,1,499|374|1|<pressed>,1,1,126964,821
