subnum,block,type,correctresponse,trial,choice,x,y,stim,present,response,responded,corr,starttime,rt
14,0,practice,P,1,1,583,284,P,1,NONE,0,0,36124,1450
14,0,practice,P,2,2,783,284,P,1,919|475|1|<pressed>,1,1,38580,40
14,0,practice,P,3,1,583,284,R,0,NONE,0,1,39123,1450
14,0,practice,P,4,3,583,484,P,1,NONE,0,0,40623,1450
14,0,practice,P,5,3,583,484,P,1,NONE,0,0,43079,1450
14,0,practice,P,6,3,583,484,P,1,503|404|1|<pressed>,1,1,45535,446
14,0,practice,P,7,2,783,284,R,0,503|404|1|<released>,1,0,45985,123
14,0,practice,P,8,2,783,284,P,1,NONE,0,0,47116,1450
14,0,practice,P,9,3,583,484,P,1,NONE,0,0,49572,1450
14,0,practice,P,10,2,783,284,P,1,714|689|1|<pressed>,1,1,52028,648
14,1,test,P,1,1,583,284,P,1,530|751|1|<pressed>,1,1,67815,493
14,1,test,P,2,1,583,284,P,1,NONE,0,0,69315,1450
14,1,test,P,3,1,583,284,P,1,534|748|1|<pressed>,1,1,70815,341
14,1,test,P,4,4,783,484,R,0,NONE,0,1,72315,1450
14,1,test,P,5,4,783,484,P,1,534|743|1|<pressed>,1,1,73814,606
14,1,test,P,6,3,583,484,P,1,533|742|1|<pressed>,1,1,75315,809
14,1,test,P,7,1,583,284,R,0,NONE,0,1,76815,1450
14,1,test,P,8,3,583,484,P,1,533|742|1|<pressed>,1,1,78315,409
14,1,test,P,9,4,783,484,P,1,533|742|1|<pressed>,1,1,79814,414
14,1,test,P,10,3,583,484,P,1,530|744|1|<pressed>,1,1,81315,337
14,1,test,P,11,1,583,284,P,1,530|744|1|<pressed>,1,1,82815,405
14,1,test,P,12,1,583,284,P,1,531|744|1|<pressed>,1,1,84315,385
14,1,test,P,13,1,583,284,P,1,531|744|1|<pressed>,1,1,85815,301
14,1,test,P,14,4,783,484,P,1,532|744|1|<pressed>,1,1,87315,385
14,1,test,P,15,2,783,284,P,1,532|744|1|<pressed>,1,1,88815,350
14,1,test,P,16,4,783,484,P,1,533|744|1|<pressed>,1,1,90315,321
14,1,test,P,17,3,583,484,P,1,534|744|1|<pressed>,1,1,91815,293
14,1,test,P,18,2,783,284,P,1,535|748|1|<pressed>,1,1,93316,304
14,1,test,P,19,1,583,284,P,1,535|748|1|<pressed>,1,1,94814,270
14,1,test,P,20,2,783,284,P,1,535|748|1|<pressed>,1,1,96315,313
14,1,test,P,21,1,583,284,P,1,536|747|1|<pressed>,1,1,97815,277
14,1,test,P,22,2,783,284,P,1,536|747|1|<pressed>,1,1,99315,281
14,1,test,P,23,1,583,284,P,1,536|747|1|<pressed>,1,1,100814,310
14,1,test,P,24,3,583,484,R,0,538|751|1|<pressed>,1,0,102315,321
14,1,test,P,25,1,583,284,P,1,538|751|1|<pressed>,1,1,103815,229
14,1,test,P,26,3,583,484,P,1,540|751|1|<pressed>,1,1,105315,281
14,1,test,P,27,4,783,484,P,1,540|751|1|<pressed>,1,1,106815,261
14,1,test,P,28,4,783,484,P,1,540|754|1|<pressed>,1,1,108315,249
14,1,test,P,29,1,583,284,P,1,546|765|1|<pressed>,1,1,109815,397
14,1,test,P,30,4,783,484,P,1,545|766|1|<pressed>,1,1,111315,321
14,1,test,P,31,1,583,284,P,1,553|764|1|<pressed>,1,1,112815,341
14,1,test,P,32,1,583,284,P,1,553|764|1|<pressed>,1,1,114315,313
14,1,test,P,33,1,583,284,P,1,554|764|1|<pressed>,1,1,115815,269
14,1,test,P,34,1,583,284,R,0,554|764|1|<pressed>,1,0,117315,297
14,1,test,P,35,4,783,484,R,0,556|767|1|<pressed>,1,0,118814,350
14,1,test,P,36,4,783,484,R,0,NONE,0,1,120315,1450
14,1,test,P,37,4,783,484,P,1,557|767|1|<pressed>,1,1,121814,430
14,1,test,P,38,4,783,484,P,1,556|764|1|<pressed>,1,1,123315,578
14,1,test,P,39,2,783,284,P,1,563|766|1|<pressed>,1,1,124815,445
14,1,test,P,40,3,583,484,R,0,579|741|1|<pressed>,1,0,126315,361
14,1,test,P,41,2,783,284,P,1,573|740|1|<pressed>,1,1,127814,350
14,1,test,P,42,2,783,284,P,1,580|730|1|<pressed>,1,1,129315,490
14,1,test,P,43,3,583,484,P,1,NONE,0,0,130815,1450
14,1,test,P,44,2,783,284,P,1,583|732|1|<pressed>,1,1,132315,361
14,1,test,P,45,1,583,284,P,1,583|732|1|<pressed>,1,1,133815,397
14,1,test,P,46,4,783,484,P,1,587|732|1|<pressed>,1,1,135315,425
